snp	 s0	s1	s2	s3	
3	17	35	43	NA 
4	34	35	44	45	
1	7	NA NA NA 
3	16	19	25	NA 
3	35	43	50	NA 
1	39	NA NA NA 
4	19	39	49	51	
2	26	40	NA NA 
1	22	NA NA NA 
2	3	35	NA NA 
1	38	NA NA NA 
1	44	NA NA NA 
4	8	10	16	38	
2	24	32	NA NA 
1	30	NA NA NA 
1	29	NA NA NA 
2	25	37	NA NA 
2	21	26	NA NA 
1	35	NA NA NA 
4	24	40	50	51	
2	21	29	NA NA 
1	38	NA NA NA 
1	51	NA NA NA 
3	35	39	46	NA 
2	24	42	NA NA 
1	6	NA NA NA 
4	16	38	42	53	
2	9	23	NA NA 
3	12	26	27	NA 
1	36	NA NA NA 
3	4	5	10	NA 
4	6	23	30	38	
4	2	4	10	47	
2	17	46	NA NA 
1	35	NA NA NA 
2	25	44	NA NA 
4	2	10	39	48	
4	20	22	23	41	
3	19	26	38	NA 
2	41	49	NA NA 
3	36	48	50	NA 
1	11	NA NA NA 
1	13	NA NA NA 
3	11	13	42	NA 
4	18	19	39	41	
3	32	36	49	NA 
3	27	29	51	NA 
2	40	48	NA NA 
2	28	30	NA NA 
2	12	33	NA NA 
1	35	NA NA NA 
2	10	26	NA NA 
3	9	27	34	NA 
1	23	NA NA NA 
2	32	44	NA NA 
1	8	NA NA NA 
1	48	NA NA NA 
1	32	NA NA NA 
2	4	32	NA NA 
1	21	NA NA NA 
1	37	NA NA NA 
1	43	NA NA NA 
2	24	45	NA NA 
1	44	NA NA NA 
1	30	NA NA NA 
4	15	30	35	49	
1	41	NA NA NA 
1	22	NA NA NA 
1	36	NA NA NA 
1	41	NA NA NA 
1	36	NA NA NA 
1	34	NA NA NA 
2	25	34	NA NA 
3	26	28	33	NA 
1	37	NA NA NA 
2	30	35	NA NA 
1	4	NA NA NA 
1	29	NA NA NA 
3	31	38	40	NA 
1	41	NA NA NA 
1	35	NA NA NA 
3	13	25	32	NA 
1	29	NA NA NA 
2	26	28	NA NA 
2	34	43	NA NA 
2	20	40	NA NA 
2	5	42	NA NA 
1	29	NA NA NA 
2	30	37	NA NA 
3	17	34	49	NA 
3	8	27	31	NA 
1	32	NA NA NA 
2	7	35	NA NA 
1	34	NA NA NA 
1	33	NA NA NA 
2	24	34	NA NA 
4	6	38	39	41	
1	41	NA NA NA 
4	13	34	50	51	
1	36	NA NA NA 
2	24	45	NA NA 
2	37	40	NA NA 
4	22	24	45	46	
1	48	NA NA NA 
4	7	17	26	46	
2	6	38	NA NA 
1	18	NA NA NA 
2	10	15	NA NA 
1	49	NA NA NA 
3	19	36	52	NA 
4	19	29	32	45	
2	14	41	NA NA 
4	10	14	31	39	
3	19	29	35	NA 
4	15	17	18	46	
3	7	15	41	NA 
1	39	NA NA NA 
3	31	32	37	NA 
4	9	32	38	41	
3	21	34	41	NA 
3	36	37	47	NA 
3	8	24	40	NA 
2	21	26	NA NA 
4	5	7	9	10	
1	16	NA NA NA 
1	32	NA NA NA 
1	51	NA NA NA 
1	46	NA NA NA 
1	7	NA NA NA 
2	36	47	NA NA 
1	49	NA NA NA 
1	22	NA NA NA 
3	26	31	41	NA 
3	32	51	52	NA 
3	18	32	43	NA 
1	26	NA NA NA 
1	39	NA NA NA 
1	51	NA NA NA 
1	43	NA NA NA 
1	6	NA NA NA 
1	27	NA NA NA 
2	43	44	NA NA 
2	31	46	NA NA 
2	49	51	NA NA 
2	38	46	NA NA 
2	34	41	NA NA 
1	35	NA NA NA 
1	25	NA NA NA 
1	44	NA NA NA 
2	22	36	NA NA 
3	7	14	19	NA 
1	39	NA NA NA 
4	31	32	37	47	
2	30	46	NA NA 
3	24	25	43	NA 
1	22	NA NA NA 
4	6	28	33	38	
3	40	43	50	NA 
2	22	23	NA NA 
1	51	NA NA NA 
1	7	NA NA NA 
1	32	NA NA NA 
2	4	9	NA NA 
1	41	NA NA NA 
1	32	NA NA NA 
2	41	43	NA NA 
3	10	15	27	NA 
2	26	37	NA NA 
2	4	20	NA NA 
1	47	NA NA NA 
4	5	15	23	34	
3	12	30	38	NA 
2	32	37	NA NA 
4	8	23	34	47	
1	41	NA NA NA 
2	16	26	NA NA 
1	44	NA NA NA 
2	12	41	NA NA 
1	33	NA NA NA 
1	34	NA NA NA 
1	41	NA NA NA 
1	37	NA NA NA 
1	25	NA NA NA 
1	23	NA NA NA 
1	12	NA NA NA 
2	21	49	NA NA 
3	25	29	36	NA 
1	43	NA NA NA 
2	35	43	NA NA 
1	10	NA NA NA 
1	24	NA NA NA 
3	10	27	35	NA 
1	9	NA NA NA 
1	16	NA NA NA 
2	35	37	NA NA 
1	44	NA NA NA 
4	9	10	38	45	
4	14	29	37	40	
3	15	29	39	NA 
4	22	25	33	36	
4	7	13	21	46	
3	6	23	36	NA 
1	43	NA NA NA 
1	3	NA NA NA 
1	27	NA NA NA 
1	47	NA NA NA 
3	33	37	46	NA 
3	26	35	39	NA 
4	4	19	31	37	
2	4	38	NA NA 
2	35	45	NA NA 
3	9	15	18	NA 
1	25	NA NA NA 
1	35	NA NA NA 
4	12	15	47	51	
3	32	35	46	NA 
1	37	NA NA NA 
1	42	NA NA NA 
2	4	9	NA NA 
2	9	14	NA NA 
3	33	41	42	NA 
1	26	NA NA NA 
2	11	36	NA NA 
1	13	NA NA NA 
2	18	35	NA NA 
3	7	25	48	NA 
1	34	NA NA NA 
1	7	NA NA NA 
1	35	NA NA NA 
2	37	43	NA NA 
1	24	NA NA NA 
1	44	NA NA NA 
1	43	NA NA NA 
1	20	NA NA NA 
1	34	NA NA NA 
2	12	21	NA NA 
4	11	19	20	37	
4	12	18	34	40	
1	5	NA NA NA 
1	48	NA NA NA 
1	51	NA NA NA 
3	36	39	47	NA 
2	12	35	NA NA 
1	7	NA NA NA 
4	28	31	35	47	
2	13	20	NA NA 
4	3	29	30	35	
2	38	39	NA NA 
2	24	28	NA NA 
2	3	39	NA NA 
1	21	NA NA NA 
1	48	NA NA NA 
1	21	NA NA NA 
1	6	NA NA NA 
4	21	23	24	31	
1	29	NA NA NA 
1	38	NA NA NA 
1	49	NA NA NA 
1	5	NA NA NA 
1	44	NA NA NA 
4	5	18	28	32	
2	23	47	NA NA 
2	8	9	NA NA 
4	36	39	41	50	
1	27	NA NA NA 
4	17	18	30	45	
3	2	9	10	NA 
2	32	41	NA NA 
3	17	34	40	NA 
1	11	NA NA NA 
1	35	NA NA NA 
4	2	3	18	44	
2	20	45	NA NA 
3	26	29	51	NA 
2	22	38	NA NA 
1	41	NA NA NA 
1	35	NA NA NA 
1	43	NA NA NA 
1	9	NA NA NA 
2	11	33	NA NA 
1	30	NA NA NA 
1	48	NA NA NA 
2	7	9	NA NA 
2	9	10	NA NA 
1	34	NA NA NA 
4	22	23	42	49	
3	22	33	51	NA 
1	48	NA NA NA 
1	47	NA NA NA 
1	34	NA NA NA 
2	24	46	NA NA 
2	5	30	NA NA 
1	21	NA NA NA 
2	23	38	NA NA 
1	45	NA NA NA 
3	0	6	36	NA 
1	7	NA NA NA 
2	13	37	NA NA 
1	6	NA NA NA 
1	33	NA NA NA 
1	11	NA NA NA 
4	22	30	38	46	
1	43	NA NA NA 
1	10	NA NA NA 
4	18	19	20	51	
2	36	46	NA NA 
4	16	17	30	41	
2	5	24	NA NA 
3	36	45	47	NA 
4	14	30	38	42	
4	36	41	46	47	
1	43	NA NA NA 
2	46	47	NA NA 
1	37	NA NA NA 
2	23	46	NA NA 
2	21	34	NA NA 
1	49	NA NA NA 
3	21	30	38	NA 
1	36	NA NA NA 
1	41	NA NA NA 
1	44	NA NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
1	39	NA NA NA 
1	47	NA NA NA 
1	38	NA NA NA 
1	47	NA NA NA 
1	30	NA NA NA 
1	22	NA NA NA 
1	42	NA NA NA 
1	13	NA NA NA 
1	32	NA NA NA 
2	24	32	NA NA 
2	33	41	NA NA 
1	33	NA NA NA 
4	10	18	35	51	
1	44	NA NA NA 
2	31	50	NA NA 
1	46	NA NA NA 
4	14	35	45	46	
1	38	NA NA NA 
4	14	23	25	35	
4	28	29	31	35	
3	19	21	48	NA 
2	5	6	NA NA 
4	6	17	24	47	
1	41	NA NA NA 
1	35	NA NA NA 
2	28	45	NA NA 
1	32	NA NA NA 
1	33	NA NA NA 
2	2	36	NA NA 
1	36	NA NA NA 
1	34	NA NA NA 
2	15	30	NA NA 
1	21	NA NA NA 
1	45	NA NA NA 
1	43	NA NA NA 
1	41	NA NA NA 
4	19	33	34	49	
2	38	47	NA NA 
2	38	47	NA NA 
1	37	NA NA NA 
2	41	51	NA NA 
2	36	48	NA NA 
1	34	NA NA NA 
1	36	NA NA NA 
2	17	29	NA NA 
4	35	45	49	51	
4	8	24	36	41	
4	12	24	32	44	
3	24	32	37	NA 
3	18	38	52	NA 
4	4	29	35	44	
