snp	 s0	s1	s2	s3	
1	111	NA NA NA 
1	111	NA NA NA 
1	110	NA NA NA 
1	112	NA NA NA 
1	112	NA NA NA 
1	113	NA NA NA 
1	111	NA NA NA 
1	111	NA NA NA 
1	111	NA NA NA 
1	112	NA NA NA 
1	66	NA NA NA 
1	113	NA NA NA 
1	113	NA NA NA 
2	12	112	NA NA 
1	110	NA NA NA 
2	87	111	NA NA 
1	113	NA NA NA 
2	39	110	NA NA 
1	110	NA NA NA 
1	111	NA NA NA 
1	113	NA NA NA 
0	NA NA NA NA 
1	111	NA NA NA 
1	112	NA NA NA 
2	82	111	NA NA 
1	110	NA NA NA 
1	110	NA NA NA 
2	20	82	NA NA 
1	114	NA NA NA 
1	110	NA NA NA 
1	110	NA NA NA 
1	110	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	110	NA NA NA 
1	112	NA NA NA 
1	111	NA NA NA 
1	106	NA NA NA 
1	110	NA NA NA 
1	94	NA NA NA 
1	114	NA NA NA 
1	112	NA NA NA 
1	111	NA NA NA 
1	110	NA NA NA 
1	110	NA NA NA 
1	110	NA NA NA 
1	110	NA NA NA 
3	11	106	107	NA 
1	111	NA NA NA 
1	113	NA NA NA 
1	110	NA NA NA 
1	110	NA NA NA 
1	111	NA NA NA 
2	111	130	NA NA 
1	24	NA NA NA 
1	110	NA NA NA 
1	86	NA NA NA 
1	110	NA NA NA 
1	110	NA NA NA 
2	66	111	NA NA 
1	112	NA NA NA 
1	110	NA NA NA 
1	110	NA NA NA 
2	24	111	NA NA 
2	12	111	NA NA 
1	111	NA NA NA 
1	111	NA NA NA 
2	78	111	NA NA 
4	24	63	99	110	
1	113	NA NA NA 
3	28	37	110	NA 
1	110	NA NA NA 
2	56	110	NA NA 
1	111	NA NA NA 
1	112	NA NA NA 
1	111	NA NA NA 
1	114	NA NA NA 
1	111	NA NA NA 
1	113	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	112	NA NA NA 
2	30	111	NA NA 
1	113	NA NA NA 
1	111	NA NA NA 
1	111	NA NA NA 
1	113	NA NA NA 
1	113	NA NA NA 
1	112	NA NA NA 
1	111	NA NA NA 
1	110	NA NA NA 
2	31	112	NA NA 
1	111	NA NA NA 
1	111	NA NA NA 
3	19	97	122	NA 
1	110	NA NA NA 
2	83	106	NA NA 
0	NA NA NA NA 
1	103	NA NA NA 
1	110	NA NA NA 
1	110	NA NA NA 
3	77	110	113	NA 
2	71	110	NA NA 
1	111	NA NA NA 
1	111	NA NA NA 
1	111	NA NA NA 
2	8	113	NA NA 
1	102	NA NA NA 
