snp	 s0	s1	s2	s3	
2	63	117	NA NA 
3	63	111	159	NA 
3	63	66	97	NA 
2	63	100	NA NA 
3	55	63	111	NA 
3	14	63	84	NA 
4	43	63	84	127	
3	52	63	83	NA 
2	63	84	NA NA 
3	63	85	92	NA 
2	61	126	NA NA 
4	44	51	85	149	
3	61	85	98	NA 
2	63	93	NA NA 
2	63	128	NA NA 
2	58	84	NA NA 
3	59	62	84	NA 
2	62	102	NA NA 
2	62	117	NA NA 
4	51	62	118	131	
2	62	118	NA NA 
2	62	118	NA NA 
3	55	62	111	NA 
2	63	93	NA NA 
2	63	87	NA NA 
2	63	97	NA NA 
2	63	87	NA NA 
2	63	87	NA NA 
2	63	85	NA NA 
2	55	91	NA NA 
2	58	117	NA NA 
3	62	71	98	NA 
2	62	100	NA NA 
3	57	62	117	NA 
2	62	126	NA NA 
2	62	126	NA NA 
3	44	62	97	NA 
2	62	104	NA NA 
2	62	98	NA NA 
2	57	91	NA NA 
2	52	83	NA NA 
2	61	93	NA NA 
2	63	126	NA NA 
3	63	91	129	NA 
2	63	83	NA NA 
2	63	85	NA NA 
2	62	87	NA NA 
2	62	85	NA NA 
2	62	84	NA NA 
2	57	83	NA NA 
2	51	84	NA NA 
2	62	93	NA NA 
2	62	88	NA NA 
2	62	118	NA NA 
3	57	63	111	NA 
2	63	117	NA NA 
3	57	62	107	NA 
3	62	97	115	NA 
3	55	62	98	NA 
2	62	93	NA NA 
2	62	84	NA NA 
2	62	84	NA NA 
2	63	93	NA NA 
2	62	87	NA NA 
2	62	91	NA NA 
2	63	91	NA NA 
3	52	63	102	NA 
3	63	88	130	NA 
3	62	66	118	NA 
3	55	62	118	NA 
2	63	118	NA NA 
2	58	111	NA NA 
2	63	111	NA NA 
2	62	111	NA NA 
3	46	62	102	NA 
3	49	62	102	NA 
2	62	93	NA NA 
4	62	88	122	171	
2	62	93	NA NA 
4	62	70	98	154	
3	62	88	118	NA 
3	48	63	91	NA 
2	63	91	NA NA 
2	63	85	NA NA 
2	62	85	NA NA 
2	62	88	NA NA 
3	62	102	121	NA 
3	16	62	100	NA 
2	62	100	NA NA 
3	57	62	130	NA 
3	62	83	91	NA 
4	45	63	97	136	
2	63	104	NA NA 
2	63	100	NA NA 
2	63	98	NA NA 
2	63	84	NA NA 
2	51	97	NA NA 
3	13	55	91	NA 
2	63	83	NA NA 
2	63	83	NA NA 
2	62	88	NA NA 
2	63	85	NA NA 
3	42	63	98	NA 
3	56	84	151	NA 
2	56	118	NA NA 
2	52	100	NA NA 
4	61	82	97	167	
3	55	59	88	NA 
4	63	84	112	115	
4	61	63	111	118	
2	63	102	NA NA 
2	59	102	NA NA 
3	57	63	102	NA 
2	62	117	NA NA 
2	62	84	NA NA 
2	63	83	NA NA 
4	58	76	93	106	
3	57	78	87	NA 
2	55	83	NA NA 
3	59	98	130	NA 
3	12	63	87	NA 
4	29	52	55	117	
2	59	83	NA NA 
2	63	117	NA NA 
2	63	87	NA NA 
3	0	63	111	NA 
3	51	57	93	NA 
3	63	70	100	NA 
2	59	100	NA NA 
4	12	57	60	85	
3	56	83	118	NA 
2	51	98	NA NA 
3	53	63	102	NA 
2	62	97	NA NA 
4	59	62	104	151	
4	63	75	88	91	
4	1	16	63	87	
2	63	83	NA NA 
3	8	63	128	NA 
3	55	63	100	NA 
4	50	52	63	136	
2	62	128	NA NA 
3	60	62	83	NA 
3	62	98	126	NA 
