snp	 s0	s1	s2	s3	
2	151	166	NA NA 
2	151	167	NA NA 
3	29	151	168	NA 
3	40	146	168	NA 
3	30	146	172	NA 
2	151	167	NA NA 
3	29	151	167	NA 
3	32	165	169	NA 
3	137	165	166	NA 
4	37	150	165	168	
3	27	165	169	NA 
3	165	171	175	NA 
4	30	151	165	171	
4	32	116	165	171	
3	37	165	167	NA 
3	30	165	167	NA 
2	151	167	NA NA 
2	151	171	NA NA 
2	151	168	NA NA 
2	151	167	NA NA 
2	154	166	NA NA 
3	30	151	171	NA 
2	151	167	NA NA 
2	151	171	NA NA 
3	165	166	171	NA 
3	37	165	169	NA 
3	37	165	169	NA 
3	27	165	169	NA 
3	33	146	166	NA 
1	151	NA NA NA 
1	151	NA NA NA 
2	151	167	NA NA 
1	151	NA NA NA 
1	146	NA NA NA 
2	146	171	NA NA 
4	30	36	160	172	
3	32	160	166	NA 
2	160	171	NA NA 
3	37	163	167	NA 
3	29	146	171	NA 
2	146	171	NA NA 
2	146	171	NA NA 
2	151	171	NA NA 
2	151	171	NA NA 
2	151	171	NA NA 
2	146	169	NA NA 
3	37	146	166	NA 
3	29	148	168	NA 
2	131	151	NA NA 
1	151	NA NA NA 
2	146	151	NA NA 
1	151	NA NA NA 
1	151	NA NA NA 
2	151	166	NA NA 
1	146	NA NA NA 
2	146	168	NA NA 
2	151	168	NA NA 
2	151	166	NA NA 
2	151	166	NA NA 
2	151	166	NA NA 
2	151	166	NA NA 
2	151	166	NA NA 
2	151	168	NA NA 
1	146	NA NA NA 
2	151	169	NA NA 
2	151	168	NA NA 
1	151	NA NA NA 
3	40	146	172	NA 
2	146	168	NA NA 
2	146	169	NA NA 
1	151	NA NA NA 
4	37	151	165	172	
3	9	147	167	NA 
3	147	164	167	NA 
2	165	167	NA NA 
3	24	165	167	NA 
2	165	169	NA NA 
2	165	171	NA NA 
3	33	165	171	NA 
3	33	165	171	NA 
2	165	171	NA NA 
3	145	146	167	NA 
3	30	146	172	NA 
3	32	146	169	NA 
3	124	151	171	NA 
3	32	151	168	NA 
2	151	168	NA NA 
2	21	151	NA NA 
1	151	NA NA NA 
4	11	30	151	169	
3	30	151	169	NA 
2	146	167	NA NA 
3	30	151	172	NA 
2	151	166	NA NA 
3	11	151	166	NA 
4	30	75	151	167	
3	151	165	171	NA 
2	146	166	NA NA 
4	24	117	151	166	
4	32	49	146	168	
2	151	169	NA NA 
3	1	151	172	NA 
4	11	39	146	172	
4	27	71	146	168	
4	47	79	146	167	
2	146	168	NA NA 
4	14	69	146	168	
2	146	166	NA NA 
2	146	166	NA NA 
4	149	151	169	171	
3	35	151	169	NA 
4	11	86	151	171	
3	32	151	166	NA 
4	83	140	151	169	
3	29	151	166	NA 
3	37	151	166	NA 
3	151	168	180	NA 
2	151	168	NA NA 
2	146	166	NA NA 
4	3	35	146	166	
4	24	112	151	166	
2	151	166	NA NA 
3	29	151	166	NA 
4	24	117	151	169	
2	151	168	NA NA 
4	32	94	151	168	
3	36	151	168	NA 
1	151	NA NA NA 
3	37	151	168	NA 
3	151	163	169	NA 
2	151	172	NA NA 
3	19	151	169	NA 
2	151	169	NA NA 
3	40	151	166	NA 
2	151	172	NA NA 
1	151	NA NA NA 
3	113	151	168	NA 
2	151	169	NA NA 
1	151	NA NA NA 
2	151	168	NA NA 
3	20	147	167	NA 
4	42	144	151	171	
3	145	165	169	NA 
3	29	165	169	NA 
3	29	165	168	NA 
2	146	172	NA NA 
2	146	172	NA NA 
3	129	146	172	NA 
2	151	167	NA NA 
3	151	165	166	NA 
1	151	NA NA NA 
1	151	NA NA NA 
2	151	167	NA NA 
3	82	151	167	NA 
1	151	NA NA NA 
1	151	NA NA NA 
3	124	151	168	NA 
2	151	168	NA NA 
3	146	166	169	NA 
3	35	146	169	NA 
3	133	146	169	NA 
2	146	169	NA NA 
3	29	146	169	NA 
2	146	167	NA NA 
3	100	165	167	NA 
3	29	165	169	NA 
3	103	165	169	NA 
3	35	165	169	NA 
3	151	157	169	NA 
3	32	151	168	NA 
3	27	165	167	NA 
4	27	49	165	167	
2	165	167	NA NA 
3	30	165	167	NA 
2	165	167	NA NA 
2	165	169	NA NA 
4	24	151	168	172	
3	37	151	166	NA 
2	146	172	NA NA 
4	59	146	149	168	
1	146	NA NA NA 
1	151	NA NA NA 
3	37	151	169	NA 
4	33	151	167	172	
4	5	29	151	166	
4	16	30	151	166	
3	48	151	168	NA 
2	151	166	NA NA 
2	151	169	NA NA 
4	33	146	169	180	
4	29	151	165	171	
3	43	151	166	NA 
2	151	168	NA NA 
3	45	146	172	NA 
4	29	151	154	168	
2	151	168	NA NA 
2	151	168	NA NA 
3	30	151	169	NA 
3	30	151	169	NA 
3	30	151	171	NA 
2	151	172	NA NA 
2	151	169	NA NA 
4	29	51	151	169	
3	27	151	169	NA 
4	27	55	151	166	
3	29	151	168	NA 
4	29	144	151	166	
3	151	167	171	NA 
3	151	160	172	NA 
2	151	167	NA NA 
3	29	151	169	NA 
2	151	169	NA NA 
3	151	158	167	NA 
2	151	172	NA NA 
4	29	36	151	169	
4	15	33	151	172	
3	27	151	168	NA 
3	27	151	171	NA 
4	38	57	154	166	
2	151	166	NA NA 
3	47	165	171	NA 
3	151	152	172	NA 
1	151	NA NA NA 
4	29	151	162	171	
4	29	151	159	168	
2	151	167	NA NA 
4	27	80	151	167	
3	27	151	167	NA 
2	146	171	NA NA 
4	7	36	146	166	
3	24	146	168	NA 
3	27	146	172	NA 
4	27	146	165	172	
3	27	146	172	NA 
3	33	151	172	NA 
3	33	151	171	NA 
2	165	167	NA NA 
4	33	42	151	166	
4	33	151	166	168	
3	33	151	166	NA 
2	151	171	NA NA 
3	29	151	171	NA 
3	24	151	171	NA 
4	40	57	151	169	
4	33	111	151	169	
4	38	94	151	169	
1	151	NA NA NA 
3	92	151	166	NA 
2	151	160	NA NA 
4	35	151	167	169	
4	27	33	151	167	
2	154	167	NA NA 
3	24	151	167	NA 
4	24	151	165	167	
3	37	165	167	NA 
4	46	165	169	173	
3	33	148	168	NA 
2	146	168	NA NA 
2	49	151	NA NA 
2	146	172	NA NA 
2	151	172	NA NA 
2	151	168	NA NA 
3	6	151	166	NA 
3	27	151	171	NA 
3	125	146	168	NA 
3	29	146	167	NA 
2	165	167	NA NA 
2	165	167	NA NA 
2	146	167	NA NA 
2	146	172	NA NA 
2	151	167	NA NA 
4	29	139	151	168	
3	29	151	165	NA 
2	151	167	NA NA 
2	151	167	NA NA 
2	151	167	NA NA 
2	151	167	NA NA 
4	5	35	151	167	
3	35	151	169	NA 
3	29	146	166	NA 
2	146	169	NA NA 
3	151	165	167	NA 
2	151	172	NA NA 
3	35	151	172	NA 
4	42	151	168	179	
4	7	50	151	169	
3	33	165	171	NA 
3	43	165	171	NA 
4	32	88	165	169	
3	31	165	166	NA 
4	1	24	165	169	
4	24	106	165	168	
2	146	168	NA NA 
3	95	151	168	NA 
2	151	168	NA NA 
4	76	117	151	168	
2	151	169	NA NA 
2	146	172	NA NA 
3	27	146	171	NA 
2	165	168	NA NA 
2	151	169	NA NA 
3	40	151	172	NA 
3	43	151	166	NA 
3	29	151	169	NA 
3	33	151	166	NA 
2	146	166	NA NA 
3	27	146	171	NA 
3	33	146	171	NA 
3	147	151	167	NA 
2	151	167	NA NA 
1	151	NA NA NA 
2	151	169	NA NA 
3	41	146	169	NA 
3	99	146	169	NA 
4	24	114	146	169	
3	146	160	169	NA 
3	37	146	168	NA 
2	151	167	NA NA 
3	27	146	169	NA 
3	108	146	172	NA 
2	151	169	NA NA 
3	30	151	171	NA 
4	27	149	151	171	
3	30	151	171	NA 
3	30	151	171	NA 
4	30	149	154	171	
3	30	165	171	NA 
3	29	165	171	NA 
3	125	165	168	NA 
2	154	168	NA NA 
4	34	37	146	171	
4	28	35	146	171	
3	11	146	172	NA 
3	29	146	171	NA 
4	35	146	167	171	
3	103	146	167	NA 
2	151	166	NA NA 
3	80	151	171	NA 
4	40	141	151	166	
3	33	151	166	NA 
3	37	151	166	NA 
3	27	151	168	NA 
3	52	151	171	NA 
2	151	166	NA NA 
3	150	151	166	NA 
1	151	NA NA NA 
1	151	NA NA NA 
1	151	NA NA NA 
3	142	145	171	NA 
2	151	168	NA NA 
2	30	151	NA NA 
2	165	171	NA NA 
2	165	166	NA NA 
4	29	35	165	171	
4	27	44	165	167	
3	36	165	169	NA 
2	165	169	NA NA 
3	33	165	167	NA 
3	37	165	167	NA 
3	30	146	172	NA 
3	36	146	171	NA 
4	24	36	147	171	
3	37	146	169	NA 
3	44	92	151	NA 
1	151	NA NA NA 
1	151	NA NA NA 
1	151	NA NA NA 
4	30	107	151	168	
4	38	151	152	167	
3	24	151	167	NA 
3	105	151	167	NA 
3	32	151	172	NA 
4	42	43	151	166	
3	27	151	166	NA 
4	30	51	151	166	
3	148	153	168	NA 
4	30	129	148	168	
3	30	148	168	NA 
4	148	163	168	176	
4	14	37	146	167	
2	151	167	NA NA 
4	55	88	151	171	
3	37	165	171	NA 
4	0	37	165	171	
2	146	171	NA NA 
1	146	NA NA NA 
4	32	126	146	171	
3	146	169	172	NA 
4	27	41	146	167	
3	24	146	171	NA 
4	147	156	160	171	
3	52	151	171	NA 
4	27	57	151	166	
3	37	151	172	NA 
3	37	151	166	NA 
4	27	71	151	167	
4	29	67	151	168	
3	19	151	166	NA 
3	121	165	171	NA 
3	33	149	171	NA 
3	33	154	166	NA 
3	33	151	166	NA 
4	20	25	151	171	
3	127	151	166	NA 
4	37	150	151	172	
4	37	151	167	172	
3	69	151	169	NA 
2	151	166	NA NA 
3	100	165	171	NA 
2	165	171	NA NA 
3	33	165	168	NA 
4	12	27	165	166	
4	33	35	165	169	
3	43	165	168	NA 
3	106	165	167	NA 
2	146	168	NA NA 
2	146	168	NA NA 
3	24	165	168	NA 
1	151	NA NA NA 
1	151	NA NA NA 
1	151	NA NA NA 
1	151	NA NA NA 
1	151	NA NA NA 
2	151	167	NA NA 
1	151	NA NA NA 
3	33	151	168	NA 
2	149	168	NA NA 
2	151	169	NA NA 
3	30	151	172	NA 
3	29	151	168	NA 
1	151	NA NA NA 
2	151	167	NA NA 
3	37	151	168	NA 
3	148	151	167	NA 
2	146	167	NA NA 
3	65	146	167	NA 
2	146	167	NA NA 
4	97	100	151	171	
4	78	151	172	182	
2	151	167	NA NA 
4	32	151	164	168	
3	43	151	167	NA 
3	32	146	167	NA 
4	24	146	157	171	
3	108	146	172	NA 
4	21	29	146	168	
3	54	151	168	NA 
2	151	166	NA NA 
2	32	151	NA NA 
1	146	NA NA NA 
1	151	NA NA NA 
2	151	168	NA NA 
1	151	NA NA NA 
3	35	151	166	NA 
1	151	NA NA NA 
3	29	151	172	NA 
2	151	172	NA NA 
2	151	167	NA NA 
3	27	151	168	NA 
4	27	151	168	169	
2	151	169	NA NA 
3	41	151	171	NA 
3	24	151	166	NA 
2	151	166	NA NA 
3	30	151	169	NA 
4	30	151	166	167	
3	30	151	169	NA 
2	151	169	NA NA 
3	29	151	168	NA 
2	151	169	NA NA 
3	66	151	169	NA 
2	151	169	NA NA 
3	151	159	169	NA 
3	37	151	166	NA 
1	146	NA NA NA 
1	151	NA NA NA 
2	36	151	NA NA 
2	33	151	NA NA 
1	151	NA NA NA 
1	151	NA NA NA 
2	151	168	NA NA 
1	151	NA NA NA 
2	151	169	NA NA 
2	146	151	NA NA 
3	24	146	171	NA 
4	10	60	146	167	
3	45	146	168	NA 
2	146	172	NA NA 
3	36	154	167	NA 
3	149	168	172	NA 
4	27	147	152	168	
3	27	147	171	NA 
3	29	165	167	NA 
3	29	165	168	NA 
4	30	118	165	168	
4	33	132	165	168	
3	42	165	168	NA 
4	27	165	170	172	
4	30	37	165	168	
4	37	81	165	169	
3	26	165	166	NA 
4	36	82	165	172	
3	27	165	168	NA 
2	165	171	NA NA 
3	32	165	168	NA 
3	33	165	168	NA 
4	37	148	165	171	
4	42	165	167	172	
2	165	167	NA NA 
3	32	151	167	NA 
4	30	151	167	168	
4	30	112	151	168	
2	165	171	NA NA 
4	35	165	171	172	
3	43	165	171	NA 
2	165	171	NA NA 
4	32	140	165	171	
4	27	33	165	166	
3	24	163	168	NA 
3	27	163	171	NA 
4	33	90	154	168	
4	24	146	169	171	
3	128	146	169	NA 
3	32	146	168	NA 
2	146	167	NA NA 
3	30	151	169	NA 
2	151	168	NA NA 
4	95	146	151	169	
3	27	151	169	NA 
4	30	151	164	166	
3	21	151	169	NA 
3	27	151	171	NA 
3	32	151	171	NA 
3	32	151	168	NA 
2	151	171	NA NA 
2	151	166	NA NA 
1	151	NA NA NA 
2	151	168	NA NA 
1	151	NA NA NA 
2	151	168	NA NA 
2	151	168	NA NA 
4	10	108	146	169	
3	33	146	169	NA 
4	48	55	146	171	
4	46	130	146	169	
2	146	167	NA NA 
3	143	151	166	NA 
4	47	151	166	169	
3	33	151	166	NA 
3	27	151	166	NA 
3	32	151	166	NA 
4	32	69	151	167	
4	24	84	151	167	
4	43	151	171	178	
4	24	151	159	167	
3	32	151	167	NA 
3	43	151	167	NA 
3	32	151	167	NA 
3	151	157	167	NA 
2	151	167	NA NA 
2	151	169	NA NA 
3	37	151	168	NA 
2	151	172	NA NA 
2	151	167	NA NA 
2	146	167	NA NA 
2	151	171	NA NA 
3	30	151	171	NA 
3	35	151	171	NA 
2	151	169	NA NA 
3	30	165	169	NA 
4	43	159	165	169	
2	151	169	NA NA 
3	37	151	168	NA 
4	56	73	151	168	
4	29	32	165	168	
4	29	33	165	169	
4	33	42	165	168	
3	27	165	169	NA 
2	165	171	NA NA 
4	47	97	165	171	
4	14	27	146	168	
4	8	32	146	169	
3	29	146	171	NA 
4	32	94	146	171	
4	47	146	152	171	
4	24	117	146	167	
2	151	167	NA NA 
3	32	151	168	NA 
4	24	66	151	168	
3	23	151	168	NA 
3	24	151	169	NA 
4	47	145	149	169	
4	7	140	151	169	
4	22	47	151	167	
1	151	NA NA NA 
4	41	151	159	168	
4	5	121	146	168	
2	146	166	NA NA 
3	33	146	167	NA 
4	32	64	146	168	
3	146	168	171	NA 
3	32	151	166	NA 
4	23	32	151	166	
2	151	172	NA NA 
2	163	172	NA NA 
4	10	39	146	172	
2	146	171	NA NA 
3	47	146	171	NA 
4	30	151	156	171	
3	32	151	167	NA 
3	48	151	171	NA 
1	151	NA NA NA 
2	27	151	NA NA 
1	151	NA NA NA 
3	42	146	167	NA 
3	30	146	169	NA 
3	30	146	169	NA 
3	27	146	166	NA 
3	33	146	172	NA 
2	151	167	NA NA 
2	151	169	NA NA 
2	151	168	NA NA 
3	43	151	167	NA 
3	7	151	167	NA 
3	146	161	167	NA 
3	45	146	172	NA 
3	23	146	167	NA 
4	37	154	167	173	
4	33	113	151	168	
3	79	151	168	NA 
3	32	151	166	NA 
2	151	169	NA NA 
2	151	169	NA NA 
3	39	160	169	NA 
2	165	169	NA NA 
3	43	151	168	NA 
4	48	49	151	166	
2	151	166	NA NA 
4	73	137	151	167	
3	37	151	169	NA 
3	37	151	167	NA 
4	37	151	168	171	
3	33	151	171	NA 
3	128	165	169	NA 
4	24	128	165	169	
3	29	165	168	NA 
3	128	165	168	NA 
4	34	40	145	166	
2	151	169	NA NA 
3	37	151	169	NA 
4	32	145	151	169	
4	22	24	151	169	
2	151	171	NA NA 
4	37	117	151	171	
4	32	127	151	168	
4	27	83	146	169	
4	54	146	154	169	
4	143	151	155	169	
4	29	37	151	166	
2	151	166	NA NA 
1	151	NA NA NA 
4	5	27	151	171	
2	151	171	NA NA 
2	151	169	NA NA 
3	30	151	169	NA 
4	24	125	151	169	
4	11	24	151	166	
4	27	151	162	168	
4	30	37	151	168	
4	37	75	151	168	
3	30	151	168	NA 
4	7	33	165	169	
3	33	165	172	NA 
4	30	131	165	172	
3	30	165	166	NA 
3	160	165	171	NA 
4	29	91	151	171	
3	29	151	171	NA 
3	29	151	167	NA 
4	29	97	151	166	
3	27	151	166	NA 
4	66	104	151	172	
2	151	171	NA NA 
3	32	151	168	NA 
3	57	151	169	NA 
2	151	171	NA NA 
4	32	70	151	172	
2	151	172	NA NA 
3	39	151	172	NA 
2	146	172	NA NA 
2	146	167	NA NA 
1	151	NA NA NA 
3	122	165	169	NA 
4	29	161	165	169	
4	33	146	165	167	
4	33	146	156	172	
2	146	166	NA NA 
3	24	146	166	NA 
4	24	33	151	171	
3	36	151	171	NA 
2	146	172	NA NA 
3	30	146	168	NA 
3	30	160	168	NA 
2	151	169	NA NA 
3	29	146	169	NA 
2	146	169	NA NA 
3	146	159	171	NA 
3	146	168	171	NA 
4	75	146	165	167	
4	30	110	165	167	
3	30	165	168	NA 
3	32	165	168	NA 
3	165	166	167	NA 
4	30	146	165	169	
2	146	166	NA NA 
4	33	52	165	168	
3	149	165	167	NA 
4	50	52	165	167	
3	35	165	167	NA 
3	32	165	167	NA 
3	37	165	167	NA 
3	30	165	167	NA 
3	43	165	172	NA 
2	165	167	NA NA 
3	37	165	171	NA 
3	24	165	171	NA 
3	21	151	169	NA 
3	24	151	167	NA 
4	61	138	151	171	
3	165	167	169	NA 
4	33	146	165	169	
3	41	146	171	NA 
4	30	39	146	171	
4	71	83	146	171	
4	24	151	162	166	
3	24	151	171	NA 
4	33	151	160	171	
4	33	151	160	171	
4	30	146	165	172	
4	27	149	165	166	
2	165	169	NA NA 
3	131	165	171	NA 
2	151	166	NA NA 
3	90	151	167	NA 
3	32	151	171	NA 
1	151	NA NA NA 
2	146	168	NA NA 
2	146	171	NA NA 
2	146	168	NA NA 
2	151	172	NA NA 
2	151	166	NA NA 
3	29	151	166	NA 
3	33	151	169	NA 
3	32	151	167	NA 
3	43	151	167	NA 
4	38	151	172	176	
2	151	171	NA NA 
4	7	60	146	168	
