snp	 s0	s1	s2	s3	
0	NA NA NA NA 
0	NA NA NA NA 
1	96	NA NA NA 
2	17	77	NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	43	79	NA NA 
2	75	111	NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	122	NA NA NA 
0	NA NA NA NA 
1	138	NA NA NA 
1	106	NA NA NA 
1	133	NA NA NA 
2	52	102	NA NA 
1	118	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	90	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	72	NA NA NA 
1	88	NA NA NA 
1	77	NA NA NA 
1	90	NA NA NA 
3	92	93	132	NA 
0	NA NA NA NA 
1	90	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	150	NA NA NA 
2	75	84	NA NA 
1	75	NA NA NA 
1	158	NA NA NA 
1	107	NA NA NA 
0	NA NA NA NA 
1	88	NA NA NA 
1	95	NA NA NA 
1	88	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	153	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	144	NA NA NA 
3	19	81	87	NA 
4	77	138	162	164	
0	NA NA NA NA 
4	18	38	112	140	
1	88	NA NA NA 
3	90	134	152	NA 
0	NA NA NA NA 
1	99	NA NA NA 
0	NA NA NA NA 
2	43	125	NA NA 
1	117	NA NA NA 
0	NA NA NA NA 
2	12	72	NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	91	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	92	NA NA NA 
1	77	NA NA NA 
0	NA NA NA NA 
2	57	146	NA NA 
1	107	NA NA NA 
3	74	77	109	NA 
2	79	92	NA NA 
1	77	NA NA NA 
1	44	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	95	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	107	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	77	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	139	NA NA NA 
1	75	NA NA NA 
1	91	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	178	NA NA NA 
0	NA NA NA NA 
1	155	NA NA NA 
1	117	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	90	NA NA NA 
2	100	184	NA NA 
1	103	NA NA NA 
2	93	122	NA NA 
1	77	NA NA NA 
1	87	NA NA NA 
0	NA NA NA NA 
1	107	NA NA NA 
1	74	NA NA NA 
1	95	NA NA NA 
1	91	NA NA NA 
2	138	151	NA NA 
0	NA NA NA NA 
2	9	155	NA NA 
1	117	NA NA NA 
0	NA NA NA NA 
1	118	NA NA NA 
1	98	NA NA NA 
0	NA NA NA NA 
1	90	NA NA NA 
1	88	NA NA NA 
1	150	NA NA NA 
2	29	87	NA NA 
1	157	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	88	NA NA NA 
3	73	95	153	NA 
0	NA NA NA NA 
2	124	141	NA NA 
4	27	86	91	92	
3	81	91	101	NA 
4	87	88	97	111	
0	NA NA NA NA 
4	117	132	172	181	
4	33	92	165	184	
3	98	122	160	NA 
0	NA NA NA NA 
3	77	97	178	NA 
1	77	NA NA NA 
1	92	NA NA NA 
1	74	NA NA NA 
1	153	NA NA NA 
2	81	141	NA NA 
1	74	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	180	NA NA NA 
1	140	NA NA NA 
2	75	140	NA NA 
1	74	NA NA NA 
2	77	107	NA NA 
2	90	136	NA NA 
3	109	155	162	NA 
4	16	77	134	138	
1	77	NA NA NA 
3	88	93	121	NA 
1	72	NA NA NA 
2	2	117	NA NA 
3	82	95	112	NA 
4	37	38	85	91	
3	95	126	151	NA 
3	45	71	77	NA 
4	45	71	77	92	
3	35	57	162	NA 
4	32	54	77	184	
0	NA NA NA NA 
1	91	NA NA NA 
3	67	91	128	NA 
1	72	NA NA NA 
0	NA NA NA NA 
2	75	151	NA NA 
1	75	NA NA NA 
4	104	107	117	168	
2	112	135	NA NA 
1	111	NA NA NA 
