snp	 s0	s1	s2	s3	
1	38	NA NA NA 
1	38	NA NA NA 
2	38	66	NA NA 
2	33	157	NA NA 
1	39	NA NA NA 
2	39	148	NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
1	55	NA NA NA 
1	37	NA NA NA 
3	14	34	42	NA 
1	40	NA NA NA 
2	34	81	NA NA 
2	38	41	NA NA 
1	38	NA NA NA 
3	38	100	135	NA 
2	38	79	NA NA 
1	40	NA NA NA 
1	40	NA NA NA 
2	39	56	NA NA 
2	38	58	NA NA 
2	38	79	NA NA 
1	38	NA NA NA 
1	39	NA NA NA 
1	39	NA NA NA 
1	38	NA NA NA 
1	37	NA NA NA 
1	38	NA NA NA 
1	40	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	39	NA NA NA 
1	38	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	38	48	NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
1	40	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	34	NA NA NA 
1	39	NA NA NA 
1	38	NA NA NA 
1	40	NA NA NA 
2	38	90	NA NA 
1	39	NA NA NA 
1	40	NA NA NA 
2	48	130	NA NA 
2	33	56	NA NA 
2	40	67	NA NA 
3	18	40	108	NA 
3	40	74	131	NA 
3	39	145	149	NA 
2	34	74	NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
2	38	80	NA NA 
1	39	NA NA NA 
2	38	56	NA NA 
4	38	65	66	118	
2	37	73	NA NA 
2	38	48	NA NA 
0	NA NA NA NA 
1	40	NA NA NA 
2	38	78	NA NA 
3	38	101	105	NA 
2	39	57	NA NA 
2	39	79	NA NA 
2	39	148	NA NA 
2	38	70	NA NA 
2	38	147	NA NA 
4	40	49	53	104	
2	40	82	NA NA 
3	40	108	158	NA 
2	39	51	NA NA 
1	37	NA NA NA 
2	39	124	NA NA 
2	38	74	NA NA 
1	38	NA NA NA 
3	38	45	81	NA 
2	38	48	NA NA 
2	40	59	NA NA 
2	40	88	NA NA 
1	40	NA NA NA 
2	37	112	NA NA 
1	37	NA NA NA 
1	34	NA NA NA 
1	34	NA NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
1	34	NA NA NA 
2	40	42	NA NA 
1	34	NA NA NA 
0	NA NA NA NA 
1	34	NA NA NA 
3	39	45	110	NA 
1	34	NA NA NA 
1	40	NA NA NA 
1	37	NA NA NA 
1	37	NA NA NA 
1	37	NA NA NA 
0	NA NA NA NA 
1	34	NA NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
1	39	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	38	145	NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	38	NA NA NA 
1	40	NA NA NA 
1	34	NA NA NA 
1	39	NA NA NA 
1	40	NA NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
1	40	NA NA NA 
0	NA NA NA NA 
1	55	NA NA NA 
1	39	NA NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
0	NA NA NA NA 
2	39	162	NA NA 
1	38	NA NA NA 
1	40	NA NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
1	39	NA NA NA 
2	39	81	NA NA 
1	39	NA NA NA 
1	39	NA NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
2	39	136	NA NA 
3	39	44	89	NA 
1	40	NA NA NA 
2	40	97	NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
1	40	NA NA NA 
1	40	NA NA NA 
1	34	NA NA NA 
1	40	NA NA NA 
