snp	 s0	s1	s2	s3	
1	173	NA NA NA 
4	28	93	159	179	
3	105	106	185	NA 
2	25	176	NA NA 
2	69	160	NA NA 
4	131	173	179	182	
2	133	180	NA NA 
4	42	64	102	185	
2	114	194	NA NA 
3	55	101	172	NA 
2	129	180	NA NA 
3	38	99	176	NA 
4	92	124	159	190	
4	46	60	105	159	
4	38	63	93	179	
3	92	163	180	NA 
2	132	175	NA NA 
4	107	131	169	180	
4	19	25	108	182	
4	65	136	161	188	
4	10	59	71	190	
3	135	173	186	NA 
4	66	131	165	193	
3	93	173	193	NA 
3	108	173	188	NA 
3	134	174	187	NA 
3	133	136	182	NA 
4	97	156	161	193	
2	80	175	NA NA 
3	33	60	174	NA 
3	135	180	183	NA 
3	131	174	193	NA 
3	80	156	190	NA 
2	63	188	NA NA 
1	163	NA NA NA 
2	129	162	NA NA 
1	164	NA NA NA 
2	135	190	NA NA 
2	133	190	NA NA 
4	133	159	171	172	
2	105	190	NA NA 
4	86	169	171	188	
2	133	194	NA NA 
2	136	187	NA NA 
3	129	178	179	NA 
3	84	173	193	NA 
1	174	NA NA NA 
2	10	190	NA NA 
2	121	183	NA NA 
3	45	174	175	NA 
3	30	186	188	NA 
3	92	99	182	NA 
2	8	169	NA NA 
2	115	159	NA NA 
4	135	136	163	178	
2	136	186	NA NA 
3	135	156	170	NA 
2	110	160	NA NA 
3	132	133	187	NA 
2	25	164	NA NA 
1	190	NA NA NA 
4	42	94	180	187	
3	33	56	160	NA 
3	108	145	188	NA 
4	35	94	136	180	
3	93	94	175	NA 
2	124	164	NA NA 
4	102	109	159	179	
2	85	173	NA NA 
2	82	195	NA NA 
2	86	165	NA NA 
4	87	96	178	180	
2	99	185	NA NA 
3	30	186	195	NA 
4	40	159	189	195	
4	44	99	135	162	
3	95	183	194	NA 
3	68	99	185	NA 
3	37	107	159	NA 
2	132	176	NA NA 
3	132	169	173	NA 
2	100	182	NA NA 
2	133	159	NA NA 
3	65	105	172	NA 
4	6	93	173	190	
3	4	110	162	NA 
2	136	171	NA NA 
2	43	164	NA NA 
3	34	101	187	NA 
2	57	185	NA NA 
3	121	173	187	NA 
2	132	163	NA NA 
2	134	172	NA NA 
2	129	178	NA NA 
3	123	185	194	NA 
3	101	178	185	NA 
2	131	182	NA NA 
3	131	185	190	NA 
2	87	164	NA NA 
2	15	162	NA NA 
3	131	185	187	NA 
3	133	169	171	NA 
2	107	183	NA NA 
2	10	185	NA NA 
1	190	NA NA NA 
3	136	173	190	NA 
2	133	178	NA NA 
2	81	190	NA NA 
2	22	162	NA NA 
3	100	173	188	NA 
4	134	181	189	193	
4	136	162	164	190	
3	129	162	193	NA 
2	132	188	NA NA 
3	117	160	193	NA 
3	134	162	185	NA 
3	129	178	190	NA 
4	120	133	183	193	
3	133	174	187	NA 
4	19	170	182	185	
4	30	85	112	175	
4	48	50	178	194	
3	68	132	166	NA 
3	95	133	169	NA 
3	28	131	187	NA 
3	53	161	176	NA 
4	108	134	165	188	
4	90	167	189	193	
3	93	166	186	NA 
3	169	176	178	NA 
2	133	182	NA NA 
3	123	173	176	NA 
1	185	NA NA NA 
3	18	68	174	NA 
2	7	188	NA NA 
2	135	194	NA NA 
2	127	188	NA NA 
1	194	NA NA NA 
2	42	182	NA NA 
4	22	107	174	180	
3	92	110	170	NA 
4	139	162	181	195	
3	113	183	195	NA 
3	73	183	187	NA 
2	78	187	NA NA 
3	10	133	185	NA 
3	47	187	188	NA 
3	100	183	190	NA 
3	11	125	182	NA 
3	135	183	194	NA 
4	87	136	161	187	
3	131	164	183	NA 
2	131	163	NA NA 
3	129	182	188	NA 
4	40	112	129	173	
3	71	133	188	NA 
4	15	30	132	188	
4	69	131	180	188	
3	136	180	188	NA 
4	28	117	159	188	
3	14	162	169	NA 
3	100	185	192	NA 
3	88	146	185	NA 
3	47	88	172	NA 
4	100	132	180	188	
1	161	NA NA NA 
2	134	166	NA NA 
1	187	NA NA NA 
3	103	178	195	NA 
2	129	166	NA NA 
3	102	164	185	NA 
4	16	182	188	190	
2	11	193	NA NA 
4	57	94	176	192	
4	107	124	175	183	
3	22	89	185	NA 
2	117	190	NA NA 
3	112	154	166	NA 
4	62	89	106	180	
4	134	135	162	164	
2	4	162	NA NA 
2	106	184	NA NA 
4	118	134	151	164	
3	136	172	185	NA 
4	14	135	183	187	
4	87	89	173	187	
4	32	129	160	187	
3	28	132	162	NA 
2	96	170	NA NA 
3	106	117	185	NA 
4	52	72	160	187	
4	133	144	180	195	
4	37	103	169	180	
3	112	127	173	NA 
3	93	98	185	NA 
3	132	173	190	NA 
2	87	173	NA NA 
2	113	159	NA NA 
3	93	140	172	NA 
3	99	172	191	NA 
1	174	NA NA NA 
2	87	166	NA NA 
3	123	164	172	NA 
3	73	174	188	NA 
3	135	181	193	NA 
3	3	131	195	NA 
3	105	182	193	NA 
3	50	101	180	NA 
3	135	185	187	NA 
3	135	177	190	NA 
4	131	170	172	190	
3	131	174	179	NA 
3	84	174	187	NA 
3	89	129	172	NA 
1	193	NA NA NA 
3	26	38	164	NA 
4	115	133	183	193	
3	133	172	179	NA 
3	129	135	166	NA 
2	130	164	NA NA 
3	129	159	193	NA 
2	133	165	NA NA 
2	133	162	NA NA 
2	135	172	NA NA 
2	134	183	NA NA 
3	132	173	188	NA 
2	93	178	NA NA 
3	129	162	190	NA 
4	67	92	103	182	
3	29	110	187	NA 
2	129	185	NA NA 
3	131	182	194	NA 
3	26	106	185	NA 
2	123	166	NA NA 
2	129	161	NA NA 
2	185	187	NA NA 
2	73	190	NA NA 
2	136	180	NA NA 
