snp	 s0	s1	s2	s3	
0	NA NA NA NA 
0	NA NA NA NA 
2	34	65	NA NA 
1	21	NA NA NA 
4	10	29	39	62	
3	17	44	65	NA 
4	28	29	37	62	
3	14	43	63	NA 
3	26	33	67	NA 
4	1	2	23	66	
3	24	33	67	NA 
4	7	28	59	62	
1	39	NA NA NA 
3	36	64	65	NA 
2	41	65	NA NA 
3	7	34	64	NA 
4	31	39	53	67	
2	31	67	NA NA 
3	36	51	67	NA 
2	31	64	NA NA 
0	NA NA NA NA 
2	22	64	NA NA 
2	48	67	NA NA 
1	31	NA NA NA 
1	65	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	37	NA NA NA 
0	NA NA NA NA 
1	43	NA NA NA 
1	50	NA NA NA 
0	NA NA NA NA 
1	9	NA NA NA 
1	22	NA NA NA 
3	28	42	64	NA 
2	17	43	NA NA 
4	18	37	61	66	
0	NA NA NA NA 
4	5	11	38	66	
4	26	38	55	65	
3	19	38	65	NA 
4	12	13	33	41	
3	52	53	67	NA 
3	4	33	56	NA 
1	66	NA NA NA 
3	16	36	66	NA 
2	51	63	NA NA 
2	12	21	NA NA 
2	33	40	NA NA 
2	62	64	NA NA 
2	55	66	NA NA 
0	NA NA NA NA 
3	16	52	65	NA 
0	NA NA NA NA 
1	21	NA NA NA 
3	37	56	65	NA 
4	7	27	29	34	
2	36	62	NA NA 
3	46	54	64	NA 
0	NA NA NA NA 
4	39	53	56	67	
1	40	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	33	64	NA NA 
2	19	66	NA NA 
3	9	56	62	NA 
2	16	53	NA NA 
0	NA NA NA NA 
2	33	55	NA NA 
4	29	52	53	58	
1	67	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	62	NA NA NA 
2	21	66	NA NA 
0	NA NA NA NA 
1	23	NA NA NA 
0	NA NA NA NA 
1	36	NA NA NA 
2	43	53	NA NA 
2	33	66	NA NA 
2	37	40	NA NA 
1	15	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	27	NA NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
3	31	47	67	NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	31	67	NA NA 
0	NA NA NA NA 
2	34	43	NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	47	50	NA NA 
2	31	66	NA NA 
4	29	31	47	67	
3	31	64	66	NA 
3	13	53	64	NA 
4	12	30	34	44	
3	20	25	66	NA 
2	21	34	NA NA 
3	31	33	65	NA 
0	NA NA NA NA 
2	34	50	NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	21	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	31	62	NA NA 
2	43	63	NA NA 
1	31	NA NA NA 
2	31	66	NA NA 
4	25	28	41	66	
0	NA NA NA NA 
3	28	41	67	NA 
3	30	41	62	NA 
0	NA NA NA NA 
3	1	23	64	NA 
3	21	47	65	NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	41	NA NA NA 
1	64	NA NA NA 
2	31	62	NA NA 
1	66	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	11	65	NA NA 
2	21	64	NA NA 
1	33	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	40	66	NA NA 
1	33	NA NA NA 
0	NA NA NA NA 
1	45	NA NA NA 
0	NA NA NA NA 
1	40	NA NA NA 
1	41	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	45	NA NA NA 
0	NA NA NA NA 
1	63	NA NA NA 
1	37	NA NA NA 
2	33	39	NA NA 
0	NA NA NA NA 
2	8	50	NA NA 
4	10	43	53	65	
1	43	NA NA NA 
2	37	49	NA NA 
2	27	42	NA NA 
2	42	62	NA NA 
1	33	NA NA NA 
2	0	63	NA NA 
3	24	41	64	NA 
1	65	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	10	12	NA NA 
1	4	NA NA NA 
1	31	NA NA NA 
2	20	40	NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	50	NA NA NA 
