snp	 s0	s1	s2	s3	
1	23	NA NA NA 
0	NA NA NA NA 
1	3	NA NA NA 
1	24	NA NA NA 
1	2	NA NA NA 
1	12	NA NA NA 
1	3	NA NA NA 
2	20	139	NA NA 
2	23	106	NA NA 
1	7	NA NA NA 
4	20	35	46	167	
3	14	43	108	NA 
2	3	84	NA NA 
1	28	NA NA NA 
2	24	108	NA NA 
2	0	27	NA NA 
1	28	NA NA NA 
1	1	NA NA NA 
1	6	NA NA NA 
0	NA NA NA NA 
3	1	36	100	NA 
1	8	NA NA NA 
2	21	75	NA NA 
1	22	NA NA NA 
1	1	NA NA NA 
2	13	78	NA NA 
1	2	NA NA NA 
2	5	92	NA NA 
1	0	NA NA NA 
1	20	NA NA NA 
4	22	50	82	132	
1	26	NA NA NA 
2	1	66	NA NA 
1	15	NA NA NA 
1	1	NA NA NA 
1	9	NA NA NA 
1	20	NA NA NA 
1	9	NA NA NA 
1	4	NA NA NA 
1	20	NA NA NA 
1	27	NA NA NA 
1	15	NA NA NA 
1	2	NA NA NA 
3	3	81	175	NA 
1	15	NA NA NA 
2	9	48	NA NA 
1	1	NA NA NA 
2	7	78	NA NA 
2	22	141	NA NA 
3	26	124	142	NA 
3	9	27	133	NA 
1	22	NA NA NA 
1	24	NA NA NA 
0	NA NA NA NA 
2	20	127	NA NA 
0	NA NA NA NA 
2	1	86	NA NA 
1	26	NA NA NA 
1	7	NA NA NA 
2	12	106	NA NA 
3	4	78	84	NA 
0	NA NA NA NA 
1	27	NA NA NA 
1	10	NA NA NA 
2	2	129	NA NA 
2	15	114	NA NA 
1	20	NA NA NA 
1	9	NA NA NA 
2	6	71	NA NA 
0	NA NA NA NA 
1	13	NA NA NA 
2	7	8	NA NA 
0	NA NA NA NA 
1	27	NA NA NA 
2	27	111	NA NA 
2	27	106	NA NA 
3	14	72	126	NA 
1	11	NA NA NA 
1	7	NA NA NA 
2	15	35	NA NA 
1	5	NA NA NA 
1	29	NA NA NA 
3	2	88	111	NA 
1	13	NA NA NA 
3	11	100	156	NA 
2	0	25	NA NA 
2	0	73	NA NA 
2	11	14	NA NA 
2	9	82	NA NA 
2	23	83	NA NA 
1	15	NA NA NA 
1	26	NA NA NA 
1	20	NA NA NA 
1	24	NA NA NA 
1	10	NA NA NA 
2	3	114	NA NA 
1	27	NA NA NA 
3	27	86	162	NA 
1	7	NA NA NA 
1	6	NA NA NA 
1	20	NA NA NA 
2	28	160	NA NA 
1	10	NA NA NA 
3	3	6	80	NA 
1	23	NA NA NA 
3	8	46	64	NA 
3	14	43	113	NA 
3	24	32	88	NA 
2	11	133	NA NA 
3	2	107	149	NA 
2	7	117	NA NA 
1	7	NA NA NA 
1	2	NA NA NA 
1	28	NA NA NA 
3	13	134	170	NA 
4	0	69	114	127	
2	5	98	NA NA 
1	24	NA NA NA 
3	6	7	16	NA 
4	3	11	51	108	
4	11	21	29	82	
4	7	43	69	139	
3	24	44	98	NA 
4	1	5	14	15	
3	0	78	142	NA 
2	1	100	NA NA 
2	4	109	NA NA 
3	9	15	152	NA 
4	1	43	133	160	
1	2	NA NA NA 
3	7	128	138	NA 
3	12	81	150	NA 
3	1	106	107	NA 
3	5	75	171	NA 
3	5	56	144	NA 
4	12	24	35	75	
4	21	22	69	111	
1	13	NA NA NA 
2	4	80	NA NA 
3	4	51	74	NA 
2	0	55	NA NA 
2	7	66	NA NA 
0	NA NA NA NA 
2	28	75	NA NA 
1	8	NA NA NA 
4	15	34	104	166	
4	19	28	85	93	
1	26	NA NA NA 
4	2	5	30	47	
2	27	133	NA NA 
2	27	75	NA NA 
1	27	NA NA NA 
2	10	33	NA NA 
1	6	NA NA NA 
3	15	106	114	NA 
0	NA NA NA NA 
0	NA NA NA NA 
3	11	22	27	NA 
3	0	14	24	NA 
4	0	39	64	161	
2	0	100	NA NA 
4	7	87	110	144	
4	23	32	69	171	
4	27	79	110	152	
2	0	173	NA NA 
3	21	106	117	NA 
3	22	27	88	NA 
1	2	NA NA NA 
2	0	114	NA NA 
3	0	71	108	NA 
3	7	114	165	NA 
2	2	85	NA NA 
1	26	NA NA NA 
3	21	120	127	NA 
1	2	NA NA NA 
1	7	NA NA NA 
3	28	166	173	NA 
2	6	112	NA NA 
4	12	37	70	120	
2	6	73	NA NA 
2	11	101	NA NA 
4	28	103	160	174	
1	15	NA NA NA 
2	14	84	NA NA 
2	0	8	NA NA 
2	1	72	NA NA 
2	27	69	NA NA 
3	12	98	155	NA 
1	3	NA NA NA 
3	22	95	127	NA 
1	1	NA NA NA 
2	1	84	NA NA 
1	1	NA NA NA 
1	14	NA NA NA 
1	7	NA NA NA 
1	4	NA NA NA 
1	20	NA NA NA 
1	12	NA NA NA 
1	21	NA NA NA 
2	2	101	NA NA 
3	1	76	177	NA 
3	8	62	90	NA 
1	28	NA NA NA 
4	22	65	66	73	
1	22	NA NA NA 
2	3	82	NA NA 
