snp	 s0	s1	s2	s3	
2	6	112	NA NA 
2	5	112	NA NA 
2	5	110	NA NA 
3	0	75	113	NA 
4	6	108	110	151	
3	6	53	111	NA 
4	6	92	111	170	
4	6	92	111	175	
3	6	113	175	NA 
4	0	113	146	171	
4	0	91	111	148	
4	0	99	111	148	
4	0	92	111	148	
3	0	112	151	NA 
2	6	110	NA NA 
3	1	110	159	NA 
4	1	99	110	148	
4	1	110	126	147	
4	6	110	126	148	
4	6	91	110	150	
4	6	98	112	147	
4	5	92	112	147	
4	1	78	112	147	
4	1	45	112	148	
4	1	45	112	148	
4	1	10	112	149	
3	13	85	111	NA 
4	0	111	135	166	
4	5	91	110	159	
4	5	97	110	153	
2	110	171	NA NA 
3	6	94	110	NA 
4	0	112	147	158	
3	6	112	170	NA 
4	1	111	145	170	
4	1	74	111	172	
4	1	104	110	172	
4	1	12	110	172	
3	16	113	148	NA 
3	11	111	165	NA 
3	12	91	111	NA 
3	6	111	148	NA 
4	3	6	112	159	
2	0	112	NA NA 
2	0	111	NA NA 
3	1	113	158	NA 
3	1	110	141	NA 
4	5	21	111	149	
3	6	111	150	NA 
2	6	112	NA NA 
4	6	20	99	112	
2	6	112	NA NA 
1	92	NA NA NA 
3	3	110	171	NA 
2	10	113	NA NA 
4	12	15	111	175	
2	6	85	NA NA 
1	92	NA NA NA 
4	6	35	95	170	
3	97	110	170	NA 
2	7	110	NA NA 
1	111	NA NA NA 
3	7	112	175	NA 
3	92	112	171	NA 
4	17	94	112	143	
1	113	NA NA NA 
2	5	111	NA NA 
3	6	111	172	NA 
2	6	112	NA NA 
3	6	112	158	NA 
2	0	112	NA NA 
2	112	176	NA NA 
1	112	NA NA NA 
1	91	NA NA NA 
1	112	NA NA NA 
1	106	NA NA NA 
1	92	NA NA NA 
2	0	110	NA NA 
4	0	111	127	150	
3	0	111	171	NA 
3	0	98	111	NA 
2	6	110	NA NA 
3	5	24	92	NA 
3	16	95	110	NA 
3	6	106	128	NA 
3	5	36	111	NA 
4	6	85	111	162	
4	10	113	131	148	
2	6	106	NA NA 
4	6	106	137	175	
4	1	90	106	175	
3	1	35	106	NA 
4	9	105	113	171	
4	39	65	95	159	
3	13	95	175	NA 
2	91	171	NA NA 
4	13	17	110	149	
3	91	110	149	NA 
4	18	99	113	170	
2	113	175	NA NA 
4	7	39	113	175	
4	1	39	106	175	
4	1	39	95	175	
4	1	39	99	175	
4	1	39	99	175	
3	1	39	99	NA 
3	17	99	170	NA 
4	36	99	170	175	
4	6	36	110	171	
4	0	10	110	170	
4	0	22	111	170	
4	0	52	111	170	
3	0	111	151	NA 
4	0	111	127	151	
3	0	111	149	NA 
2	111	143	NA NA 
4	72	82	93	111	
4	3	90	111	151	
4	4	35	92	111	
4	6	49	111	162	
4	6	31	111	151	
4	6	111	112	172	
3	6	113	147	NA 
2	7	111	NA NA 
3	92	111	127	NA 
4	18	89	112	113	
2	113	139	NA NA 
1	110	NA NA NA 
4	6	113	151	162	
2	6	112	NA NA 
3	10	112	149	NA 
3	0	98	113	NA 
3	16	98	113	NA 
3	1	9	113	NA 
3	1	113	158	NA 
3	12	99	113	NA 
3	11	112	149	NA 
3	10	85	99	NA 
4	6	50	85	175	
4	11	111	112	148	
3	16	95	110	NA 
3	6	110	148	NA 
4	6	15	111	159	
2	112	147	NA NA 
3	1	112	172	NA 
4	1	32	97	112	
3	1	111	170	NA 
3	1	111	170	NA 
4	5	112	142	159	
2	112	150	NA NA 
3	99	113	158	NA 
3	7	113	160	NA 
3	1	18	113	NA 
4	0	113	131	162	
4	0	99	111	171	
3	0	110	149	NA 
4	0	111	150	167	
3	6	111	172	NA 
4	0	112	123	172	
2	1	112	NA NA 
3	12	81	110	NA 
4	81	91	110	144	
2	110	171	NA NA 
3	10	98	112	NA 
4	1	98	113	165	
2	6	113	NA NA 
3	6	73	113	NA 
3	6	113	172	NA 
3	6	98	111	NA 
3	6	112	159	NA 
2	6	111	NA NA 
4	0	111	137	149	
3	1	111	149	NA 
3	30	98	110	NA 
3	7	110	162	NA 
2	91	110	NA NA 
3	6	111	175	NA 
3	5	106	147	NA 
2	1	113	NA NA 
4	1	110	158	167	
4	102	112	148	170	
4	1	4	112	170	
4	1	112	130	170	
4	5	113	125	132	
3	5	99	106	NA 
1	113	NA NA NA 
2	1	113	NA NA 
4	1	7	110	148	
2	1	110	NA NA 
4	5	106	171	175	
3	7	111	171	NA 
4	11	92	111	172	
4	6	81	111	137	
3	6	113	137	NA 
3	0	26	113	NA 
4	0	113	126	172	
3	13	97	113	NA 
3	6	113	162	NA 
3	6	95	113	NA 
4	6	113	126	149	
4	6	113	141	150	
3	3	113	156	NA 
4	12	110	142	149	
4	8	110	152	172	
4	1	110	134	145	
3	1	110	145	NA 
4	18	94	112	170	
4	7	91	111	171	
2	1	111	NA NA 
3	6	111	137	NA 
3	6	112	133	NA 
3	6	112	137	NA 
4	17	112	162	175	
4	5	112	137	151	
4	5	49	110	151	
4	5	54	110	151	
4	5	110	151	180	
3	6	111	159	NA 
4	6	111	147	151	
4	6	27	110	147	
3	6	110	135	NA 
2	0	110	NA NA 
4	1	110	143	159	
3	1	110	162	NA 
4	1	106	134	162	
2	1	111	NA NA 
4	1	111	123	171	
4	91	103	111	126	
3	12	106	148	NA 
3	16	61	106	NA 
2	89	113	NA NA 
4	15	113	129	150	
4	17	99	110	149	
4	43	89	111	150	
3	11	113	141	NA 
4	25	113	144	171	
4	6	92	110	149	
4	6	8	85	159	
3	6	85	158	NA 
4	5	85	151	178	
4	6	85	159	168	
3	0	7	112	NA 
3	1	111	172	NA 
4	1	34	110	172	
3	0	110	151	NA 
4	1	49	113	171	
4	8	36	59	113	
3	1	113	158	NA 
3	5	113	151	NA 
4	5	99	111	159	
4	10	22	111	145	
2	6	110	NA NA 
2	6	110	NA NA 
3	6	45	111	NA 
2	1	111	NA NA 
2	6	106	NA NA 
3	5	111	151	NA 
4	5	13	111	155	
3	5	111	151	NA 
2	6	113	NA NA 
1	111	NA NA NA 
3	6	95	144	NA 
1	113	NA NA NA 
3	5	113	166	NA 
3	6	113	175	NA 
3	6	111	172	NA 
3	1	111	148	NA 
4	0	91	110	145	
4	5	111	134	150	
3	5	111	150	NA 
4	5	111	164	170	
3	5	111	148	NA 
3	5	112	149	NA 
4	6	93	106	113	
3	0	113	144	NA 
4	0	4	113	175	
3	0	92	110	NA 
3	5	113	171	NA 
2	5	110	NA NA 
4	0	112	147	172	
4	0	112	113	145	
3	0	113	148	NA 
2	6	112	NA NA 
4	5	36	110	151	
4	0	110	146	172	
4	0	110	170	172	
3	110	151	177	NA 
4	12	60	95	144	
