snp	 s0	s1	s2	s3	
3	69	86	99	NA 
4	46	68	82	154	
3	58	75	116	NA 
1	131	NA NA NA 
0	NA NA NA NA 
1	56	NA NA NA 
0	NA NA NA NA 
1	81	NA NA NA 
2	0	68	NA NA 
2	15	62	NA NA 
2	0	36	NA NA 
1	25	NA NA NA 
0	NA NA NA NA 
1	62	NA NA NA 
1	30	NA NA NA 
4	35	40	53	100	
2	17	59	NA NA 
2	40	43	NA NA 
0	NA NA NA NA 
3	50	81	150	NA 
4	43	56	107	164	
3	49	51	88	NA 
4	35	97	107	165	
4	32	48	107	163	
3	61	63	107	NA 
4	48	131	135	151	
4	14	34	103	159	
4	55	101	139	150	
1	47	NA NA NA 
3	1	28	68	NA 
2	77	144	NA NA 
3	11	55	160	NA 
3	75	97	101	NA 
2	45	144	NA NA 
1	48	NA NA NA 
2	39	105	NA NA 
4	34	128	136	141	
1	56	NA NA NA 
3	3	9	56	NA 
1	27	NA NA NA 
1	47	NA NA NA 
2	40	59	NA NA 
3	14	32	107	NA 
2	14	34	NA NA 
4	5	41	64	132	
3	38	135	150	NA 
4	40	82	138	168	
1	32	NA NA NA 
1	69	NA NA NA 
1	54	NA NA NA 
2	38	175	NA NA 
2	37	106	NA NA 
2	66	105	NA NA 
1	138	NA NA NA 
1	52	NA NA NA 
2	71	88	NA NA 
2	1	41	NA NA 
1	45	NA NA NA 
2	16	60	NA NA 
2	119	171	NA NA 
2	40	107	NA NA 
0	NA NA NA NA 
1	47	NA NA NA 
2	57	103	NA NA 
1	23	NA NA NA 
3	15	80	145	NA 
3	37	52	86	NA 
2	47	105	NA NA 
2	63	120	NA NA 
1	50	NA NA NA 
1	47	NA NA NA 
1	136	NA NA NA 
1	62	NA NA NA 
4	2	13	80	104	
1	26	NA NA NA 
2	64	110	NA NA 
1	45	NA NA NA 
2	1	81	NA NA 
2	46	53	NA NA 
1	25	NA NA NA 
1	89	NA NA NA 
1	21	NA NA NA 
0	NA NA NA NA 
1	136	NA NA NA 
1	41	NA NA NA 
2	19	49	NA NA 
1	102	NA NA NA 
1	60	NA NA NA 
2	49	142	NA NA 
1	62	NA NA NA 
2	5	37	NA NA 
4	3	43	107	171	
2	26	103	NA NA 
1	27	NA NA NA 
3	89	124	150	NA 
1	55	NA NA NA 
2	71	156	NA NA 
2	38	47	NA NA 
2	4	89	NA NA 
1	42	NA NA NA 
3	20	37	58	NA 
2	4	46	NA NA 
0	NA NA NA NA 
2	80	90	NA NA 
1	131	NA NA NA 
1	24	NA NA NA 
1	62	NA NA NA 
0	NA NA NA NA 
1	42	NA NA NA 
2	47	104	NA NA 
