snp	 s0	s1	s2	s3	
3	50	56	100	NA 
1	90	NA NA NA 
2	66	72	NA NA 
1	93	NA NA NA 
1	80	NA NA NA 
3	25	63	115	NA 
1	54	NA NA NA 
1	72	NA NA NA 
2	67	90	NA NA 
3	45	95	115	NA 
2	75	82	NA NA 
1	85	NA NA NA 
1	67	NA NA NA 
2	37	60	NA NA 
1	61	NA NA NA 
2	68	112	NA NA 
1	61	NA NA NA 
1	63	NA NA NA 
1	69	NA NA NA 
1	60	NA NA NA 
1	83	NA NA NA 
1	88	NA NA NA 
2	47	70	NA NA 
3	67	68	76	NA 
3	58	83	86	NA 
3	56	66	70	NA 
1	68	NA NA NA 
3	66	73	91	NA 
2	57	85	NA NA 
1	82	NA NA NA 
2	48	60	NA NA 
1	66	NA NA NA 
1	53	NA NA NA 
1	65	NA NA NA 
4	45	60	64	89	
2	76	99	NA NA 
1	54	NA NA NA 
2	64	80	NA NA 
1	50	NA NA NA 
1	75	NA NA NA 
1	70	NA NA NA 
1	100	NA NA NA 
1	57	NA NA NA 
1	71	NA NA NA 
4	58	67	82	85	
2	73	108	NA NA 
1	65	NA NA NA 
1	75	NA NA NA 
4	73	98	100	119	
1	99	NA NA NA 
3	60	65	97	NA 
4	61	74	95	99	
4	63	72	86	119	
4	7	68	86	91	
1	100	NA NA NA 
3	3	35	83	NA 
3	95	99	117	NA 
2	68	98	NA NA 
2	47	74	NA NA 
2	55	69	NA NA 
1	100	NA NA NA 
2	83	100	NA NA 
2	84	99	NA NA 
1	58	NA NA NA 
3	33	54	80	NA 
1	90	NA NA NA 
2	98	114	NA NA 
1	75	NA NA NA 
3	44	48	67	NA 
3	26	53	86	NA 
1	100	NA NA NA 
1	61	NA NA NA 
2	100	108	NA NA 
1	57	NA NA NA 
1	93	NA NA NA 
1	83	NA NA NA 
1	82	NA NA NA 
1	73	NA NA NA 
2	80	82	NA NA 
1	76	NA NA NA 
1	89	NA NA NA 
1	65	NA NA NA 
1	58	NA NA NA 
1	67	NA NA NA 
1	79	NA NA NA 
1	81	NA NA NA 
2	83	109	NA NA 
1	84	NA NA NA 
2	49	118	NA NA 
3	54	89	115	NA 
2	79	89	NA NA 
1	85	NA NA NA 
1	79	NA NA NA 
1	57	NA NA NA 
2	70	112	NA NA 
2	98	113	NA NA 
2	83	105	NA NA 
2	73	99	NA NA 
2	56	58	NA NA 
2	60	111	NA NA 
2	65	76	NA NA 
1	70	NA NA NA 
2	48	66	NA NA 
1	71	NA NA NA 
1	95	NA NA NA 
2	61	67	NA NA 
1	75	NA NA NA 
3	59	90	104	NA 
1	89	NA NA NA 
2	12	80	NA NA 
2	67	73	NA NA 
2	76	98	NA NA 
1	47	NA NA NA 
1	40	NA NA NA 
1	62	NA NA NA 
2	80	86	NA NA 
4	57	64	84	107	
1	54	NA NA NA 
2	57	91	NA NA 
2	97	105	NA NA 
2	72	84	NA NA 
2	46	95	NA NA 
3	85	100	108	NA 
3	59	70	89	NA 
3	41	61	78	NA 
3	67	86	89	NA 
3	54	62	97	NA 
2	3	70	NA NA 
2	15	81	NA NA 
2	76	85	NA NA 
1	100	NA NA NA 
2	78	95	NA NA 
1	56	NA NA NA 
1	95	NA NA NA 
1	78	NA NA NA 
1	61	NA NA NA 
1	83	NA NA NA 
2	67	87	NA NA 
4	69	77	82	96	
2	71	111	NA NA 
4	49	67	100	115	
4	28	30	86	114	
4	38	45	88	99	
2	54	88	NA NA 
1	68	NA NA NA 
3	21	49	66	NA 
4	27	69	93	99	
2	95	107	NA NA 
1	87	NA NA NA 
2	75	89	NA NA 
1	74	NA NA NA 
1	58	NA NA NA 
1	57	NA NA NA 
1	78	NA NA NA 
1	66	NA NA NA 
1	78	NA NA NA 
4	73	78	104	115	
2	57	62	NA NA 
2	60	100	NA NA 
3	47	59	64	NA 
2	56	76	NA NA 
4	54	75	79	118	
2	5	56	NA NA 
2	61	64	NA NA 
2	71	78	NA NA 
2	41	56	NA NA 
2	40	91	NA NA 
3	70	95	100	NA 
3	64	91	107	NA 
2	74	106	NA NA 
2	65	70	NA NA 
1	68	NA NA NA 
3	66	80	102	NA 
1	74	NA NA NA 
2	60	68	NA NA 
1	86	NA NA NA 
1	76	NA NA NA 
1	84	NA NA NA 
1	84	NA NA NA 
1	67	NA NA NA 
2	54	56	NA NA 
1	54	NA NA NA 
2	68	100	NA NA 
3	69	89	100	NA 
1	64	NA NA NA 
2	50	91	NA NA 
1	71	NA NA NA 
3	57	91	110	NA 
4	14	17	76	111	
2	74	96	NA NA 
1	50	NA NA NA 
1	100	NA NA NA 
1	69	NA NA NA 
1	70	NA NA NA 
1	61	NA NA NA 
2	71	100	NA NA 
1	39	NA NA NA 
1	61	NA NA NA 
1	90	NA NA NA 
1	77	NA NA NA 
1	90	NA NA NA 
3	48	116	118	NA 
1	56	NA NA NA 
3	10	66	107	NA 
2	57	87	NA NA 
1	64	NA NA NA 
2	60	118	NA NA 
3	43	64	65	NA 
3	51	80	104	NA 
2	72	76	NA NA 
2	84	99	NA NA 
3	49	61	72	NA 
1	79	NA NA NA 
2	78	88	NA NA 
1	69	NA NA NA 
1	96	NA NA NA 
2	66	70	NA NA 
3	68	69	72	NA 
2	34	61	NA NA 
3	11	93	100	NA 
1	60	NA NA NA 
1	49	NA NA NA 
1	49	NA NA NA 
1	91	NA NA NA 
4	7	11	51	93	
2	95	102	NA NA 
3	56	72	87	NA 
3	50	67	86	NA 
2	71	77	NA NA 
1	71	NA NA NA 
3	46	57	87	NA 
3	73	88	100	NA 
1	100	NA NA NA 
1	99	NA NA NA 
2	98	111	NA NA 
1	97	NA NA NA 
1	68	NA NA NA 
1	45	NA NA NA 
1	71	NA NA NA 
1	64	NA NA NA 
1	66	NA NA NA 
1	90	NA NA NA 
1	82	NA NA NA 
1	56	NA NA NA 
1	88	NA NA NA 
1	58	NA NA NA 
1	100	NA NA NA 
1	60	NA NA NA 
1	89	NA NA NA 
2	60	76	NA NA 
2	67	71	NA NA 
1	100	NA NA NA 
1	91	NA NA NA 
1	80	NA NA NA 
3	33	73	85	NA 
2	73	118	NA NA 
3	92	100	114	NA 
2	33	75	NA NA 
2	51	64	NA NA 
1	82	NA NA NA 
1	67	NA NA NA 
3	67	74	98	NA 
1	71	NA NA NA 
3	92	95	111	NA 
1	73	NA NA NA 
3	40	68	91	NA 
1	79	NA NA NA 
1	71	NA NA NA 
1	57	NA NA NA 
1	64	NA NA NA 
1	95	NA NA NA 
2	87	91	NA NA 
3	5	37	93	NA 
2	47	51	NA NA 
2	20	90	NA NA 
4	58	64	69	86	
1	100	NA NA NA 
1	68	NA NA NA 
2	72	98	NA NA 
2	73	91	NA NA 
2	53	102	NA NA 
3	42	48	98	NA 
1	60	NA NA NA 
1	97	NA NA NA 
3	1	16	100	NA 
4	33	45	70	100	
1	89	NA NA NA 
1	64	NA NA NA 
1	79	NA NA NA 
1	89	NA NA NA 
4	54	57	60	71	
1	72	NA NA NA 
1	62	NA NA NA 
1	69	NA NA NA 
1	34	NA NA NA 
1	73	NA NA NA 
1	71	NA NA NA 
2	72	102	NA NA 
3	51	60	68	NA 
3	38	66	96	NA 
1	49	NA NA NA 
1	91	NA NA NA 
1	75	NA NA NA 
1	68	NA NA NA 
1	47	NA NA NA 
2	88	95	NA NA 
2	64	88	NA NA 
2	53	63	NA NA 
1	100	NA NA NA 
3	73	91	95	NA 
1	70	NA NA NA 
1	95	NA NA NA 
2	56	74	NA NA 
1	100	NA NA NA 
1	57	NA NA NA 
2	100	115	NA NA 
1	58	NA NA NA 
2	14	100	NA NA 
1	53	NA NA NA 
1	74	NA NA NA 
1	48	NA NA NA 
1	60	NA NA NA 
2	85	86	NA NA 
1	96	NA NA NA 
1	66	NA NA NA 
2	53	88	NA NA 
2	64	82	NA NA 
4	29	51	91	113	
2	63	93	NA NA 
2	70	82	NA NA 
3	3	61	108	NA 
3	58	90	100	NA 
3	46	49	110	NA 
1	90	NA NA NA 
1	70	NA NA NA 
1	78	NA NA NA 
1	93	NA NA NA 
3	72	74	111	NA 
2	70	81	NA NA 
1	69	NA NA NA 
2	33	82	NA NA 
2	53	96	NA NA 
1	95	NA NA NA 
1	69	NA NA NA 
1	66	NA NA NA 
2	53	112	NA NA 
4	48	60	78	98	
4	56	67	108	111	
2	64	83	NA NA 
1	70	NA NA NA 
4	73	83	91	98	
3	32	68	77	NA 
2	63	116	NA NA 
3	1	16	73	NA 
1	60	NA NA NA 
1	100	NA NA NA 
4	26	61	75	84	
1	51	NA NA NA 
1	62	NA NA NA 
1	100	NA NA NA 
1	98	NA NA NA 
1	61	NA NA NA 
1	58	NA NA NA 
1	54	NA NA NA 
1	65	NA NA NA 
1	75	NA NA NA 
1	91	NA NA NA 
1	70	NA NA NA 
1	99	NA NA NA 
1	99	NA NA NA 
1	99	NA NA NA 
1	74	NA NA NA 
2	61	80	NA NA 
2	44	75	NA NA 
1	96	NA NA NA 
1	33	NA NA NA 
1	70	NA NA NA 
4	29	68	73	98	
2	4	76	NA NA 
1	85	NA NA NA 
1	61	NA NA NA 
4	19	24	54	83	
4	26	68	99	112	
2	18	95	NA NA 
3	29	56	88	NA 
1	64	NA NA NA 
1	82	NA NA NA 
3	80	91	93	NA 
1	75	NA NA NA 
2	64	110	NA NA 
2	55	73	NA NA 
1	99	NA NA NA 
1	53	NA NA NA 
1	72	NA NA NA 
1	90	NA NA NA 
1	78	NA NA NA 
1	54	NA NA NA 
1	71	NA NA NA 
1	87	NA NA NA 
3	26	56	58	NA 
2	70	73	NA NA 
2	52	74	NA NA 
2	48	88	NA NA 
1	74	NA NA NA 
1	90	NA NA NA 
3	48	62	99	NA 
1	71	NA NA NA 
1	80	NA NA NA 
2	65	81	NA NA 
1	88	NA NA NA 
