snp	 s0	s1	s2	s3	
1	94	NA NA NA 
1	67	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	23	NA NA NA 
1	91	NA NA NA 
1	93	NA NA NA 
0	NA NA NA NA 
1	48	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	59	80	NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
3	2	25	78	NA 
0	NA NA NA NA 
1	122	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	93	NA NA NA 
1	82	NA NA NA 
0	NA NA NA NA 
1	66	NA NA NA 
1	118	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	92	NA NA NA 
1	92	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	104	NA NA NA 
1	75	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	81	NA NA NA 
1	131	NA NA NA 
3	45	72	182	NA 
0	NA NA NA NA 
1	62	NA NA NA 
0	NA NA NA NA 
4	119	135	164	178	
0	NA NA NA NA 
1	84	NA NA NA 
2	9	78	NA NA 
2	5	45	NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	92	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	92	NA NA NA 
2	4	80	NA NA 
1	35	NA NA NA 
2	84	123	NA NA 
2	79	89	NA NA 
1	85	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	94	NA NA NA 
0	NA NA NA NA 
1	113	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	78	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	110	114	NA NA 
1	45	NA NA NA 
0	NA NA NA NA 
1	79	NA NA NA 
4	10	44	78	85	
1	62	NA NA NA 
1	52	NA NA NA 
2	94	153	NA NA 
3	11	23	35	NA 
2	62	70	NA NA 
4	53	121	124	142	
4	39	63	97	124	
2	119	173	NA NA 
1	90	NA NA NA 
1	93	NA NA NA 
1	93	NA NA NA 
1	83	NA NA NA 
2	83	98	NA NA 
1	84	NA NA NA 
1	38	NA NA NA 
1	119	NA NA NA 
0	NA NA NA NA 
1	9	NA NA NA 
1	90	NA NA NA 
0	NA NA NA NA 
1	95	NA NA NA 
0	NA NA NA NA 
1	97	NA NA NA 
1	27	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	27	88	NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	90	NA NA NA 
1	107	NA NA NA 
0	NA NA NA NA 
2	91	93	NA NA 
4	1	5	96	105	
1	75	NA NA NA 
2	7	80	NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	116	NA NA NA 
1	9	NA NA NA 
3	12	70	93	NA 
2	83	133	NA NA 
0	NA NA NA NA 
3	9	11	21	NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
