snp	 s0	s1	s2	s3	
4	17	40	57	70	
4	49	52	133	139	
2	11	59	NA NA 
3	52	60	134	NA 
2	22	123	NA NA 
3	13	87	105	NA 
2	11	142	NA NA 
2	70	123	NA NA 
3	36	133	150	NA 
2	13	124	NA NA 
4	21	74	143	148	
3	54	59	88	NA 
3	59	98	119	NA 
3	94	131	142	NA 
4	9	77	110	148	
2	26	81	NA NA 
3	42	104	116	NA 
4	41	103	104	133	
3	78	99	128	NA 
3	32	68	99	NA 
4	44	54	57	124	
3	5	91	139	NA 
2	33	144	NA NA 
3	17	19	133	NA 
3	40	88	98	NA 
2	88	148	NA NA 
3	31	116	136	NA 
4	33	36	53	123	
1	6	NA NA NA 
2	46	49	NA NA 
3	30	103	107	NA 
2	105	132	NA NA 
2	22	135	NA NA 
4	42	111	124	126	
3	24	47	104	NA 
4	26	27	30	71	
4	12	54	108	149	
4	3	26	31	148	
4	27	87	130	148	
3	36	52	98	NA 
2	25	108	NA NA 
4	82	88	107	108	
4	59	60	99	146	
2	19	142	NA NA 
4	21	107	125	132	
3	47	57	134	NA 
2	6	81	NA NA 
2	5	44	NA NA 
2	124	136	NA NA 
4	13	24	37	85	
2	11	134	NA NA 
2	17	42	NA NA 
2	16	126	NA NA 
4	22	53	58	139	
3	62	104	107	NA 
3	14	59	114	NA 
2	42	81	NA NA 
3	13	53	74	NA 
2	17	123	NA NA 
2	124	148	NA NA 
2	68	113	NA NA 
2	94	100	NA NA 
4	108	124	131	134	
2	87	149	NA NA 
4	31	104	111	139	
2	113	124	NA NA 
4	18	108	123	140	
2	27	119	NA NA 
2	19	47	NA NA 
2	41	49	NA NA 
3	3	11	16	NA 
2	14	107	NA NA 
3	54	57	95	NA 
3	19	119	132	NA 
2	26	103	NA NA 
3	37	119	130	NA 
2	33	119	NA NA 
2	114	139	NA NA 
2	87	104	NA NA 
3	77	87	136	NA 
2	47	121	NA NA 
2	47	93	NA NA 
2	12	146	NA NA 
2	101	130	NA NA 
2	18	47	NA NA 
2	5	40	NA NA 
2	81	142	NA NA 
2	97	125	NA NA 
3	24	46	59	NA 
2	40	81	NA NA 
2	24	123	NA NA 
2	44	57	NA NA 
4	11	83	104	130	
2	10	131	NA NA 
2	44	81	NA NA 
3	24	87	130	NA 
2	36	54	NA NA 
2	94	107	NA NA 
2	18	111	NA NA 
3	27	61	99	NA 
2	24	108	NA NA 
2	25	130	NA NA 
3	26	99	109	NA 
2	121	148	NA NA 
3	13	68	74	NA 
2	49	64	NA NA 
3	40	77	127	NA 
3	40	53	101	NA 
2	113	131	NA NA 
2	9	133	NA NA 
3	24	36	47	NA 
2	47	99	NA NA 
2	109	123	NA NA 
2	33	124	NA NA 
2	26	144	NA NA 
2	37	102	NA NA 
2	52	59	NA NA 
2	104	142	NA NA 
2	58	133	NA NA 
3	61	81	136	NA 
2	94	142	NA NA 
