snp	 s0	s1	s2	s3	
4	7	32	86	93	
4	7	14	91	93	
4	7	11	14	97	
3	7	14	97	NA 
4	7	53	97	102	
3	7	51	84	NA 
4	7	26	54	84	
4	7	61	89	93	
3	16	27	97	NA 
3	9	22	84	NA 
4	7	32	93	97	
4	7	34	87	97	
4	7	30	83	93	
3	7	22	93	NA 
4	7	32	47	92	
4	17	35	77	92	
3	7	17	92	NA 
4	1	7	27	92	
3	10	39	92	NA 
4	28	32	56	92	
2	21	93	NA NA 
3	10	17	93	NA 
3	32	81	97	NA 
3	10	18	97	NA 
2	17	93	NA NA 
3	7	48	93	NA 
4	7	21	49	93	
3	7	53	84	NA 
4	7	15	84	98	
4	9	47	84	93	
4	27	28	46	93	
3	10	17	93	NA 
4	15	35	91	93	
3	42	51	93	NA 
3	11	17	93	NA 
3	19	42	93	NA 
4	14	33	48	93	
2	14	84	NA NA 
3	9	29	84	NA 
4	9	22	48	84	
3	9	48	84	NA 
4	9	34	46	92	
3	32	56	97	NA 
4	7	18	85	97	
3	7	27	93	NA 
3	7	50	93	NA 
4	7	15	93	99	
4	7	15	51	93	
4	7	54	87	97	
3	15	37	97	NA 
3	19	42	97	NA 
4	16	19	93	97	
4	9	14	48	97	
3	9	47	97	NA 
3	9	47	97	NA 
3	35	47	92	NA 
4	35	48	62	92	
4	35	60	92	99	
4	21	35	64	92	
3	7	22	93	NA 
3	7	22	93	NA 
4	7	21	53	97	
4	6	7	36	93	
4	7	19	37	93	
4	7	14	97	105	
3	7	54	97	NA 
4	7	17	30	97	
4	7	30	93	110	
3	26	35	93	NA 
3	9	65	93	NA 
4	39	43	84	93	
3	39	41	93	NA 
3	7	46	93	NA 
4	7	19	56	93	
4	7	19	85	93	
3	14	16	93	NA 
2	22	93	NA NA 
3	19	41	93	NA 
4	14	41	93	99	
3	27	45	97	NA 
4	19	89	90	97	
2	19	97	NA NA 
4	29	33	81	97	
4	10	21	93	110	
4	9	32	48	93	
4	9	61	93	106	
4	9	15	91	93	
4	9	26	53	93	
4	9	50	73	97	
4	9	54	76	97	
4	9	36	50	97	
4	6	37	47	97	
4	37	47	97	109	
4	5	45	48	97	
4	22	38	93	100	
3	27	45	93	NA 
2	29	93	NA NA 
3	9	14	92	NA 
4	6	7	18	97	
3	7	18	97	NA 
3	9	54	93	NA 
4	17	25	55	93	
4	17	33	51	93	
3	7	18	93	NA 
