snp	 s0	s1	s2	s3	
3	69	177	179	NA 
2	60	187	NA NA 
2	67	187	NA NA 
2	67	152	NA NA 
2	63	160	NA NA 
3	98	139	152	NA 
2	103	116	NA NA 
1	67	NA NA NA 
2	67	177	NA NA 
2	61	156	NA NA 
2	34	57	NA NA 
3	69	106	156	NA 
4	58	59	61	121	
2	61	188	NA NA 
2	94	160	NA NA 
2	79	129	NA NA 
3	49	51	103	NA 
2	60	110	NA NA 
2	51	177	NA NA 
2	61	134	NA NA 
3	60	148	178	NA 
4	99	103	172	188	
2	60	73	NA NA 
2	51	165	NA NA 
3	34	92	94	NA 
2	69	168	NA NA 
2	61	152	NA NA 
2	87	160	NA NA 
3	87	105	160	NA 
3	56	61	152	NA 
4	72	87	127	153	
2	60	62	NA NA 
4	51	60	71	187	
2	51	124	NA NA 
3	87	157	179	NA 
3	58	89	102	NA 
3	95	157	187	NA 
2	58	60	NA NA 
4	38	69	155	189	
4	34	63	136	168	
4	50	69	82	187	
4	34	38	96	138	
2	69	160	NA NA 
2	72	177	NA NA 
2	66	79	NA NA 
2	72	160	NA NA 
4	55	62	137	183	
3	115	118	156	NA 
3	54	135	184	NA 
3	51	100	148	NA 
2	67	191	NA NA 
3	69	73	101	NA 
2	89	153	NA NA 
3	51	84	137	NA 
3	18	46	153	NA 
4	73	119	158	172	
3	29	58	157	NA 
2	60	135	NA NA 
2	69	135	NA NA 
4	54	136	177	185	
4	53	67	133	150	
4	57	67	156	182	
4	63	67	118	187	
2	69	98	NA NA 
2	72	160	NA NA 
3	69	81	177	NA 
3	63	119	168	NA 
3	102	167	189	NA 
2	52	66	NA NA 
4	53	91	146	189	
4	14	77	87	90	
2	66	79	NA NA 
4	9	29	94	187	
3	60	76	93	NA 
4	48	72	75	153	
3	58	72	177	NA 
2	51	55	NA NA 
2	105	112	NA NA 
2	61	179	NA NA 
2	105	152	NA NA 
2	105	153	NA NA 
2	94	148	NA NA 
4	12	107	153	157	
2	89	164	NA NA 
3	25	55	103	NA 
2	34	148	NA NA 
3	79	181	187	NA 
2	94	187	NA NA 
2	60	187	NA NA 
2	60	179	NA NA 
2	43	121	NA NA 
3	69	94	163	NA 
2	51	149	NA NA 
3	67	120	176	NA 
3	60	65	162	NA 
3	63	97	99	NA 
4	34	43	93	186	
4	69	134	150	187	
4	72	87	147	179	
4	51	102	105	111	
4	107	152	157	190	
2	89	148	NA NA 
4	28	66	94	186	
3	51	93	159	NA 
3	62	64	72	NA 
3	26	51	52	NA 
2	59	88	NA NA 
2	58	72	NA NA 
4	34	66	121	162	
4	34	108	152	163	
2	63	169	NA NA 
4	14	23	63	95	
4	12	43	73	121	
4	36	53	71	186	
4	47	60	162	176	
2	69	122	NA NA 
3	34	46	66	NA 
4	34	63	141	152	
2	34	148	NA NA 
2	57	61	NA NA 
4	19	36	60	188	
3	27	73	176	NA 
3	51	105	129	NA 
4	17	60	66	181	
2	69	187	NA NA 
2	69	177	NA NA 
3	67	121	184	NA 
4	60	141	148	177	
3	61	141	187	NA 
4	56	87	146	163	
4	72	100	152	177	
2	66	89	NA NA 
3	66	72	88	NA 
2	64	145	NA NA 
