snp	 s0	s1	s2	s3	
1	40	NA NA NA 
3	32	46	75	NA 
4	42	59	68	120	
3	29	40	59	NA 
3	40	41	166	NA 
2	21	47	NA NA 
3	16	42	47	NA 
4	21	42	68	70	
4	41	46	68	134	
4	23	41	70	148	
4	2	14	23	41	
1	41	NA NA NA 
4	23	41	55	68	
4	14	41	57	68	
4	1	46	87	112	
2	41	119	NA NA 
3	41	65	131	NA 
2	3	43	NA NA 
4	16	44	68	134	
1	41	NA NA NA 
4	20	25	40	82	
4	43	60	74	92	
4	20	43	68	107	
1	43	NA NA NA 
4	19	46	58	94	
3	47	82	137	NA 
3	37	49	82	NA 
3	42	58	63	NA 
2	41	70	NA NA 
2	6	41	NA NA 
2	24	41	NA NA 
4	39	41	43	48	
3	26	41	85	NA 
3	23	40	74	NA 
1	46	NA NA NA 
3	40	112	121	NA 
1	44	NA NA NA 
3	4	16	46	NA 
2	46	47	NA NA 
1	43	NA NA NA 
0	NA NA NA NA 
4	42	63	137	165	
1	43	NA NA NA 
1	43	NA NA NA 
1	42	NA NA NA 
1	40	NA NA NA 
1	41	NA NA NA 
1	40	NA NA NA 
1	42	NA NA NA 
1	41	NA NA NA 
1	40	NA NA NA 
0	NA NA NA NA 
1	46	NA NA NA 
0	NA NA NA NA 
1	41	NA NA NA 
2	21	46	NA NA 
0	NA NA NA NA 
1	42	NA NA NA 
1	44	NA NA NA 
1	47	NA NA NA 
0	NA NA NA NA 
1	40	NA NA NA 
2	42	54	NA NA 
0	NA NA NA NA 
1	46	NA NA NA 
1	47	NA NA NA 
1	42	NA NA NA 
2	46	67	NA NA 
1	47	NA NA NA 
0	NA NA NA NA 
1	40	NA NA NA 
2	48	63	NA NA 
2	43	70	NA NA 
1	32	NA NA NA 
2	25	41	NA NA 
1	43	NA NA NA 
1	42	NA NA NA 
4	41	42	141	159	
3	21	34	42	NA 
3	16	42	58	NA 
2	18	42	NA NA 
1	41	NA NA NA 
2	43	93	NA NA 
2	42	86	NA NA 
2	45	46	NA NA 
4	46	71	126	165	
1	46	NA NA NA 
3	3	44	84	NA 
3	41	86	104	NA 
2	19	43	NA NA 
1	46	NA NA NA 
3	16	43	54	NA 
2	47	93	NA NA 
1	40	NA NA NA 
1	40	NA NA NA 
1	46	NA NA NA 
2	10	43	NA NA 
1	49	NA NA NA 
1	43	NA NA NA 
1	40	NA NA NA 
2	40	65	NA NA 
1	42	NA NA NA 
4	7	41	52	89	
1	42	NA NA NA 
1	41	NA NA NA 
1	43	NA NA NA 
1	46	NA NA NA 
2	41	64	NA NA 
3	12	24	46	NA 
0	NA NA NA NA 
2	23	42	NA NA 
2	42	68	NA NA 
4	41	75	82	88	
0	NA NA NA NA 
0	NA NA NA NA 
3	40	52	73	NA 
1	46	NA NA NA 
3	42	52	72	NA 
1	45	NA NA NA 
1	46	NA NA NA 
1	44	NA NA NA 
1	42	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	42	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	46	NA NA NA 
1	41	NA NA NA 
1	42	NA NA NA 
1	41	NA NA NA 
2	10	41	NA NA 
1	41	NA NA NA 
1	42	NA NA NA 
1	42	NA NA NA 
1	41	NA NA NA 
1	46	NA NA NA 
2	15	40	NA NA 
1	43	NA NA NA 
1	43	NA NA NA 
1	42	NA NA NA 
1	44	NA NA NA 
4	20	44	64	99	
1	43	NA NA NA 
3	14	42	68	NA 
2	40	58	NA NA 
1	46	NA NA NA 
2	30	48	NA NA 
2	21	41	NA NA 
3	34	44	163	NA 
3	21	40	88	NA 
1	40	NA NA NA 
1	48	NA NA NA 
1	44	NA NA NA 
1	42	NA NA NA 
2	28	44	NA NA 
1	46	NA NA NA 
3	12	46	156	NA 
3	46	53	70	NA 
1	41	NA NA NA 
2	43	53	NA NA 
1	41	NA NA NA 
1	46	NA NA NA 
1	44	NA NA NA 
2	44	170	NA NA 
2	41	55	NA NA 
1	47	NA NA NA 
1	43	NA NA NA 
1	42	NA NA NA 
2	44	93	NA NA 
1	41	NA NA NA 
2	47	94	NA NA 
2	44	69	NA NA 
3	40	62	85	NA 
1	41	NA NA NA 
1	41	NA NA NA 
2	42	64	NA NA 
3	44	50	74	NA 
1	44	NA NA NA 
2	16	40	NA NA 
1	46	NA NA NA 
2	42	86	NA NA 
1	46	NA NA NA 
1	42	NA NA NA 
1	43	NA NA NA 
3	43	64	138	NA 
1	46	NA NA NA 
1	46	NA NA NA 
1	43	NA NA NA 
3	41	76	137	NA 
4	41	54	67	86	
3	42	53	63	NA 
2	48	168	NA NA 
2	41	47	NA NA 
1	44	NA NA NA 
1	41	NA NA NA 
3	42	47	92	NA 
1	49	NA NA NA 
0	NA NA NA NA 
1	40	NA NA NA 
2	46	158	NA NA 
1	40	NA NA NA 
0	NA NA NA NA 
1	40	NA NA NA 
1	69	NA NA NA 
1	44	NA NA NA 
3	13	40	168	NA 
1	40	NA NA NA 
1	48	NA NA NA 
2	22	43	NA NA 
1	40	NA NA NA 
2	49	151	NA NA 
2	16	41	NA NA 
1	42	NA NA NA 
0	NA NA NA NA 
1	43	NA NA NA 
1	42	NA NA NA 
1	41	NA NA NA 
1	41	NA NA NA 
2	43	54	NA NA 
2	6	41	NA NA 
1	44	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	43	NA NA NA 
1	41	NA NA NA 
1	43	NA NA NA 
1	43	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	42	NA NA NA 
1	43	NA NA NA 
1	42	NA NA NA 
1	46	NA NA NA 
0	NA NA NA NA 
1	46	NA NA NA 
1	41	NA NA NA 
0	NA NA NA NA 
1	41	NA NA NA 
0	NA NA NA NA 
1	41	NA NA NA 
3	41	43	73	NA 
1	46	NA NA NA 
0	NA NA NA NA 
1	46	NA NA NA 
1	40	NA NA NA 
2	44	73	NA NA 
1	47	NA NA NA 
1	41	NA NA NA 
2	41	87	NA NA 
2	21	46	NA NA 
4	6	47	59	70	
4	22	25	42	55	
1	40	NA NA NA 
1	46	NA NA NA 
4	44	55	63	154	
1	44	NA NA NA 
3	41	57	157	NA 
3	40	50	86	NA 
2	32	113	NA NA 
1	47	NA NA NA 
4	46	54	65	168	
1	41	NA NA NA 
3	14	23	41	NA 
4	7	42	94	163	
3	42	56	97	NA 
3	22	42	95	NA 
2	20	41	NA NA 
1	46	NA NA NA 
1	40	NA NA NA 
1	47	NA NA NA 
2	41	68	NA NA 
2	42	139	NA NA 
2	44	118	NA NA 
2	25	42	NA NA 
4	41	93	112	153	
2	42	94	NA NA 
1	47	NA NA NA 
1	43	NA NA NA 
3	20	43	58	NA 
