snp	 s0	s1	s2	s3	
2	44	71	NA NA 
4	29	44	46	104	
2	49	110	NA NA 
2	46	100	NA NA 
2	37	98	NA NA 
4	37	62	80	104	
3	44	45	128	NA 
2	57	104	NA NA 
2	38	102	NA NA 
4	38	40	70	95	
2	38	102	NA NA 
1	110	NA NA NA 
2	45	106	NA NA 
2	45	73	NA NA 
1	87	NA NA NA 
2	33	89	NA NA 
1	98	NA NA NA 
4	49	62	96	153	
2	49	106	NA NA 
2	38	100	NA NA 
2	32	104	NA NA 
2	38	102	NA NA 
4	49	58	101	112	
2	43	96	NA NA 
2	111	128	NA NA 
2	44	102	NA NA 
2	32	112	NA NA 
4	33	89	98	109	
2	33	111	NA NA 
1	110	NA NA NA 
2	32	89	NA NA 
2	42	82	NA NA 
3	33	87	153	NA 
2	33	111	NA NA 
1	128	NA NA NA 
4	14	33	49	128	
4	36	55	106	117	
3	25	37	128	NA 
2	42	104	NA NA 
4	35	37	98	109	
4	37	102	127	154	
2	33	87	NA NA 
3	49	109	153	NA 
4	33	65	112	115	
4	9	44	85	104	
4	40	46	64	102	
4	23	45	111	133	
4	44	107	109	138	
2	44	106	NA NA 
3	37	55	100	NA 
4	46	81	91	126	
3	36	108	126	NA 
4	44	56	77	96	
2	38	83	NA NA 
3	36	38	102	NA 
2	42	87	NA NA 
3	45	95	137	NA 
4	44	48	96	123	
2	44	112	NA NA 
3	31	32	98	NA 
4	43	106	117	121	
3	38	82	153	NA 
3	37	63	100	NA 
4	57	63	95	132	
2	50	110	NA NA 
2	19	110	NA NA 
2	47	111	NA NA 
2	45	111	NA NA 
3	32	109	142	NA 
3	32	45	112	NA 
2	38	106	NA NA 
3	45	83	87	NA 
4	37	52	82	95	
2	38	111	NA NA 
2	32	98	NA NA 
2	33	102	NA NA 
2	43	96	NA NA 
2	37	128	NA NA 
2	47	109	NA NA 
2	36	109	NA NA 
3	48	49	126	NA 
2	38	96	NA NA 
3	47	97	112	NA 
3	37	44	126	NA 
3	13	36	77	NA 
1	98	NA NA NA 
1	106	NA NA NA 
3	46	50	100	NA 
3	31	43	104	NA 
2	57	79	NA NA 
2	49	110	NA NA 
4	8	10	47	97	
3	74	76	81	NA 
3	4	38	102	NA 
2	47	79	NA NA 
3	38	61	87	NA 
1	102	NA NA NA 
4	35	46	97	104	
2	46	104	NA NA 
2	32	100	NA NA 
4	32	62	104	135	
3	38	91	106	NA 
2	36	98	NA NA 
2	45	106	NA NA 
2	50	95	NA NA 
3	32	89	98	NA 
4	47	48	102	120	
2	33	126	NA NA 
2	44	74	NA NA 
3	32	61	109	NA 
3	38	97	109	NA 
3	36	46	104	NA 
2	57	109	NA NA 
3	36	112	122	NA 
3	46	82	110	NA 
4	35	49	64	74	
2	33	95	NA NA 
4	46	85	89	108	
4	46	60	89	111	
4	7	45	89	125	
3	38	79	147	NA 
2	46	104	NA NA 
2	46	71	NA NA 
4	38	58	77	141	
2	36	97	NA NA 
4	36	60	62	66	
2	38	82	NA NA 
4	42	44	81	102	
3	49	71	111	NA 
3	38	42	79	NA 
4	36	48	82	98	
3	15	38	98	NA 
2	49	104	NA NA 
3	46	87	97	NA 
2	37	112	NA NA 
2	43	89	NA NA 
2	38	126	NA NA 
4	2	33	89	96	
2	57	73	NA NA 
2	57	66	NA NA 
3	57	98	110	NA 
3	34	47	109	NA 
2	42	87	NA NA 
2	44	87	NA NA 
4	44	82	86	111	
4	37	77	109	144	
4	49	74	110	125	
3	46	110	119	NA 
2	45	109	NA NA 
4	47	63	81	131	
4	47	69	79	112	
4	18	57	87	113	
3	49	80	118	NA 
4	32	53	95	109	
3	42	105	112	NA 
2	44	73	NA NA 
4	46	59	112	150	
2	32	112	NA NA 
2	38	87	NA NA 
3	43	48	110	NA 
2	45	73	NA NA 
2	49	110	NA NA 
3	49	69	95	NA 
2	49	98	NA NA 
2	37	104	NA NA 
2	49	96	NA NA 
4	45	64	102	125	
3	33	52	97	NA 
2	36	102	NA NA 
2	38	111	NA NA 
4	33	44	101	111	
2	45	106	NA NA 
2	42	95	NA NA 
3	47	58	95	NA 
3	20	57	97	NA 
2	46	87	NA NA 
2	49	87	NA NA 
2	36	98	NA NA 
2	33	110	NA NA 
2	32	112	NA NA 
3	38	70	111	NA 
2	43	102	NA NA 
2	44	111	NA NA 
2	43	89	NA NA 
4	46	51	80	92	
4	31	37	73	114	
4	49	55	104	110	
3	49	110	153	NA 
2	49	111	NA NA 
3	43	92	109	NA 
2	46	102	NA NA 
2	41	106	NA NA 
2	33	96	NA NA 
1	98	NA NA NA 
2	44	95	NA NA 
2	57	106	NA NA 
2	37	104	NA NA 
2	33	112	NA NA 
3	33	54	89	NA 
3	42	97	104	NA 
2	44	111	NA NA 
1	89	NA NA NA 
2	57	111	NA NA 
2	46	112	NA NA 
2	42	98	NA NA 
2	32	98	NA NA 
3	36	73	110	NA 
3	46	49	104	NA 
2	46	96	NA NA 
1	80	NA NA NA 
3	46	81	87	NA 
2	46	126	NA NA 
2	47	74	NA NA 
2	49	79	NA NA 
1	104	NA NA NA 
3	44	46	98	NA 
3	43	112	114	NA 
2	49	110	NA NA 
2	49	111	NA NA 
4	47	77	111	122	
2	44	102	NA NA 
2	46	87	NA NA 
3	37	69	152	NA 
2	44	112	NA NA 
2	8	95	NA NA 
2	47	112	NA NA 
3	42	107	128	NA 
2	46	110	NA NA 
3	49	66	76	NA 
2	44	128	NA NA 
2	32	104	NA NA 
4	34	44	70	87	
3	36	100	124	NA 
3	50	57	111	NA 
2	37	110	NA NA 
2	44	79	NA NA 
2	44	69	NA NA 
2	47	96	NA NA 
3	43	95	102	NA 
4	43	87	109	111	
2	36	106	NA NA 
2	42	109	NA NA 
2	38	126	NA NA 
3	28	46	111	NA 
2	49	111	NA NA 
2	46	110	NA NA 
2	37	104	NA NA 
4	43	44	96	98	
3	42	96	98	NA 
3	19	33	106	NA 
2	49	73	NA NA 
4	22	47	73	139	
2	32	128	NA NA 
3	32	98	128	NA 
2	44	98	NA NA 
2	43	104	NA NA 
3	57	74	79	NA 
4	57	61	89	99	
2	36	77	NA NA 
3	32	69	80	NA 
3	25	32	96	NA 
2	32	96	NA NA 
2	49	102	NA NA 
2	37	109	NA NA 
2	50	98	NA NA 
2	50	89	NA NA 
2	38	89	NA NA 
2	47	95	NA NA 
3	32	59	97	NA 
2	32	106	NA NA 
4	38	61	88	112	
2	42	109	NA NA 
3	35	36	112	NA 
3	26	37	110	NA 
3	17	50	102	NA 
2	38	73	NA NA 
4	33	79	111	123	
2	32	126	NA NA 
2	33	102	NA NA 
4	38	106	119	132	
3	47	73	74	NA 
3	37	96	120	NA 
2	37	110	NA NA 
2	36	98	NA NA 
2	36	100	NA NA 
1	104	NA NA NA 
1	126	NA NA NA 
2	44	98	NA NA 
2	36	97	NA NA 
3	45	70	79	NA 
4	49	78	111	151	
2	42	89	NA NA 
2	57	102	NA NA 
3	43	51	128	NA 
3	36	101	110	NA 
2	33	111	NA NA 
2	36	89	NA NA 
2	36	96	NA NA 
3	34	49	89	NA 
3	7	38	98	NA 
4	47	97	102	124	
4	42	46	89	96	
3	32	73	100	NA 
4	18	49	86	126	
3	37	45	98	NA 
4	43	89	106	126	
3	46	55	95	NA 
3	38	44	106	NA 
3	38	104	150	NA 
3	42	97	135	NA 
4	32	41	85	87	
4	36	102	123	125	
2	36	112	NA NA 
3	45	56	89	NA 
3	38	110	123	NA 
4	19	45	69	77	
2	45	81	NA NA 
3	47	96	128	NA 
4	16	42	95	100	
2	45	98	NA NA 
3	38	69	142	NA 
4	32	89	108	148	
4	50	80	96	135	
3	38	39	104	NA 
2	33	87	NA NA 
4	30	32	59	87	
4	32	63	83	120	
2	32	98	NA NA 
3	37	69	98	NA 
2	112	120	NA NA 
4	32	108	112	126	
2	42	100	NA NA 
3	49	97	104	NA 
3	49	56	106	NA 
2	45	81	NA NA 
2	36	106	NA NA 
3	41	49	98	NA 
2	49	110	NA NA 
2	57	109	NA NA 
4	57	80	88	149	
2	32	83	NA NA 
2	45	82	NA NA 
3	37	102	108	NA 
2	36	110	NA NA 
2	49	82	NA NA 
3	39	45	110	NA 
2	49	82	NA NA 
3	38	46	98	NA 
4	3	44	86	126	
4	26	47	100	109	
2	45	100	NA NA 
2	32	126	NA NA 
2	57	128	NA NA 
3	57	95	128	NA 
2	47	83	NA NA 
2	45	97	NA NA 
3	44	97	133	NA 
1	97	NA NA NA 
2	24	80	NA NA 
2	47	106	NA NA 
2	46	106	NA NA 
3	46	102	119	NA 
2	33	128	NA NA 
2	38	128	NA NA 
3	47	61	98	NA 
2	47	106	NA NA 
4	32	95	119	145	
2	32	109	NA NA 
4	49	69	131	143	
3	46	50	71	NA 
3	23	43	97	NA 
2	47	97	NA NA 
2	32	96	NA NA 
2	38	98	NA NA 
1	126	NA NA NA 
3	22	98	110	NA 
4	42	81	108	153	
4	38	43	66	74	
3	55	56	110	NA 
3	38	48	111	NA 
3	17	44	104	NA 
2	45	71	NA NA 
2	49	81	NA NA 
2	45	109	NA NA 
2	32	109	NA NA 
2	32	109	NA NA 
2	43	79	NA NA 
2	36	126	NA NA 
2	33	98	NA NA 
2	57	126	NA NA 
4	45	69	77	97	
2	45	110	NA NA 
2	36	102	NA NA 
3	37	97	155	NA 
2	46	97	NA NA 
2	38	97	NA NA 
2	47	98	NA NA 
4	33	46	55	126	
4	57	89	110	112	
3	38	109	118	NA 
2	37	112	NA NA 
2	63	126	NA NA 
2	42	112	NA NA 
4	1	57	104	123	
2	46	95	NA NA 
3	37	43	95	NA 
2	46	97	NA NA 
2	38	128	NA NA 
2	45	104	NA NA 
1	104	NA NA NA 
2	112	134	NA NA 
2	38	79	NA NA 
2	46	97	NA NA 
2	36	97	NA NA 
1	104	NA NA NA 
2	36	128	NA NA 
2	43	128	NA NA 
1	102	NA NA NA 
1	109	NA NA NA 
2	104	144	NA NA 
2	50	100	NA NA 
1	102	NA NA NA 
2	45	82	NA NA 
2	46	128	NA NA 
2	36	100	NA NA 
2	33	110	NA NA 
2	49	102	NA NA 
2	49	97	NA NA 
2	42	96	NA NA 
3	46	102	130	NA 
2	46	83	NA NA 
3	57	71	145	NA 
3	44	76	113	NA 
2	49	128	NA NA 
3	28	49	106	NA 
2	49	96	NA NA 
2	37	106	NA NA 
3	44	107	112	NA 
2	47	106	NA NA 
2	32	110	NA NA 
2	36	109	NA NA 
4	30	32	109	127	
1	102	NA NA NA 
2	36	97	NA NA 
2	46	102	NA NA 
2	46	89	NA NA 
3	42	87	98	NA 
3	1	32	89	NA 
1	102	NA NA NA 
3	49	73	124	NA 
2	125	126	NA NA 
3	42	66	126	NA 
2	49	128	NA NA 
3	42	89	104	NA 
2	49	104	NA NA 
3	49	73	111	NA 
2	49	98	NA NA 
2	51	112	NA NA 
2	43	96	NA NA 
2	44	87	NA NA 
2	49	97	NA NA 
2	42	102	NA NA 
4	42	79	82	94	
2	33	104	NA NA 
2	43	74	NA NA 
3	43	97	115	NA 
2	49	111	NA NA 
3	37	49	112	NA 
2	42	104	NA NA 
2	44	111	NA NA 
2	45	110	NA NA 
2	32	104	NA NA 
2	42	109	NA NA 
2	38	110	NA NA 
2	43	128	NA NA 
2	38	128	NA NA 
2	44	79	NA NA 
2	42	74	NA NA 
2	37	98	NA NA 
2	37	82	NA NA 
3	39	49	109	NA 
4	47	55	73	100	
3	47	89	128	NA 
2	36	128	NA NA 
2	43	104	NA NA 
4	33	67	89	146	
4	37	54	106	128	
4	49	52	87	146	
2	46	98	NA NA 
2	57	110	NA NA 
3	36	87	151	NA 
4	49	51	76	79	
2	57	95	NA NA 
4	36	55	74	95	
2	37	102	NA NA 
2	37	98	NA NA 
2	43	73	NA NA 
2	36	100	NA NA 
1	80	NA NA NA 
2	46	80	NA NA 
3	49	103	112	NA 
2	57	65	NA NA 
2	46	112	NA NA 
2	44	77	NA NA 
2	50	112	NA NA 
3	33	79	126	NA 
3	35	57	98	NA 
2	46	98	NA NA 
2	47	98	NA NA 
4	46	87	89	100	
2	33	87	NA NA 
3	8	44	112	NA 
2	49	87	NA NA 
2	49	102	NA NA 
4	57	69	77	98	
3	57	102	106	NA 
3	50	82	83	NA 
