snp	 s0	s1	s2	s3	
2	7	58	NA NA 
3	31	37	62	NA 
4	9	28	65	70	
4	45	51	55	63	
2	50	61	NA NA 
4	28	30	34	47	
3	18	49	62	NA 
4	23	44	51	71	
4	18	36	59	76	
3	22	25	62	NA 
3	0	20	34	NA 
4	40	45	61	79	
3	0	4	20	NA 
4	1	4	18	76	
2	7	68	NA NA 
2	29	70	NA NA 
3	22	23	59	NA 
2	48	70	NA NA 
3	12	16	36	NA 
2	32	73	NA NA 
2	52	65	NA NA 
3	2	26	33	NA 
2	32	58	NA NA 
3	27	59	63	NA 
4	22	52	65	69	
2	8	28	NA NA 
4	21	28	29	64	
3	21	27	65	NA 
3	17	22	34	NA 
3	24	38	66	NA 
3	7	18	70	NA 
2	18	19	NA NA 
2	26	32	NA NA 
2	17	52	NA NA 
2	20	38	NA NA 
2	40	51	NA NA 
3	31	61	64	NA 
2	20	22	NA NA 
2	15	51	NA NA 
3	17	54	63	NA 
3	17	38	49	NA 
2	25	68	NA NA 
3	1	25	70	NA 
2	25	72	NA NA 
2	23	44	NA NA 
2	4	70	NA NA 
2	3	70	NA NA 
2	9	62	NA NA 
3	3	16	37	NA 
2	56	58	NA NA 
2	34	57	NA NA 
2	35	70	NA NA 
2	6	58	NA NA 
4	16	31	86	129	
2	26	40	NA NA 
2	28	50	NA NA 
3	38	45	68	NA 
2	32	62	NA NA 
3	14	19	57	NA 
3	19	65	105	NA 
4	1	18	29	45	
3	1	48	70	NA 
2	49	70	NA NA 
3	25	26	51	NA 
4	36	52	61	124	
2	32	66	NA NA 
2	55	68	NA NA 
2	6	58	NA NA 
2	19	59	NA NA 
3	3	30	70	NA 
3	3	39	70	NA 
2	52	70	NA NA 
2	53	70	NA NA 
2	29	68	NA NA 
2	16	53	NA NA 
2	7	58	NA NA 
3	49	57	73	NA 
4	14	16	32	66	
2	19	28	NA NA 
3	10	29	58	NA 
2	2	51	NA NA 
2	55	61	NA NA 
3	34	44	70	NA 
3	9	61	68	NA 
4	23	32	44	97	
3	21	34	51	NA 
4	32	70	82	93	
3	8	26	51	NA 
4	10	16	50	61	
2	47	51	NA NA 
3	39	47	50	NA 
2	9	28	NA NA 
2	31	51	NA NA 
4	12	19	39	62	
3	8	18	71	NA 
4	28	30	54	117	
4	19	31	34	70	
4	14	25	48	54	
3	39	67	70	NA 
2	3	68	NA NA 
2	24	68	NA NA 
3	17	34	37	NA 
3	42	52	61	NA 
2	36	66	NA NA 
2	40	61	NA NA 
4	40	65	70	86	
4	28	39	68	69	
3	31	68	96	NA 
2	5	26	NA NA 
3	52	61	134	NA 
3	31	57	97	NA 
3	31	48	57	NA 
2	24	70	NA NA 
4	3	20	40	69	
4	29	33	61	116	
3	45	56	70	NA 
2	55	68	NA NA 
2	17	34	NA NA 
2	5	70	NA NA 
3	25	33	48	NA 
2	48	53	NA NA 
3	30	48	51	NA 
2	26	49	NA NA 
3	1	26	53	NA 
3	11	16	35	NA 
2	2	17	NA NA 
3	50	67	70	NA 
3	21	53	57	NA 
2	15	32	NA NA 
4	32	34	66	70	
2	25	68	NA NA 
3	7	51	65	NA 
2	14	52	NA NA 
2	31	51	NA NA 
2	17	19	NA NA 
2	17	34	NA NA 
2	14	36	NA NA 
3	18	36	42	NA 
2	27	61	NA NA 
3	52	57	64	NA 
2	4	59	NA NA 
3	1	18	35	NA 
4	23	29	100	103	
3	15	31	80	NA 
3	18	32	34	NA 
2	18	36	NA NA 
2	7	62	NA NA 
2	9	51	NA NA 
2	44	61	NA NA 
2	19	20	NA NA 
3	24	32	35	NA 
2	13	26	NA NA 
3	28	36	59	NA 
2	38	65	NA NA 
2	26	54	NA NA 
2	16	53	NA NA 
3	28	50	60	NA 
2	24	65	NA NA 
2	18	31	NA NA 
3	18	47	64	NA 
2	44	68	NA NA 
2	34	59	NA NA 
2	55	61	NA NA 
2	48	58	NA NA 
2	32	39	NA NA 
4	15	32	57	61	
2	6	61	NA NA 
3	3	51	147	NA 
2	9	62	NA NA 
4	9	52	59	68	
2	19	57	NA NA 
2	32	66	NA NA 
2	36	62	NA NA 
3	50	54	65	NA 
2	24	34	NA NA 
4	14	35	143	149	
2	51	56	NA NA 
2	20	40	NA NA 
3	17	54	99	NA 
2	44	51	NA NA 
2	4	59	NA NA 
2	2	58	NA NA 
2	28	34	NA NA 
2	17	29	NA NA 
2	18	25	NA NA 
4	32	65	69	130	
2	40	66	NA NA 
2	32	48	NA NA 
3	34	43	58	NA 
2	32	70	NA NA 
2	25	70	NA NA 
2	53	62	NA NA 
2	54	61	NA NA 
3	19	65	98	NA 
2	25	70	NA NA 
2	34	65	NA NA 
2	9	68	NA NA 
2	19	59	NA NA 
3	20	25	37	NA 
3	10	20	54	NA 
3	17	21	45	NA 
2	17	38	NA NA 
2	51	56	NA NA 
2	24	58	NA NA 
4	1	6	68	82	
3	16	40	53	NA 
3	20	31	42	NA 
2	3	28	NA NA 
2	23	56	NA NA 
3	18	52	92	NA 
2	22	29	NA NA 
3	16	29	48	NA 
3	16	36	40	NA 
3	45	53	70	NA 
2	40	68	NA NA 
2	9	26	NA NA 
3	16	26	40	NA 
3	17	54	55	NA 
2	8	57	NA NA 
3	26	49	116	NA 
3	33	36	57	NA 
2	13	70	NA NA 
2	6	68	NA NA 
3	9	26	40	NA 
3	18	32	34	NA 
2	36	68	NA NA 
3	40	61	67	NA 
2	3	58	NA NA 
2	9	58	NA NA 
2	23	40	NA NA 
3	23	54	101	NA 
3	5	34	65	NA 
2	22	32	NA NA 
2	44	66	NA NA 
2	16	34	NA NA 
2	14	34	NA NA 
2	16	55	NA NA 
2	13	62	NA NA 
4	15	16	85	99	
3	3	26	70	NA 
2	9	70	NA NA 
3	40	65	126	NA 
3	44	45	61	NA 
3	31	52	62	NA 
2	29	68	NA NA 
2	40	70	NA NA 
2	19	70	NA NA 
2	25	39	NA NA 
2	13	16	NA NA 
2	6	26	NA NA 
2	16	40	NA NA 
3	23	29	30	NA 
2	16	54	NA NA 
4	1	16	23	34	
2	16	47	NA NA 
2	22	47	NA NA 
2	15	57	NA NA 
4	2	27	35	61	
4	17	34	38	73	
3	19	29	32	NA 
2	23	49	NA NA 
3	29	66	95	NA 
2	44	51	NA NA 
2	56	57	NA NA 
3	26	38	148	NA 
3	17	43	49	NA 
3	19	46	51	NA 
2	40	68	NA NA 
3	2	54	61	NA 
2	49	51	NA NA 
3	14	53	56	NA 
2	25	58	NA NA 
3	32	50	70	NA 
2	54	70	NA NA 
3	17	28	29	NA 
3	20	27	59	NA 
2	20	56	NA NA 
4	29	45	51	87	
2	36	51	NA NA 
3	26	36	51	NA 
2	16	49	NA NA 
3	22	39	59	NA 
2	15	57	NA NA 
3	13	30	51	NA 
3	18	23	35	NA 
2	7	16	NA NA 
2	25	61	NA NA 
4	25	35	41	70	
2	23	38	NA NA 
2	9	70	NA NA 
2	9	58	NA NA 
4	40	48	67	68	
4	2	17	18	63	
2	16	53	NA NA 
2	3	18	NA NA 
3	25	38	48	NA 
3	34	54	61	NA 
4	1	26	37	43	
2	27	49	NA NA 
2	53	57	NA NA 
2	24	51	NA NA 
4	17	28	48	52	
3	42	56	61	NA 
2	14	50	NA NA 
4	36	44	45	70	
