snp	 s0	s1	s2	s3	
2	19	161	NA NA 
3	54	131	152	NA 
2	16	161	NA NA 
3	39	141	161	NA 
4	39	138	156	174	
4	39	140	174	177	
2	39	174	NA NA 
4	16	39	152	172	
2	39	144	NA NA 
4	21	25	110	137	
4	58	128	136	144	
3	55	56	139	NA 
4	23	102	105	136	
4	6	23	102	136	
1	137	NA NA NA 
3	39	137	138	NA 
3	39	137	168	NA 
4	39	57	151	165	
4	39	120	140	168	
4	39	54	145	168	
4	39	124	145	168	
4	42	132	159	168	
3	59	142	168	NA 
4	39	132	141	168	
3	31	168	174	NA 
3	31	78	174	NA 
4	13	23	101	177	
3	39	71	144	NA 
3	50	137	175	NA 
2	59	139	NA NA 
4	39	126	139	162	
4	39	119	141	168	
4	39	134	160	168	
2	39	139	NA NA 
2	39	139	NA NA 
3	31	131	139	NA 
3	33	55	134	NA 
4	33	136	137	146	
4	33	131	134	162	
3	31	156	173	NA 
3	21	39	168	NA 
3	39	131	168	NA 
3	39	134	174	NA 
4	39	141	174	179	
4	39	47	112	174	
4	34	66	164	174	
2	34	174	NA NA 
2	50	174	NA NA 
4	24	58	101	174	
4	33	112	168	174	
3	58	90	139	NA 
4	57	87	144	162	
2	50	153	NA NA 
3	13	40	139	NA 
2	13	134	NA NA 
3	13	137	174	NA 
3	13	111	174	NA 
2	23	174	NA NA 
2	31	168	NA NA 
2	23	174	NA NA 
3	33	142	168	NA 
3	39	59	161	NA 
3	39	59	139	NA 
2	39	139	NA NA 
4	39	81	136	145	
3	39	122	161	NA 
4	54	144	149	168	
2	62	168	NA NA 
3	16	76	137	NA 
3	58	134	168	NA 
2	34	168	NA NA 
2	23	168	NA NA 
2	13	144	NA NA 
4	13	82	144	153	
4	62	127	134	153	
3	57	134	174	NA 
2	57	174	NA NA 
2	32	174	NA NA 
2	55	174	NA NA 
2	58	174	NA NA 
3	20	55	168	NA 
3	4	57	174	NA 
4	40	57	141	168	
4	21	54	119	141	
3	55	137	144	NA 
3	59	90	136	NA 
3	54	119	168	NA 
3	39	155	164	NA 
2	34	168	NA NA 
2	34	168	NA NA 
2	34	174	NA NA 
4	39	96	137	174	
3	25	132	139	NA 
2	59	131	NA NA 
3	59	145	168	NA 
2	57	174	NA NA 
2	57	174	NA NA 
3	55	117	174	NA 
2	57	174	NA NA 
4	57	58	117	144	
2	23	173	NA NA 
2	58	141	NA NA 
3	58	114	144	NA 
3	59	135	174	NA 
3	57	159	174	NA 
2	19	174	NA NA 
4	13	113	164	178	
3	13	137	165	NA 
4	19	83	137	138	
3	57	70	138	NA 
4	7	58	136	174	
4	58	136	144	174	
4	31	86	139	168	
3	34	50	168	NA 
4	39	139	146	168	
3	39	92	168	NA 
4	39	41	48	161	
4	39	87	93	161	
3	39	127	134	NA 
4	39	119	125	134	
4	39	69	133	141	
4	33	39	75	141	
3	39	138	141	NA 
4	39	59	136	141	
4	39	51	141	153	
4	39	59	141	165	
4	50	141	156	164	
4	58	141	147	165	
4	55	131	177	179	
3	55	123	174	NA 
4	27	55	168	171	
3	55	159	168	NA 
3	57	159	168	NA 
2	55	168	NA NA 
4	55	137	168	175	
3	57	168	175	NA 
4	54	134	148	168	
3	55	132	168	NA 
3	57	139	174	NA 
3	42	139	174	NA 
3	33	112	168	NA 
3	39	161	168	NA 
3	42	111	139	NA 
3	58	92	136	NA 
3	58	113	153	NA 
2	55	106	NA NA 
2	144	153	NA NA 
2	13	144	NA NA 
3	13	136	137	NA 
3	58	137	161	NA 
4	39	99	131	153	
4	39	99	133	162	
3	39	116	137	NA 
4	39	112	141	167	
4	39	81	141	162	
4	39	119	137	162	
4	11	39	139	165	
2	59	139	NA NA 
4	59	109	136	139	
4	36	59	136	139	
3	59	136	139	NA 
4	59	136	139	163	
4	39	55	136	139	
3	55	136	139	NA 
3	39	120	174	NA 
2	13	168	NA NA 
3	13	161	174	NA 
4	34	42	84	174	
3	39	139	156	NA 
3	34	133	168	NA 
4	34	135	165	172	
3	39	154	172	NA 
3	26	39	152	NA 
4	59	65	172	176	
3	31	54	174	NA 
4	2	17	50	174	
2	55	168	NA NA 
3	54	68	168	NA 
2	59	168	NA NA 
4	59	168	170	175	
4	8	57	110	141	
2	57	137	NA NA 
3	57	137	156	NA 
3	50	137	138	NA 
4	59	137	138	169	
4	59	66	136	172	
4	34	39	57	168	
3	39	141	152	NA 
2	39	164	NA NA 
4	39	144	174	175	
3	39	134	174	NA 
3	39	108	134	NA 
3	39	85	144	NA 
3	39	152	158	NA 
2	39	170	NA NA 
4	39	97	168	173	
2	57	174	NA NA 
4	34	106	152	174	
4	39	122	123	170	
4	39	59	172	174	
4	57	59	127	174	
3	57	81	174	NA 
2	31	174	NA NA 
3	59	148	164	NA 
4	59	62	137	168	
2	34	174	NA NA 
2	34	174	NA NA 
4	16	112	121	174	
3	32	145	168	NA 
2	57	174	NA NA 
1	137	NA NA NA 
2	13	137	NA NA 
3	34	113	168	NA 
4	25	54	139	168	
2	57	168	NA NA 
4	39	63	164	168	
3	59	62	174	NA 
2	58	174	NA NA 
2	32	174	NA NA 
1	141	NA NA NA 
2	32	174	NA NA 
3	39	144	174	NA 
