snp	 s0	s1	s2	s3	
1	49	NA NA NA 
1	51	NA NA NA 
2	47	52	NA NA 
1	52	NA NA NA 
1	58	NA NA NA 
1	54	NA NA NA 
1	58	NA NA NA 
1	60	NA NA NA 
1	51	NA NA NA 
1	58	NA NA NA 
1	60	NA NA NA 
1	56	NA NA NA 
1	49	NA NA NA 
1	58	NA NA NA 
1	50	NA NA NA 
1	56	NA NA NA 
1	56	NA NA NA 
3	59	60	61	NA 
1	54	NA NA NA 
1	49	NA NA NA 
1	54	NA NA NA 
1	49	NA NA NA 
1	60	NA NA NA 
1	48	NA NA NA 
1	48	NA NA NA 
1	47	NA NA NA 
1	54	NA NA NA 
1	60	NA NA NA 
1	54	NA NA NA 
1	52	NA NA NA 
1	58	NA NA NA 
1	54	NA NA NA 
2	51	54	NA NA 
1	58	NA NA NA 
1	49	NA NA NA 
1	49	NA NA NA 
1	60	NA NA NA 
1	60	NA NA NA 
1	51	NA NA NA 
1	58	NA NA NA 
1	51	NA NA NA 
1	49	NA NA NA 
1	52	NA NA NA 
2	9	56	NA NA 
1	56	NA NA NA 
1	54	NA NA NA 
1	50	NA NA NA 
2	22	47	NA NA 
1	60	NA NA NA 
1	56	NA NA NA 
1	49	NA NA NA 
2	49	56	NA NA 
1	58	NA NA NA 
2	51	52	NA NA 
1	56	NA NA NA 
2	47	51	NA NA 
1	54	NA NA NA 
2	50	54	NA NA 
3	1	58	60	NA 
1	48	NA NA NA 
1	56	NA NA NA 
1	56	NA NA NA 
1	56	NA NA NA 
1	56	NA NA NA 
1	56	NA NA NA 
1	52	NA NA NA 
1	54	NA NA NA 
1	48	NA NA NA 
1	58	NA NA NA 
1	54	NA NA NA 
1	60	NA NA NA 
1	56	NA NA NA 
2	52	54	NA NA 
1	49	NA NA NA 
1	47	NA NA NA 
1	48	NA NA NA 
1	58	NA NA NA 
4	24	35	38	56	
1	58	NA NA NA 
1	54	NA NA NA 
1	54	NA NA NA 
1	54	NA NA NA 
1	47	NA NA NA 
2	49	59	NA NA 
1	60	NA NA NA 
3	26	50	60	NA 
2	43	54	NA NA 
1	51	NA NA NA 
1	60	NA NA NA 
1	49	NA NA NA 
1	58	NA NA NA 
2	31	54	NA NA 
1	48	NA NA NA 
1	60	NA NA NA 
1	60	NA NA NA 
1	60	NA NA NA 
1	50	NA NA NA 
1	60	NA NA NA 
1	48	NA NA NA 
1	54	NA NA NA 
1	60	NA NA NA 
1	52	NA NA NA 
1	52	NA NA NA 
1	56	NA NA NA 
1	60	NA NA NA 
1	54	NA NA NA 
1	49	NA NA NA 
2	26	54	NA NA 
1	52	NA NA NA 
1	56	NA NA NA 
1	60	NA NA NA 
1	56	NA NA NA 
2	18	58	NA NA 
3	43	48	49	NA 
1	51	NA NA NA 
1	56	NA NA NA 
1	56	NA NA NA 
2	50	58	NA NA 
1	58	NA NA NA 
1	49	NA NA NA 
1	51	NA NA NA 
1	56	NA NA NA 
1	49	NA NA NA 
1	50	NA NA NA 
