snp	 s0	s1	s2	s3	
4	8	94	105	116	
4	8	94	105	116	
4	8	94	105	116	
4	8	90	129	137	
4	8	47	119	129	
3	8	127	156	NA 
3	8	124	156	NA 
4	8	58	116	127	
4	8	30	116	127	
4	8	27	66	121	
3	8	49	132	NA 
3	8	53	130	NA 
3	8	56	126	NA 
3	8	64	130	NA 
3	8	83	129	NA 
4	8	107	130	156	
4	8	125	130	156	
4	8	68	128	156	
4	8	86	128	175	
4	8	78	125	179	
4	8	21	78	125	
4	8	78	125	156	
3	8	116	148	NA 
4	8	56	116	148	
4	8	20	116	148	
4	8	95	116	164	
4	8	95	132	177	
4	8	42	98	125	
3	8	43	125	NA 
4	8	46	124	178	
4	8	77	127	156	
4	8	22	128	156	
4	8	23	61	130	
3	8	49	125	NA 
4	29	58	116	131	
4	22	57	116	131	
4	28	56	116	126	
2	30	116	NA NA 
3	23	43	116	NA 
4	23	35	116	181	
4	25	52	116	155	
3	13	21	116	NA 
3	21	41	114	NA 
4	8	28	111	116	
3	8	21	116	NA 
4	8	22	61	116	
4	8	41	107	116	
4	8	23	52	116	
4	8	23	127	156	
3	8	122	156	NA 
4	8	99	111	116	
3	8	94	128	NA 
3	8	57	131	NA 
4	8	53	127	130	
4	8	46	127	179	
3	8	106	181	NA 
3	8	122	143	NA 
4	8	120	134	156	
3	8	124	156	NA 
4	8	86	124	156	
4	8	22	124	156	
4	8	59	83	124	
3	8	23	116	NA 
4	8	21	116	167	
3	8	23	116	NA 
4	8	20	116	124	
4	8	46	49	116	
4	6	8	21	116	
3	8	21	116	NA 
4	3	8	20	116	
3	8	29	116	NA 
3	8	105	116	NA 
3	8	48	128	NA 
4	8	66	68	132	
4	1	8	99	126	
4	8	21	48	129	
3	8	38	129	NA 
4	8	9	44	130	
3	8	38	128	NA 
4	8	43	128	131	
3	8	41	130	NA 
3	8	49	128	NA 
4	8	51	129	140	
4	8	108	127	156	
4	8	23	127	156	
4	8	21	127	156	
4	8	20	127	156	
3	22	115	156	NA 
3	22	119	156	NA 
4	71	111	129	156	
3	28	114	156	NA 
4	8	21	44	136	
3	8	129	156	NA 
4	8	30	124	156	
2	8	124	NA NA 
4	62	82	86	131	
4	86	116	126	150	
3	20	86	126	NA 
4	86	94	129	160	
3	94	104	122	NA 
2	27	136	NA NA 
4	25	46	125	160	
4	31	98	127	129	
4	126	130	132	181	
4	115	125	129	181	
4	8	64	126	181	
4	8	94	132	159	
4	8	94	132	147	
3	0	8	132	NA 
4	8	83	128	182	
4	8	50	83	124	
4	8	83	116	124	
3	8	83	125	NA 
4	8	29	47	130	
4	8	45	125	127	
4	8	73	126	139	
4	8	22	64	126	
3	8	128	139	NA 
3	8	99	127	NA 
4	8	57	91	126	
4	8	39	126	136	
4	8	83	112	124	
4	8	83	116	124	
3	8	83	124	NA 
4	8	83	129	167	
3	29	83	128	NA 
4	57	116	128	136	
2	65	124	NA NA 
2	131	156	NA NA 
3	25	136	156	NA 
3	125	137	156	NA 
4	21	98	127	129	
3	21	67	116	NA 
3	21	64	116	NA 
4	8	21	46	116	
4	8	20	39	116	
3	8	23	116	NA 
4	8	21	58	116	
4	8	32	116	185	
3	8	25	116	NA 
3	8	31	116	NA 
4	8	43	96	109	
4	8	38	114	156	
4	8	109	156	186	
3	8	106	156	NA 
3	8	48	129	NA 
4	8	48	109	177	
4	8	129	153	181	
4	8	61	136	181	
4	8	23	125	181	
3	8	86	125	NA 
4	8	25	83	129	
4	8	14	83	128	
4	8	83	128	145	
4	8	25	49	132	
4	8	28	115	130	
3	8	70	128	NA 
3	8	69	122	NA 
4	7	8	57	127	
4	8	37	79	126	
4	8	31	73	129	
4	8	39	125	128	
4	8	12	83	125	
4	8	94	124	130	
3	8	94	131	NA 
4	8	94	95	126	
3	8	37	122	NA 
3	8	28	116	NA 
4	8	37	116	134	
4	8	43	116	126	
4	8	38	116	118	
4	8	41	125	168	
3	8	41	126	NA 
4	8	22	127	136	
4	8	32	38	136	
4	8	21	127	137	
4	8	21	126	137	
4	8	28	65	131	
3	8	83	132	NA 
3	8	86	127	NA 
3	8	132	156	NA 
3	8	108	181	NA 
4	8	126	131	181	
4	8	16	136	181	
3	8	117	156	NA 
3	8	44	127	NA 
4	8	35	41	122	
3	8	52	129	NA 
3	8	58	129	NA 
4	8	21	70	129	
4	8	70	126	136	
4	8	83	124	158	
4	8	83	116	124	
4	7	8	83	116	
4	8	38	129	139	
4	8	38	119	130	
4	8	33	37	132	
4	8	37	54	124	
4	4	8	83	125	
4	8	30	83	122	
3	8	86	122	NA 
3	8	86	130	NA 
4	8	83	86	130	
3	8	86	129	NA 
4	8	86	129	182	
4	8	86	125	186	
3	8	86	132	NA 
4	8	95	132	136	
3	8	94	132	NA 
4	8	58	125	136	
3	8	44	125	NA 
3	8	27	132	NA 
3	8	83	127	NA 
4	8	47	122	124	
3	8	44	122	NA 
4	8	39	111	116	
3	8	39	132	NA 
3	8	49	132	NA 
3	8	43	127	NA 
3	8	71	127	NA 
4	8	22	45	127	
4	8	44	90	132	
3	8	83	129	NA 
3	8	83	129	NA 
4	8	86	126	182	
4	8	24	86	126	
4	8	98	99	128	
4	8	99	104	128	
3	8	134	181	NA 
4	8	128	181	182	
4	8	85	126	181	
4	5	8	116	181	
3	8	124	181	NA 
3	8	116	181	NA 
4	5	8	118	181	
4	8	23	116	181	
4	8	10	22	116	
4	8	19	99	116	
4	8	54	113	116	
4	8	37	104	116	
4	8	37	116	122	
4	8	37	126	133	
3	8	38	131	NA 
3	8	43	131	NA 
4	8	41	131	160	
4	8	46	122	131	
4	8	49	116	148	
4	8	32	116	148	
4	8	24	132	139	
4	8	46	125	139	
4	8	39	46	127	
4	8	41	114	127	
4	8	46	113	116	
4	8	46	108	116	
4	8	15	20	128	
4	8	10	23	116	
4	8	24	131	141	
4	8	29	129	156	
4	8	131	156	172	
4	7	8	125	156	
3	8	126	156	NA 
4	8	21	129	156	
4	8	32	93	129	
4	8	56	128	180	
4	8	43	126	156	
3	8	129	156	NA 
4	8	23	129	156	
4	8	32	129	156	
4	8	29	136	156	
4	8	22	136	156	
