snp	 s0	s1	s2	s3	
2	33	89	NA NA 
2	33	89	NA NA 
2	33	109	NA NA 
2	33	83	NA NA 
2	33	93	NA NA 
3	10	33	131	NA 
3	33	66	98	NA 
2	33	102	NA NA 
2	33	100	NA NA 
4	33	77	92	97	
1	33	NA NA NA 
2	33	113	NA NA 
2	33	102	NA NA 
3	33	100	134	NA 
3	18	33	103	NA 
3	33	94	104	NA 
3	33	86	89	NA 
4	33	61	111	118	
2	15	33	NA NA 
4	33	43	44	62	
3	10	31	33	NA 
4	33	79	80	133	
2	33	91	NA NA 
3	33	87	88	NA 
2	33	109	NA NA 
4	33	49	77	125	
2	33	120	NA NA 
2	33	96	NA NA 
2	33	93	NA NA 
3	33	91	145	NA 
4	33	46	102	105	
3	16	33	49	NA 
4	23	33	116	145	
4	33	74	85	143	
4	33	38	66	143	
2	33	100	NA NA 
4	2	33	43	62	
4	33	47	51	105	
4	32	33	39	83	
3	2	33	91	NA 
3	2	33	82	NA 
3	33	82	89	NA 
4	33	55	98	120	
3	33	47	91	NA 
4	33	38	42	121	
2	33	93	NA NA 
2	33	82	NA NA 
3	33	82	141	NA 
1	33	NA NA NA 
2	31	33	NA NA 
3	29	33	58	NA 
3	33	58	75	NA 
3	33	72	109	NA 
3	33	94	136	NA 
3	33	41	93	NA 
3	33	102	143	NA 
4	18	33	102	143	
4	27	33	45	71	
3	33	82	143	NA 
4	33	39	73	75	
3	15	33	100	NA 
3	33	49	107	NA 
3	33	89	144	NA 
2	33	89	NA NA 
2	33	91	NA NA 
3	15	33	82	NA 
3	33	100	143	NA 
3	33	91	120	NA 
2	33	88	NA NA 
2	33	129	NA NA 
4	29	33	39	50	
2	33	109	NA NA 
4	33	61	144	145	
4	14	33	70	115	
3	33	76	90	NA 
3	33	46	99	NA 
3	33	37	38	NA 
4	30	36	44	142	
4	34	36	37	38	
2	31	33	NA NA 
3	31	33	138	NA 
2	31	33	NA NA 
3	33	89	113	NA 
3	33	71	109	NA 
2	31	40	NA NA 
3	31	40	125	NA 
2	33	100	NA NA 
3	33	102	133	NA 
4	14	33	109	143	
2	33	109	NA NA 
3	33	87	88	NA 
3	31	33	90	NA 
2	33	126	NA NA 
3	33	82	132	NA 
3	33	91	140	NA 
3	33	43	73	NA 
2	33	88	NA NA 
2	33	61	NA NA 
3	33	88	101	NA 
3	33	88	123	NA 
3	33	68	114	NA 
3	33	66	111	NA 
3	33	66	107	NA 
2	33	96	NA NA 
3	33	102	143	NA 
2	35	41	NA NA 
4	13	33	112	121	
2	33	93	NA NA 
3	33	90	106	NA 
4	33	43	124	133	
2	33	109	NA NA 
3	33	102	144	NA 
2	31	33	NA NA 
2	33	91	NA NA 
2	33	113	NA NA 
2	33	130	NA NA 
2	33	122	NA NA 
2	33	93	NA NA 
3	15	33	91	NA 
2	33	68	NA NA 
2	33	61	NA NA 
3	33	61	67	NA 
2	33	61	NA NA 
2	33	89	NA NA 
2	33	100	NA NA 
3	33	102	138	NA 
2	33	34	NA NA 
2	33	94	NA NA 
3	33	93	143	NA 
2	33	82	NA NA 
2	33	82	NA NA 
4	28	33	61	144	
3	33	61	108	NA 
2	33	122	NA NA 
2	33	88	NA NA 
2	33	82	NA NA 
1	33	NA NA NA 
4	20	36	37	89	
3	9	33	89	NA 
3	36	96	100	NA 
3	35	96	130	NA 
3	35	78	96	NA 
4	43	82	96	114	
3	28	94	103	NA 
2	33	94	NA NA 
3	24	33	86	NA 
2	33	94	NA NA 
4	33	51	69	115	
2	33	91	NA NA 
2	33	82	NA NA 
3	33	80	111	NA 
2	24	33	NA NA 
2	33	93	NA NA 
3	33	102	108	NA 
2	33	102	NA NA 
3	10	33	91	NA 
3	33	109	145	NA 
3	33	121	143	NA 
2	33	109	NA NA 
3	31	33	143	NA 
4	21	33	70	86	
2	33	102	NA NA 
3	21	33	107	NA 
3	11	33	109	NA 
4	24	27	49	96	
4	23	30	31	88	
4	21	30	31	75	
3	20	31	32	NA 
2	33	116	NA NA 
4	20	29	33	75	
4	33	51	113	117	
2	33	113	NA NA 
2	33	60	NA NA 
4	33	67	70	82	
3	33	61	91	NA 
4	33	44	109	139	
4	33	109	125	130	
2	33	61	NA NA 
3	33	38	43	NA 
3	33	75	114	NA 
4	33	44	80	114	
4	33	88	143	145	
4	33	35	50	68	
3	33	34	57	NA 
3	31	33	107	NA 
4	31	33	78	83	
4	32	33	83	145	
4	33	83	123	144	
3	40	49	105	NA 
3	25	32	109	NA 
3	21	31	32	NA 
4	33	38	84	88	
3	33	100	138	NA 
2	33	109	NA NA 
2	33	93	NA NA 
3	33	56	126	NA 
4	33	38	94	100	
3	33	82	94	NA 
2	33	89	NA NA 
4	22	33	115	130	
3	33	93	141	NA 
4	33	35	51	106	
3	33	94	100	NA 
2	33	113	NA NA 
3	33	96	112	NA 
3	33	96	144	NA 
3	22	33	144	NA 
3	12	31	33	NA 
4	33	49	115	145	
4	33	57	115	141	
4	33	34	74	101	
3	33	52	113	NA 
4	33	42	78	144	
3	33	77	80	NA 
3	29	33	103	NA 
3	33	61	145	NA 
3	33	35	119	NA 
2	33	100	NA NA 
2	33	96	NA NA 
3	33	44	144	NA 
2	26	33	NA NA 
2	33	88	NA NA 
3	31	33	113	NA 
3	33	94	102	NA 
3	33	34	120	NA 
3	36	38	100	NA 
4	26	38	124	145	
3	24	31	38	NA 
3	7	33	88	NA 
4	26	31	33	95	
3	1	33	37	NA 
3	33	91	145	NA 
2	33	91	NA NA 
3	33	61	145	NA 
4	33	46	61	145	
4	31	33	39	107	
3	33	50	93	NA 
3	25	33	110	NA 
2	33	102	NA NA 
3	33	42	44	NA 
2	33	129	NA NA 
3	33	58	130	NA 
4	31	33	141	144	
3	31	33	144	NA 
3	33	91	93	NA 
3	14	33	127	NA 
4	33	65	122	138	
4	33	82	111	141	
2	33	102	NA NA 
4	21	33	82	106	
4	33	74	91	99	
4	15	33	80	115	
2	21	39	NA NA 
4	30	33	39	74	
2	33	93	NA NA 
2	11	33	NA NA 
2	33	100	NA NA 
2	33	122	NA NA 
2	33	113	NA NA 
2	33	113	NA NA 
2	33	113	NA NA 
3	33	61	69	NA 
2	33	61	NA NA 
4	23	29	33	145	
4	31	33	134	144	
2	33	102	NA NA 
3	33	42	102	NA 
4	33	43	66	111	
3	36	46	47	NA 
3	36	46	77	NA 
3	33	40	58	NA 
2	33	82	NA NA 
3	40	68	106	NA 
3	36	102	103	NA 
4	33	39	68	145	
3	29	31	33	NA 
3	33	39	51	NA 
3	33	102	144	NA 
2	33	123	NA NA 
4	33	44	68	115	
4	31	33	51	144	
3	33	102	140	NA 
3	33	61	62	NA 
3	27	33	85	NA 
3	33	109	112	NA 
4	33	38	61	143	
4	33	67	100	145	
4	31	33	101	138	
3	31	33	134	NA 
2	33	120	NA NA 
3	35	83	94	NA 
3	35	83	94	NA 
4	35	83	93	143	
4	35	83	94	144	
4	35	83	94	139	
3	36	94	103	NA 
4	27	44	94	96	
3	36	94	96	NA 
2	33	116	NA NA 
3	33	70	82	NA 
3	33	68	112	NA 
3	33	79	114	NA 
3	32	33	44	NA 
4	33	35	36	91	
4	33	56	76	83	
4	33	45	56	144	
2	31	33	NA NA 
3	22	33	123	NA 
2	33	38	NA NA 
3	33	44	93	NA 
2	33	113	NA NA 
2	33	113	NA NA 
2	33	82	NA NA 
3	33	119	126	NA 
4	26	33	69	83	
4	33	69	109	121	
2	33	100	NA NA 
3	33	94	143	NA 
2	33	93	NA NA 
2	33	102	NA NA 
2	33	94	NA NA 
4	33	66	98	133	
2	33	88	NA NA 
4	33	91	138	145	
4	33	109	115	145	
3	33	116	145	NA 
4	33	113	136	143	
3	33	79	116	NA 
3	33	44	79	NA 
4	33	46	105	144	
4	33	39	68	144	
4	33	113	125	144	
2	33	102	NA NA 
3	33	86	109	NA 
3	33	91	122	NA 
4	33	76	112	114	
4	6	33	89	109	
3	33	88	107	NA 
3	33	35	109	NA 
4	33	40	55	109	
3	33	109	110	NA 
4	33	75	111	144	
3	33	61	143	NA 
4	28	33	58	143	
3	33	114	144	NA 
4	33	108	136	144	
4	33	50	76	144	
4	33	76	101	144	
4	33	35	114	139	
2	33	61	NA NA 
4	33	72	75	77	
4	33	44	116	123	
4	18	33	61	144	
4	33	71	119	129	
3	33	50	75	NA 
2	33	82	NA NA 
3	33	82	145	NA 
3	33	93	143	NA 
2	33	91	NA NA 
2	33	61	NA NA 
2	33	100	NA NA 
3	2	26	33	NA 
2	33	108	NA NA 
2	33	102	NA NA 
4	33	49	75	97	
2	33	96	NA NA 
2	33	61	NA NA 
2	33	61	NA NA 
2	33	61	NA NA 
2	33	91	NA NA 
2	33	127	NA NA 
1	33	NA NA NA 
2	33	109	NA NA 
4	33	34	42	108	
3	33	38	115	NA 
2	33	102	NA NA 
2	33	82	NA NA 
3	33	57	107	NA 
3	33	82	145	NA 
2	31	33	NA NA 
2	33	61	NA NA 
2	33	61	NA NA 
2	33	129	NA NA 
4	33	88	103	121	
3	33	83	109	NA 
3	33	55	70	NA 
4	33	34	40	88	
2	33	113	NA NA 
2	33	109	NA NA 
3	33	62	104	NA 
2	31	33	NA NA 
4	28	33	96	143	
4	35	38	44	88	
3	33	113	134	NA 
4	33	88	129	133	
4	17	26	33	70	
3	25	33	89	NA 
3	31	33	103	NA 
4	31	33	139	144	
3	33	62	109	NA 
2	33	124	NA NA 
4	33	85	93	114	
2	33	113	NA NA 
4	33	41	43	70	
3	33	113	133	NA 
3	27	33	83	NA 
4	27	33	44	96	
3	0	33	45	NA 
2	2	33	NA NA 
3	33	96	143	NA 
3	17	33	100	NA 
2	33	100	NA NA 
3	33	103	143	NA 
3	31	33	128	NA 
2	26	33	NA NA 
2	24	33	NA NA 
3	33	57	97	NA 
4	24	33	43	113	
4	0	33	120	145	
4	33	61	99	145	
3	33	70	111	NA 
4	36	39	84	143	
3	36	39	91	NA 
4	33	56	57	82	
4	33	37	39	98	
2	33	112	NA NA 
2	33	88	NA NA 
4	33	39	49	141	
3	33	39	57	NA 
4	33	94	115	143	
3	33	51	81	NA 
3	33	109	145	NA 
3	33	66	113	NA 
4	33	113	126	130	
2	33	113	NA NA 
4	19	33	43	112	
4	33	47	48	49	
2	33	82	NA NA 
3	33	75	83	NA 
3	33	109	145	NA 
2	33	109	NA NA 
4	33	86	104	112	
4	33	35	60	90	
4	26	33	102	144	
2	31	33	NA NA 
3	31	33	34	NA 
2	33	38	NA NA 
3	23	36	41	NA 
2	31	33	NA NA 
2	33	94	NA NA 
2	33	109	NA NA 
4	19	33	39	143	
4	29	33	41	103	
3	33	102	144	NA 
3	33	82	138	NA 
2	33	102	NA NA 
2	33	58	NA NA 
2	33	76	NA NA 
4	33	51	97	112	
2	31	33	NA NA 
2	31	33	NA NA 
2	33	113	NA NA 
4	15	33	109	145	
4	33	75	109	140	
3	33	116	136	NA 
3	33	39	43	NA 
4	33	48	51	54	
4	22	27	103	115	
4	21	33	47	135	
2	33	91	NA NA 
3	33	88	144	NA 
2	31	33	NA NA 
4	23	31	33	138	
3	33	57	111	NA 
3	33	41	58	NA 
3	35	94	103	NA 
3	33	34	61	NA 
4	33	54	81	116	
2	33	109	NA NA 
2	33	109	NA NA 
4	33	47	73	144	
3	33	58	61	NA 
2	33	83	NA NA 
4	33	82	91	95	
2	33	109	NA NA 
3	33	91	144	NA 
4	33	42	129	130	
2	33	116	NA NA 
2	33	121	NA NA 
3	33	91	145	NA 
1	33	NA NA NA 
3	33	52	127	NA 
4	10	33	85	86	
2	33	126	NA NA 
3	17	33	61	NA 
4	33	55	93	139	
2	33	93	NA NA 
3	33	94	145	NA 
2	33	102	NA NA 
3	33	44	100	NA 
3	33	69	101	NA 
4	23	35	96	102	
4	35	64	75	96	
3	36	82	96	NA 
3	33	61	140	NA 
4	33	52	68	97	
4	23	33	42	136	
2	31	33	NA NA 
4	33	82	94	145	
2	33	82	NA NA 
3	33	44	88	NA 
3	33	44	144	NA 
4	33	39	82	94	
3	33	39	124	NA 
2	33	91	NA NA 
2	33	61	NA NA 
2	24	33	NA NA 
4	20	33	93	143	
4	33	44	51	79	
2	33	82	NA NA 
3	12	33	102	NA 
4	24	33	72	116	
2	33	88	NA NA 
3	24	33	102	NA 
2	33	38	NA NA 
4	33	75	130	144	
2	33	116	NA NA 
4	33	42	81	93	
3	33	87	90	NA 
4	31	33	97	141	
4	4	33	36	96	
3	33	51	109	NA 
4	5	12	33	93	
2	33	45	NA NA 
4	33	102	118	133	
4	35	36	82	103	
3	33	91	107	NA 
4	33	113	131	138	
4	15	33	113	143	
2	33	82	NA NA 
2	33	116	NA NA 
3	33	94	144	NA 
3	23	44	57	NA 
4	12	23	33	90	
4	33	36	64	111	
3	33	44	74	NA 
4	7	25	33	145	
3	28	34	44	NA 
4	25	34	39	40	
2	33	113	NA NA 
3	33	72	113	NA 
4	33	75	113	132	
3	33	46	134	NA 
4	33	36	52	85	
3	31	33	69	NA 
4	31	32	33	144	
2	33	82	NA NA 
3	33	82	102	NA 
4	23	25	96	134	
3	33	56	90	NA 
4	33	79	111	117	
2	33	113	NA NA 
3	33	68	111	NA 
2	33	102	NA NA 
2	33	120	NA NA 
3	20	33	57	NA 
2	33	58	NA NA 
2	33	100	NA NA 
2	33	100	NA NA 
2	33	109	NA NA 
2	33	109	NA NA 
2	33	102	NA NA 
4	0	8	33	102	
4	33	35	91	144	
3	33	51	115	NA 
4	22	33	75	115	
4	20	27	33	100	
3	33	100	145	NA 
3	33	68	109	NA 
4	33	81	109	145	
3	31	33	109	NA 
4	11	33	60	91	
3	24	33	120	NA 
4	33	56	76	80	
4	33	39	129	143	
3	33	74	99	NA 
3	33	38	51	NA 
2	11	33	NA NA 
2	33	91	NA NA 
2	33	91	NA NA 
3	33	82	107	NA 
2	33	82	NA NA 
2	33	82	NA NA 
2	40	120	NA NA 
2	40	100	NA NA 
2	31	40	NA NA 
2	33	93	NA NA 
4	33	38	40	88	
3	33	39	127	NA 
3	31	33	138	NA 
4	31	33	47	54	
3	26	40	90	NA 
4	22	39	42	114	
3	18	39	85	NA 
4	33	35	64	103	
3	18	25	33	NA 
3	33	93	143	NA 
2	33	93	NA NA 
4	33	66	101	111	
3	3	33	129	NA 
4	33	84	113	145	
3	33	113	145	NA 
4	33	43	115	120	
4	33	82	132	142	
4	33	66	88	89	
4	35	89	91	145	
3	28	93	96	NA 
3	33	128	144	NA 
2	33	88	NA NA 
4	6	33	35	103	
2	38	40	NA NA 
4	27	33	103	144	
4	33	45	94	144	
3	33	94	144	NA 
2	33	100	NA NA 
3	33	92	109	NA 
2	33	58	NA NA 
4	33	34	88	106	
2	33	102	NA NA 
3	33	98	102	NA 
4	6	33	44	120	
4	33	63	76	98	
4	33	101	109	138	
4	2	33	38	130	
3	33	100	101	NA 
4	35	40	43	96	
3	34	39	93	NA 
4	4	33	39	82	
3	33	109	141	NA 
4	33	36	53	54	
4	31	32	33	133	
3	16	33	113	NA 
4	19	33	103	114	
4	0	36	39	102	
4	36	38	46	92	
3	35	96	104	NA 
3	35	96	100	NA 
2	33	82	NA NA 
4	33	45	115	116	
4	33	36	46	111	
2	33	94	NA NA 
2	33	94	NA NA 
2	33	93	NA NA 
4	33	46	94	134	
2	33	100	NA NA 
2	33	88	NA NA 
3	33	94	141	NA 
2	33	88	NA NA 
4	33	44	60	66	
4	13	28	33	144	
3	33	79	105	NA 
3	33	120	145	NA 
2	33	109	NA NA 
2	33	113	NA NA 
4	33	70	114	145	
4	23	33	70	141	
3	33	57	85	NA 
2	33	100	NA NA 
2	33	100	NA NA 
2	33	102	NA NA 
2	33	88	NA NA 
2	33	100	NA NA 
4	33	43	59	70	
3	33	76	118	NA 
3	24	33	122	NA 
3	33	82	140	NA 
4	31	33	106	144	
4	7	33	72	109	
4	33	69	112	126	
4	33	68	140	144	
3	33	57	78	NA 
4	33	93	94	134	
4	20	33	100	134	
3	31	32	33	NA 
3	26	33	61	NA 
4	33	61	62	81	
3	33	109	138	NA 
3	13	33	100	NA 
3	33	49	60	NA 
2	33	100	NA NA 
2	33	89	NA NA 
2	33	44	NA NA 
2	33	44	NA NA 
3	13	33	124	NA 
2	33	93	NA NA 
3	33	94	121	NA 
3	33	109	145	NA 
2	33	100	NA NA 
3	33	52	61	NA 
3	33	43	58	NA 
4	33	37	61	92	
2	33	44	NA NA 
4	11	15	31	33	
2	31	40	NA NA 
3	31	40	46	NA 
2	31	40	NA NA 
4	33	34	40	120	
4	10	31	33	145	
3	33	89	100	NA 
4	33	86	111	118	
2	23	33	NA NA 
4	33	94	115	143	
3	33	38	49	NA 
4	33	44	77	80	
3	33	49	105	NA 
3	33	61	143	NA 
2	33	45	NA NA 
3	33	83	109	NA 
2	33	130	NA NA 
2	33	61	NA NA 
4	31	33	43	145	
4	13	33	102	139	
3	18	20	36	NA 
3	31	40	114	NA 
4	4	23	30	31	
4	22	30	31	129	
4	21	31	32	143	
4	22	31	32	143	
3	12	33	113	NA 
3	33	92	99	NA 
2	33	100	NA NA 
4	33	40	52	126	
2	33	94	NA NA 
4	28	33	102	134	
3	33	94	118	NA 
3	22	33	35	NA 
2	20	33	NA NA 
2	33	100	NA NA 
3	33	82	144	NA 
3	4	33	61	NA 
3	33	61	135	NA 
3	33	44	45	NA 
2	33	101	NA NA 
4	33	49	115	119	
3	33	35	58	NA 
4	5	33	61	145	
2	33	91	NA NA 
2	33	100	NA NA 
2	33	100	NA NA 
3	33	108	109	NA 
2	33	109	NA NA 
3	33	64	109	NA 
2	22	33	NA NA 
3	33	44	106	NA 
2	33	100	NA NA 
3	33	84	98	NA 
2	33	102	NA NA 
2	33	61	NA NA 
2	33	82	NA NA 
2	33	94	NA NA 
4	33	83	96	145	
3	33	88	140	NA 
4	36	44	56	88	
4	33	44	49	144	
3	33	44	144	NA 
3	31	33	60	NA 
4	33	74	111	118	
4	3	33	88	108	
4	33	91	99	145	
3	33	94	145	NA 
3	33	102	137	NA 
3	33	93	105	NA 
3	14	33	94	NA 
4	33	42	96	125	
4	4	27	33	93	
3	33	49	89	NA 
4	33	51	62	137	
4	33	38	61	92	
4	5	33	43	59	
3	33	51	55	NA 
3	33	44	84	NA 
3	33	82	145	NA 
4	17	33	79	145	
4	33	90	106	144	
3	33	80	99	NA 
4	33	92	114	145	
3	33	100	114	NA 
3	33	100	144	NA 
4	2	33	93	101	
3	33	38	143	NA 
2	31	33	NA NA 
3	18	26	33	NA 
4	33	52	73	98	
4	33	76	105	144	
3	33	51	111	NA 
3	33	80	91	NA 
3	3	33	89	NA 
3	33	66	112	NA 
4	6	33	61	134	
3	31	33	52	NA 
2	33	94	NA NA 
3	33	46	58	NA 
3	4	33	51	NA 
4	33	34	70	106	
3	33	80	114	NA 
2	33	127	NA NA 
4	33	37	81	109	
2	33	102	NA NA 
3	10	33	44	NA 
4	33	73	98	100	
3	33	69	96	NA 
2	31	33	NA NA 
2	31	33	NA NA 
3	31	33	140	NA 
4	33	40	49	83	
3	33	82	91	NA 
4	33	83	129	145	
2	33	88	NA NA 
3	33	46	88	NA 
2	31	33	NA NA 
4	31	33	53	145	
4	33	90	106	143	
4	10	33	42	74	
2	31	33	NA NA 
2	31	33	NA NA 
3	33	57	99	NA 
4	33	100	103	138	
3	33	94	143	NA 
3	33	50	76	NA 
3	33	58	120	NA 
3	4	33	112	NA 
2	33	122	NA NA 
3	17	33	42	NA 
4	33	57	60	114	
