snp	 s0	s1	s2	s3	
1	80	NA NA NA 
4	71	86	146	164	
1	60	NA NA NA 
3	70	105	177	NA 
3	78	95	124	NA 
1	102	NA NA NA 
1	80	NA NA NA 
4	85	98	105	186	
4	30	85	137	152	
4	54	82	93	161	
2	61	70	NA NA 
3	68	75	95	NA 
3	67	170	188	NA 
1	97	NA NA NA 
3	41	100	111	NA 
2	85	181	NA NA 
1	80	NA NA NA 
1	98	NA NA NA 
2	75	111	NA NA 
1	71	NA NA NA 
1	102	NA NA NA 
1	75	NA NA NA 
1	72	NA NA NA 
1	77	NA NA NA 
2	75	76	NA NA 
1	105	NA NA NA 
1	92	NA NA NA 
1	61	NA NA NA 
1	67	NA NA NA 
1	85	NA NA NA 
1	73	NA NA NA 
1	76	NA NA NA 
1	82	NA NA NA 
1	61	NA NA NA 
2	61	63	NA NA 
1	63	NA NA NA 
1	69	NA NA NA 
2	75	182	NA NA 
1	54	NA NA NA 
3	92	112	152	NA 
1	92	NA NA NA 
1	67	NA NA NA 
1	60	NA NA NA 
1	97	NA NA NA 
1	67	NA NA NA 
0	NA NA NA NA 
1	58	NA NA NA 
2	69	176	NA NA 
2	39	64	NA NA 
1	72	NA NA NA 
1	82	NA NA NA 
1	92	NA NA NA 
1	67	NA NA NA 
1	81	NA NA NA 
1	70	NA NA NA 
1	73	NA NA NA 
1	78	NA NA NA 
1	69	NA NA NA 
1	69	NA NA NA 
2	63	153	NA NA 
4	60	111	137	146	
1	63	NA NA NA 
1	69	NA NA NA 
2	63	69	NA NA 
1	102	NA NA NA 
1	78	NA NA NA 
3	82	86	106	NA 
2	78	154	NA NA 
2	65	173	NA NA 
1	78	NA NA NA 
1	73	NA NA NA 
2	36	86	NA NA 
2	86	123	NA NA 
1	92	NA NA NA 
1	92	NA NA NA 
1	69	NA NA NA 
1	78	NA NA NA 
2	2	77	NA NA 
1	67	NA NA NA 
1	63	NA NA NA 
1	61	NA NA NA 
1	92	NA NA NA 
2	68	167	NA NA 
2	75	134	NA NA 
1	67	NA NA NA 
2	77	161	NA NA 
1	79	NA NA NA 
1	78	NA NA NA 
1	80	NA NA NA 
3	34	87	102	NA 
1	69	NA NA NA 
2	68	166	NA NA 
1	72	NA NA NA 
2	60	61	NA NA 
1	65	NA NA NA 
4	23	45	92	179	
3	69	154	174	NA 
1	68	NA NA NA 
1	97	NA NA NA 
2	51	69	NA NA 
3	69	129	151	NA 
1	65	NA NA NA 
1	102	NA NA NA 
1	69	NA NA NA 
1	79	NA NA NA 
4	31	95	100	152	
1	98	NA NA NA 
1	75	NA NA NA 
1	60	NA NA NA 
1	81	NA NA NA 
1	71	NA NA NA 
1	97	NA NA NA 
1	102	NA NA NA 
1	102	NA NA NA 
1	61	NA NA NA 
1	65	NA NA NA 
2	73	81	NA NA 
1	102	NA NA NA 
1	82	NA NA NA 
1	92	NA NA NA 
1	98	NA NA NA 
1	97	NA NA NA 
1	67	NA NA NA 
4	33	85	107	162	
1	77	NA NA NA 
1	69	NA NA NA 
2	76	97	NA NA 
1	92	NA NA NA 
2	61	70	NA NA 
3	26	60	118	NA 
1	59	NA NA NA 
1	100	NA NA NA 
3	71	123	133	NA 
1	97	NA NA NA 
2	75	174	NA NA 
1	102	NA NA NA 
1	70	NA NA NA 
3	46	60	65	NA 
3	58	75	81	NA 
2	17	173	NA NA 
1	72	NA NA NA 
1	100	NA NA NA 
