snp	 s0	s1	s2	s3	
1	88	NA NA NA 
2	18	97	NA NA 
1	111	NA NA NA 
2	68	97	NA NA 
1	90	NA NA NA 
1	111	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	98	112	NA NA 
0	NA NA NA NA 
1	93	NA NA NA 
1	90	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	101	NA NA NA 
2	172	176	NA NA 
1	92	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	97	100	NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	45	76	NA NA 
0	NA NA NA NA 
1	110	NA NA NA 
0	NA NA NA NA 
1	100	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	106	NA NA NA 
0	NA NA NA NA 
1	102	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	92	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	96	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	108	NA NA NA 
1	88	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	75	149	NA NA 
0	NA NA NA NA 
1	97	NA NA NA 
0	NA NA NA NA 
3	21	79	100	NA 
1	107	NA NA NA 
1	112	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	88	111	NA NA 
2	102	182	NA NA 
4	19	49	60	90	
3	79	106	151	NA 
1	97	NA NA NA 
1	88	NA NA NA 
1	112	NA NA NA 
0	NA NA NA NA 
3	1	93	111	NA 
1	100	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	108	NA NA NA 
1	87	NA NA NA 
1	90	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	48	95	NA NA 
1	88	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	90	NA NA NA 
0	NA NA NA NA 
1	100	NA NA NA 
0	NA NA NA NA 
2	78	110	NA NA 
0	NA NA NA NA 
1	105	NA NA NA 
1	100	NA NA NA 
1	100	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	100	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	89	NA NA NA 
0	NA NA NA NA 
1	105	NA NA NA 
0	NA NA NA NA 
1	171	NA NA NA 
0	NA NA NA NA 
1	76	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
3	100	126	151	NA 
1	110	NA NA NA 
0	NA NA NA NA 
2	97	105	NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	81	NA NA NA 
1	36	NA NA NA 
0	NA NA NA NA 
2	89	90	NA NA 
3	73	105	170	NA 
3	87	149	156	NA 
1	59	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	102	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	87	NA NA NA 
0	NA NA NA NA 
2	106	111	NA NA 
1	100	NA NA NA 
2	94	149	NA NA 
2	102	170	NA NA 
1	95	NA NA NA 
