snp	 s0	s1	s2	s3	
1	126	NA NA NA 
1	129	NA NA NA 
1	126	NA NA NA 
1	132	NA NA NA 
1	146	NA NA NA 
3	8	29	129	NA 
1	120	NA NA NA 
1	126	NA NA NA 
1	141	NA NA NA 
3	16	72	141	NA 
1	132	NA NA NA 
1	130	NA NA NA 
1	120	NA NA NA 
1	125	NA NA NA 
1	119	NA NA NA 
3	72	114	132	NA 
2	1	132	NA NA 
1	126	NA NA NA 
1	129	NA NA NA 
1	120	NA NA NA 
1	120	NA NA NA 
1	132	NA NA NA 
2	42	126	NA NA 
1	132	NA NA NA 
1	120	NA NA NA 
2	29	125	NA NA 
1	129	NA NA NA 
2	86	126	NA NA 
1	120	NA NA NA 
2	86	120	NA NA 
1	119	NA NA NA 
1	126	NA NA NA 
2	16	114	NA NA 
1	120	NA NA NA 
1	129	NA NA NA 
1	132	NA NA NA 
1	132	NA NA NA 
1	132	NA NA NA 
1	119	NA NA NA 
1	120	NA NA NA 
1	120	NA NA NA 
0	NA NA NA NA 
1	120	NA NA NA 
1	126	NA NA NA 
1	126	NA NA NA 
0	NA NA NA NA 
1	130	NA NA NA 
1	153	NA NA NA 
1	129	NA NA NA 
1	126	NA NA NA 
1	132	NA NA NA 
0	NA NA NA NA 
2	97	129	NA NA 
1	132	NA NA NA 
1	120	NA NA NA 
1	129	NA NA NA 
2	113	141	NA NA 
1	125	NA NA NA 
2	126	132	NA NA 
1	129	NA NA NA 
2	25	132	NA NA 
1	132	NA NA NA 
1	120	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	132	NA NA NA 
1	141	NA NA NA 
1	132	NA NA NA 
1	126	NA NA NA 
1	119	NA NA NA 
0	NA NA NA NA 
1	126	NA NA NA 
1	132	NA NA NA 
1	126	NA NA NA 
1	120	NA NA NA 
1	119	NA NA NA 
1	120	NA NA NA 
1	141	NA NA NA 
1	126	NA NA NA 
1	132	NA NA NA 
1	126	NA NA NA 
0	NA NA NA NA 
1	132	NA NA NA 
1	126	NA NA NA 
1	120	NA NA NA 
1	126	NA NA NA 
1	141	NA NA NA 
1	126	NA NA NA 
1	132	NA NA NA 
1	120	NA NA NA 
1	120	NA NA NA 
3	116	126	136	NA 
1	140	NA NA NA 
1	153	NA NA NA 
1	112	NA NA NA 
1	120	NA NA NA 
1	129	NA NA NA 
1	126	NA NA NA 
1	141	NA NA NA 
3	48	140	141	NA 
2	84	132	NA NA 
1	141	NA NA NA 
3	27	30	141	NA 
1	120	NA NA NA 
1	126	NA NA NA 
1	119	NA NA NA 
1	126	NA NA NA 
2	66	120	NA NA 
1	132	NA NA NA 
0	NA NA NA NA 
1	153	NA NA NA 
1	129	NA NA NA 
1	126	NA NA NA 
1	153	NA NA NA 
1	120	NA NA NA 
1	132	NA NA NA 
1	120	NA NA NA 
1	120	NA NA NA 
3	12	116	141	NA 
1	153	NA NA NA 
1	153	NA NA NA 
0	NA NA NA NA 
1	132	NA NA NA 
1	153	NA NA NA 
1	125	NA NA NA 
1	120	NA NA NA 
1	120	NA NA NA 
1	141	NA NA NA 
1	132	NA NA NA 
1	120	NA NA NA 
1	126	NA NA NA 
2	126	130	NA NA 
1	120	NA NA NA 
3	18	152	153	NA 
1	120	NA NA NA 
1	119	NA NA NA 
1	132	NA NA NA 
1	132	NA NA NA 
2	55	119	NA NA 
1	125	NA NA NA 
1	129	NA NA NA 
1	129	NA NA NA 
0	NA NA NA NA 
1	126	NA NA NA 
1	120	NA NA NA 
0	NA NA NA NA 
1	132	NA NA NA 
1	125	NA NA NA 
1	125	NA NA NA 
1	125	NA NA NA 
1	141	NA NA NA 
1	153	NA NA NA 
1	153	NA NA NA 
1	129	NA NA NA 
1	120	NA NA NA 
1	120	NA NA NA 
1	126	NA NA NA 
0	NA NA NA NA 
1	132	NA NA NA 
1	126	NA NA NA 
1	126	NA NA NA 
1	126	NA NA NA 
1	120	NA NA NA 
0	NA NA NA NA 
1	120	NA NA NA 
1	153	NA NA NA 
0	NA NA NA NA 
1	125	NA NA NA 
1	120	NA NA NA 
1	126	NA NA NA 
1	129	NA NA NA 
1	153	NA NA NA 
1	120	NA NA NA 
1	126	NA NA NA 
1	141	NA NA NA 
1	130	NA NA NA 
1	120	NA NA NA 
1	120	NA NA NA 
1	126	NA NA NA 
1	125	NA NA NA 
1	126	NA NA NA 
1	125	NA NA NA 
1	129	NA NA NA 
1	119	NA NA NA 
1	120	NA NA NA 
1	120	NA NA NA 
1	141	NA NA NA 
1	126	NA NA NA 
1	126	NA NA NA 
1	126	NA NA NA 
1	141	NA NA NA 
1	153	NA NA NA 
1	132	NA NA NA 
1	129	NA NA NA 
0	NA NA NA NA 
2	16	120	NA NA 
1	120	NA NA NA 
2	37	132	NA NA 
1	120	NA NA NA 
1	119	NA NA NA 
1	125	NA NA NA 
1	120	NA NA NA 
1	120	NA NA NA 
1	126	NA NA NA 
3	127	132	140	NA 
1	129	NA NA NA 
1	120	NA NA NA 
1	120	NA NA NA 
3	24	26	129	NA 
4	16	110	122	141	
1	132	NA NA NA 
1	140	NA NA NA 
1	153	NA NA NA 
3	79	84	120	NA 
1	120	NA NA NA 
2	46	125	NA NA 
1	119	NA NA NA 
1	125	NA NA NA 
2	97	119	NA NA 
1	120	NA NA NA 
1	126	NA NA NA 
1	120	NA NA NA 
1	119	NA NA NA 
1	132	NA NA NA 
1	126	NA NA NA 
1	119	NA NA NA 
1	126	NA NA NA 
0	NA NA NA NA 
1	132	NA NA NA 
1	120	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	126	NA NA NA 
1	132	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	153	NA NA NA 
0	NA NA NA NA 
1	132	NA NA NA 
1	126	NA NA NA 
1	119	NA NA NA 
1	111	NA NA NA 
1	120	NA NA NA 
1	129	NA NA NA 
1	120	NA NA NA 
1	129	NA NA NA 
2	109	132	NA NA 
1	125	NA NA NA 
1	120	NA NA NA 
1	132	NA NA NA 
1	126	NA NA NA 
1	125	NA NA NA 
1	120	NA NA NA 
1	120	NA NA NA 
1	125	NA NA NA 
1	125	NA NA NA 
0	NA NA NA NA 
1	141	NA NA NA 
1	126	NA NA NA 
2	43	126	NA NA 
1	129	NA NA NA 
3	86	88	153	NA 
2	130	141	NA NA 
1	129	NA NA NA 
3	105	116	126	NA 
3	7	20	129	NA 
2	77	132	NA NA 
1	126	NA NA NA 
1	126	NA NA NA 
1	141	NA NA NA 
1	126	NA NA NA 
2	58	153	NA NA 
1	132	NA NA NA 
1	119	NA NA NA 
1	120	NA NA NA 
1	120	NA NA NA 
1	129	NA NA NA 
1	132	NA NA NA 
3	102	106	153	NA 
1	120	NA NA NA 
1	81	NA NA NA 
1	120	NA NA NA 
1	125	NA NA NA 
1	125	NA NA NA 
1	141	NA NA NA 
1	132	NA NA NA 
1	126	NA NA NA 
4	3	60	114	129	
1	120	NA NA NA 
1	126	NA NA NA 
1	153	NA NA NA 
2	119	129	NA NA 
4	18	32	50	120	
2	83	120	NA NA 
3	5	97	153	NA 
2	34	132	NA NA 
1	132	NA NA NA 
1	120	NA NA NA 
1	125	NA NA NA 
2	97	125	NA NA 
1	129	NA NA NA 
1	129	NA NA NA 
1	126	NA NA NA 
1	132	NA NA NA 
2	117	129	NA NA 
2	141	155	NA NA 
1	141	NA NA NA 
2	86	126	NA NA 
0	NA NA NA NA 
1	129	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	120	NA NA NA 
1	132	NA NA NA 
2	120	121	NA NA 
1	120	NA NA NA 
0	NA NA NA NA 
1	153	NA NA NA 
1	153	NA NA NA 
3	10	93	153	NA 
1	132	NA NA NA 
1	132	NA NA NA 
1	129	NA NA NA 
1	120	NA NA NA 
1	125	NA NA NA 
2	109	132	NA NA 
1	140	NA NA NA 
1	132	NA NA NA 
1	125	NA NA NA 
1	120	NA NA NA 
1	119	NA NA NA 
1	120	NA NA NA 
1	153	NA NA NA 
1	153	NA NA NA 
1	153	NA NA NA 
1	129	NA NA NA 
1	126	NA NA NA 
1	126	NA NA NA 
1	126	NA NA NA 
1	129	NA NA NA 
1	153	NA NA NA 
2	72	153	NA NA 
2	29	153	NA NA 
1	120	NA NA NA 
1	132	NA NA NA 
2	0	153	NA NA 
1	120	NA NA NA 
1	120	NA NA NA 
1	140	NA NA NA 
1	141	NA NA NA 
1	132	NA NA NA 
1	132	NA NA NA 
1	132	NA NA NA 
1	141	NA NA NA 
1	153	NA NA NA 
1	132	NA NA NA 
2	36	125	NA NA 
1	120	NA NA NA 
1	125	NA NA NA 
0	NA NA NA NA 
1	126	NA NA NA 
1	120	NA NA NA 
1	132	NA NA NA 
0	NA NA NA NA 
1	126	NA NA NA 
2	130	141	NA NA 
2	140	141	NA NA 
1	120	NA NA NA 
1	126	NA NA NA 
1	120	NA NA NA 
0	NA NA NA NA 
1	125	NA NA NA 
1	141	NA NA NA 
