snp	 s0	s1	s2	s3	
4	15	18	108	143	
3	70	128	149	NA 
1	132	NA NA NA 
1	142	NA NA NA 
1	153	NA NA NA 
1	138	NA NA NA 
1	148	NA NA NA 
1	147	NA NA NA 
1	146	NA NA NA 
1	139	NA NA NA 
1	146	NA NA NA 
1	135	NA NA NA 
2	132	135	NA NA 
1	146	NA NA NA 
2	9	139	NA NA 
1	145	NA NA NA 
1	151	NA NA NA 
1	142	NA NA NA 
2	0	141	NA NA 
4	0	58	125	142	
1	154	NA NA NA 
1	133	NA NA NA 
2	136	146	NA NA 
1	146	NA NA NA 
2	67	128	NA NA 
1	131	NA NA NA 
1	148	NA NA NA 
2	22	132	NA NA 
1	142	NA NA NA 
4	7	17	43	143	
1	150	NA NA NA 
1	135	NA NA NA 
1	136	NA NA NA 
1	147	NA NA NA 
1	145	NA NA NA 
1	150	NA NA NA 
2	4	143	NA NA 
1	128	NA NA NA 
1	134	NA NA NA 
1	125	NA NA NA 
1	135	NA NA NA 
1	155	NA NA NA 
1	141	NA NA NA 
1	145	NA NA NA 
1	145	NA NA NA 
1	138	NA NA NA 
2	131	135	NA NA 
2	132	135	NA NA 
3	133	135	156	NA 
1	135	NA NA NA 
1	126	NA NA NA 
1	151	NA NA NA 
1	132	NA NA NA 
1	141	NA NA NA 
1	147	NA NA NA 
1	138	NA NA NA 
1	135	NA NA NA 
1	143	NA NA NA 
0	NA NA NA NA 
1	137	NA NA NA 
1	135	NA NA NA 
1	148	NA NA NA 
1	135	NA NA NA 
1	140	NA NA NA 
1	128	NA NA NA 
1	126	NA NA NA 
1	151	NA NA NA 
1	124	NA NA NA 
1	147	NA NA NA 
2	38	139	NA NA 
1	128	NA NA NA 
2	141	142	NA NA 
1	140	NA NA NA 
1	125	NA NA NA 
1	140	NA NA NA 
1	151	NA NA NA 
1	146	NA NA NA 
1	139	NA NA NA 
1	143	NA NA NA 
1	142	NA NA NA 
1	131	NA NA NA 
1	135	NA NA NA 
3	137	145	156	NA 
1	150	NA NA NA 
1	148	NA NA NA 
1	124	NA NA NA 
