snp	 s0	s1	s2	s3	
1	110	NA NA NA 
1	62	NA NA NA 
1	109	NA NA NA 
1	114	NA NA NA 
1	86	NA NA NA 
1	64	NA NA NA 
1	61	NA NA NA 
1	111	NA NA NA 
3	53	90	111	NA 
1	58	NA NA NA 
2	22	70	NA NA 
2	133	142	NA NA 
3	45	101	155	NA 
1	53	NA NA NA 
1	131	NA NA NA 
1	132	NA NA NA 
1	140	NA NA NA 
2	53	94	NA NA 
2	33	92	NA NA 
1	54	NA NA NA 
1	62	NA NA NA 
1	123	NA NA NA 
1	124	NA NA NA 
1	78	NA NA NA 
2	28	54	NA NA 
1	97	NA NA NA 
1	99	NA NA NA 
1	90	NA NA NA 
1	58	NA NA NA 
3	59	63	133	NA 
1	58	NA NA NA 
2	62	142	NA NA 
1	114	NA NA NA 
1	60	NA NA NA 
2	54	144	NA NA 
2	53	119	NA NA 
1	50	NA NA NA 
1	62	NA NA NA 
1	59	NA NA NA 
1	111	NA NA NA 
1	109	NA NA NA 
2	27	108	NA NA 
2	22	114	NA NA 
1	63	NA NA NA 
1	117	NA NA NA 
2	94	96	NA NA 
1	131	NA NA NA 
1	50	NA NA NA 
0	NA NA NA NA 
2	49	90	NA NA 
1	110	NA NA NA 
1	131	NA NA NA 
1	118	NA NA NA 
1	53	NA NA NA 
1	142	NA NA NA 
1	55	NA NA NA 
1	76	NA NA NA 
1	107	NA NA NA 
1	61	NA NA NA 
1	99	NA NA NA 
1	100	NA NA NA 
1	132	NA NA NA 
0	NA NA NA NA 
1	94	NA NA NA 
1	51	NA NA NA 
2	35	62	NA NA 
1	53	NA NA NA 
1	60	NA NA NA 
1	142	NA NA NA 
1	60	NA NA NA 
1	61	NA NA NA 
1	88	NA NA NA 
1	82	NA NA NA 
1	98	NA NA NA 
1	140	NA NA NA 
4	59	98	149	171	
1	53	NA NA NA 
1	142	NA NA NA 
2	113	117	NA NA 
1	142	NA NA NA 
1	99	NA NA NA 
2	87	183	NA NA 
1	113	NA NA NA 
2	53	140	NA NA 
1	78	NA NA NA 
1	70	NA NA NA 
1	53	NA NA NA 
2	53	107	NA NA 
1	53	NA NA NA 
1	53	NA NA NA 
2	22	50	NA NA 
2	67	70	NA NA 
1	124	NA NA NA 
1	54	NA NA NA 
1	110	NA NA NA 
1	63	NA NA NA 
1	108	NA NA NA 
1	123	NA NA NA 
1	131	NA NA NA 
1	116	NA NA NA 
2	51	93	NA NA 
2	45	140	NA NA 
1	53	NA NA NA 
0	NA NA NA NA 
1	131	NA NA NA 
1	54	NA NA NA 
0	NA NA NA NA 
1	87	NA NA NA 
1	92	NA NA NA 
2	53	109	NA NA 
2	55	165	NA NA 
2	61	67	NA NA 
2	86	92	NA NA 
1	86	NA NA NA 
1	96	NA NA NA 
1	109	NA NA NA 
2	67	82	NA NA 
1	115	NA NA NA 
1	107	NA NA NA 
3	70	131	140	NA 
1	53	NA NA NA 
2	124	140	NA NA 
2	121	123	NA NA 
1	140	NA NA NA 
2	49	60	NA NA 
2	63	99	NA NA 
1	99	NA NA NA 
1	117	NA NA NA 
1	142	NA NA NA 
1	140	NA NA NA 
1	52	NA NA NA 
1	118	NA NA NA 
1	118	NA NA NA 
4	10	12	56	92	
3	31	54	72	NA 
2	34	104	NA NA 
2	142	173	NA NA 
4	29	63	162	182	
