snp	 s0	s1	s2	s3	
3	62	100	102	NA 
2	62	100	NA NA 
3	43	62	126	NA 
3	49	62	119	NA 
4	49	62	76	114	
3	49	62	95	NA 
4	22	49	62	79	
4	57	62	89	94	
3	49	59	62	NA 
1	62	NA NA NA 
3	45	58	62	NA 
3	62	69	118	NA 
3	48	62	134	NA 
4	62	69	95	97	
4	21	62	104	108	
4	48	57	62	69	
4	48	53	56	62	
2	62	112	NA NA 
2	62	137	NA NA 
2	62	100	NA NA 
2	8	62	NA NA 
1	72	NA NA NA 
2	48	54	NA NA 
4	37	68	78	99	
3	15	48	62	NA 
4	41	62	105	117	
2	62	131	NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
2	62	79	NA NA 
4	46	69	119	135	
2	55	136	NA NA 
4	66	74	96	138	
4	59	116	134	137	
2	62	138	NA NA 
2	62	126	NA NA 
2	62	121	NA NA 
4	48	49	62	132	
2	62	139	NA NA 
4	15	49	62	136	
1	62	NA NA NA 
4	27	62	69	137	
4	62	72	74	105	
1	62	NA NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
3	43	62	137	NA 
2	62	131	NA NA 
3	62	121	126	NA 
1	62	NA NA NA 
3	23	62	113	NA 
2	21	62	NA NA 
1	62	NA NA NA 
2	62	86	NA NA 
2	18	62	NA NA 
2	62	87	NA NA 
3	62	71	102	NA 
3	62	85	135	NA 
1	62	NA NA NA 
1	62	NA NA NA 
3	57	62	137	NA 
3	52	62	102	NA 
2	62	137	NA NA 
2	62	94	NA NA 
3	62	100	102	NA 
2	54	62	NA NA 
1	62	NA NA NA 
2	62	131	NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
3	52	62	114	NA 
1	62	NA NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
2	62	135	NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
2	62	87	NA NA 
2	62	91	NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
2	41	62	NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
2	62	110	NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
3	62	99	138	NA 
1	62	NA NA NA 
2	62	131	NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
2	62	139	NA NA 
2	49	62	NA NA 
2	62	64	NA NA 
2	62	136	NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
2	70	135	NA NA 
2	66	135	NA NA 
1	62	NA NA NA 
4	57	62	94	115	
2	62	137	NA NA 
2	62	84	NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
4	17	32	62	102	
1	62	NA NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
2	25	62	NA NA 
3	48	62	136	NA 
1	62	NA NA NA 
2	62	137	NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
2	62	100	NA NA 
2	62	80	NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
3	52	62	80	NA 
1	62	NA NA NA 
2	49	62	NA NA 
2	2	62	NA NA 
2	62	79	NA NA 
4	15	62	109	114	
2	62	108	NA NA 
2	62	89	NA NA 
3	62	87	89	NA 
1	62	NA NA NA 
3	48	62	137	NA 
3	48	55	62	NA 
3	62	101	105	NA 
4	62	78	85	118	
3	7	17	62	NA 
1	62	NA NA NA 
4	62	67	85	87	
1	62	NA NA NA 
3	5	49	62	NA 
2	62	121	NA NA 
1	62	NA NA NA 
2	62	135	NA NA 
2	62	136	NA NA 
4	39	56	59	62	
2	62	137	NA NA 
3	62	86	137	NA 
3	57	62	118	NA 
3	62	81	137	NA 
4	62	102	118	136	
1	62	NA NA NA 
2	62	139	NA NA 
3	1	10	62	NA 
3	48	62	96	NA 
2	55	138	NA NA 
2	62	131	NA NA 
1	62	NA NA NA 
2	62	136	NA NA 
2	62	68	NA NA 
1	62	NA NA NA 
1	62	NA NA NA 
2	57	62	NA NA 
3	45	62	135	NA 
2	62	131	NA NA 
1	62	NA NA NA 
