snp	 s0	s1	s2	s3	
1	9	NA NA NA 
1	13	NA NA NA 
1	61	NA NA NA 
1	84	NA NA NA 
1	26	NA NA NA 
1	53	NA NA NA 
1	19	NA NA NA 
1	1	NA NA NA 
1	35	NA NA NA 
1	30	NA NA NA 
2	94	106	NA NA 
1	13	NA NA NA 
1	12	NA NA NA 
1	37	NA NA NA 
1	103	NA NA NA 
1	10	NA NA NA 
1	32	NA NA NA 
0	NA NA NA NA 
1	16	NA NA NA 
1	154	NA NA NA 
1	53	NA NA NA 
2	1	91	NA NA 
1	7	NA NA NA 
1	94	NA NA NA 
1	61	NA NA NA 
2	62	81	NA NA 
1	3	NA NA NA 
1	17	NA NA NA 
2	6	14	NA NA 
1	69	NA NA NA 
1	86	NA NA NA 
1	39	NA NA NA 
2	39	46	NA NA 
2	47	58	NA NA 
1	107	NA NA NA 
1	33	NA NA NA 
2	39	42	NA NA 
1	5	NA NA NA 
3	6	11	48	NA 
1	21	NA NA NA 
1	41	NA NA NA 
1	101	NA NA NA 
3	21	31	61	NA 
1	16	NA NA NA 
1	66	NA NA NA 
1	66	NA NA NA 
1	12	NA NA NA 
3	41	73	77	NA 
1	85	NA NA NA 
2	39	73	NA NA 
4	2	49	93	96	
4	52	73	100	106	
1	169	NA NA NA 
2	5	11	NA NA 
1	33	NA NA NA 
1	80	NA NA NA 
1	70	NA NA NA 
1	48	NA NA NA 
1	101	NA NA NA 
1	33	NA NA NA 
1	39	NA NA NA 
2	83	89	NA NA 
1	105	NA NA NA 
1	39	NA NA NA 
1	14	NA NA NA 
1	39	NA NA NA 
1	81	NA NA NA 
2	6	128	NA NA 
1	38	NA NA NA 
2	9	149	NA NA 
2	11	31	NA NA 
2	39	64	NA NA 
1	38	NA NA NA 
2	117	119	NA NA 
1	6	NA NA NA 
1	48	NA NA NA 
1	74	NA NA NA 
1	104	NA NA NA 
1	57	NA NA NA 
1	70	NA NA NA 
2	26	95	NA NA 
3	77	152	162	NA 
3	28	39	51	NA 
1	58	NA NA NA 
1	39	NA NA NA 
4	6	10	14	137	
2	3	168	NA NA 
1	9	NA NA NA 
1	21	NA NA NA 
1	39	NA NA NA 
1	39	NA NA NA 
2	62	71	NA NA 
1	36	NA NA NA 
1	20	NA NA NA 
1	104	NA NA NA 
1	61	NA NA NA 
1	29	NA NA NA 
1	67	NA NA NA 
2	51	52	NA NA 
0	NA NA NA NA 
1	43	NA NA NA 
1	39	NA NA NA 
2	33	39	NA NA 
1	39	NA NA NA 
1	45	NA NA NA 
2	39	51	NA NA 
2	10	19	NA NA 
3	12	63	71	NA 
3	0	31	105	NA 
2	39	102	NA NA 
2	38	94	NA NA 
1	152	NA NA NA 
1	39	NA NA NA 
4	82	92	93	106	
1	105	NA NA NA 
1	39	NA NA NA 
3	12	82	86	NA 
3	37	91	96	NA 
4	7	139	140	169	
2	53	84	NA NA 
1	30	NA NA NA 
1	106	NA NA NA 
1	20	NA NA NA 
1	79	NA NA NA 
