snp	 s0	s1	s2	s3	
1	17	NA NA NA 
1	17	NA NA NA 
2	10	50	NA NA 
1	27	NA NA NA 
1	62	NA NA NA 
1	24	NA NA NA 
1	10	NA NA NA 
1	61	NA NA NA 
1	16	NA NA NA 
1	25	NA NA NA 
1	23	NA NA NA 
1	17	NA NA NA 
1	25	NA NA NA 
2	14	95	NA NA 
1	34	NA NA NA 
1	32	NA NA NA 
1	28	NA NA NA 
1	30	NA NA NA 
2	24	104	NA NA 
2	36	73	NA NA 
2	18	145	NA NA 
1	32	NA NA NA 
1	62	NA NA NA 
1	14	NA NA NA 
1	36	NA NA NA 
1	22	NA NA NA 
1	17	NA NA NA 
1	55	NA NA NA 
1	30	NA NA NA 
1	18	NA NA NA 
1	10	NA NA NA 
2	6	32	NA NA 
1	24	NA NA NA 
1	18	NA NA NA 
1	28	NA NA NA 
1	23	NA NA NA 
1	20	NA NA NA 
1	27	NA NA NA 
1	10	NA NA NA 
1	27	NA NA NA 
1	16	NA NA NA 
1	52	NA NA NA 
1	36	NA NA NA 
2	32	70	NA NA 
1	88	NA NA NA 
1	18	NA NA NA 
1	9	NA NA NA 
1	18	NA NA NA 
1	20	NA NA NA 
1	59	NA NA NA 
1	36	NA NA NA 
1	22	NA NA NA 
0	NA NA NA NA 
1	32	NA NA NA 
1	20	NA NA NA 
1	23	NA NA NA 
1	36	NA NA NA 
1	14	NA NA NA 
2	34	82	NA NA 
1	16	NA NA NA 
2	39	116	NA NA 
1	34	NA NA NA 
1	23	NA NA NA 
1	20	NA NA NA 
1	27	NA NA NA 
1	22	NA NA NA 
1	27	NA NA NA 
1	18	NA NA NA 
1	9	NA NA NA 
1	16	NA NA NA 
1	9	NA NA NA 
2	10	30	NA NA 
1	22	NA NA NA 
1	18	NA NA NA 
1	23	NA NA NA 
1	25	NA NA NA 
1	36	NA NA NA 
1	30	NA NA NA 
1	34	NA NA NA 
1	18	NA NA NA 
1	22	NA NA NA 
1	16	NA NA NA 
1	23	NA NA NA 
1	20	NA NA NA 
1	32	NA NA NA 
1	17	NA NA NA 
1	16	NA NA NA 
1	23	NA NA NA 
1	20	NA NA NA 
1	22	NA NA NA 
1	28	NA NA NA 
1	16	NA NA NA 
1	46	NA NA NA 
1	28	NA NA NA 
1	22	NA NA NA 
2	32	123	NA NA 
2	24	112	NA NA 
2	17	32	NA NA 
1	18	NA NA NA 
1	36	NA NA NA 
1	18	NA NA NA 
1	27	NA NA NA 
2	28	96	NA NA 
2	20	51	NA NA 
1	25	NA NA NA 
1	27	NA NA NA 
1	32	NA NA NA 
1	83	NA NA NA 
1	46	NA NA NA 
1	14	NA NA NA 
2	24	131	NA NA 
2	18	150	NA NA 
1	34	NA NA NA 
1	23	NA NA NA 
1	23	NA NA NA 
3	27	69	94	NA 
1	20	NA NA NA 
1	16	NA NA NA 
2	17	84	NA NA 
2	82	99	NA NA 
1	32	NA NA NA 
1	34	NA NA NA 
1	34	NA NA NA 
1	17	NA NA NA 
1	36	NA NA NA 
3	16	20	119	NA 
1	54	NA NA NA 
1	9	NA NA NA 
1	27	NA NA NA 
1	24	NA NA NA 
1	18	NA NA NA 
2	19	20	NA NA 
1	24	NA NA NA 
1	14	NA NA NA 
2	2	23	NA NA 
4	14	32	42	61	
1	18	NA NA NA 
1	55	NA NA NA 
1	36	NA NA NA 
1	34	NA NA NA 
1	27	NA NA NA 
1	17	NA NA NA 
1	9	NA NA NA 
1	34	NA NA NA 
1	34	NA NA NA 
1	23	NA NA NA 
2	14	36	NA NA 
1	20	NA NA NA 
1	98	NA NA NA 
1	14	NA NA NA 
1	23	NA NA NA 
1	25	NA NA NA 
2	20	111	NA NA 
2	14	133	NA NA 
1	30	NA NA NA 
1	22	NA NA NA 
1	32	NA NA NA 
1	23	NA NA NA 
1	23	NA NA NA 
1	17	NA NA NA 
1	27	NA NA NA 
1	27	NA NA NA 
2	18	148	NA NA 
1	34	NA NA NA 
1	30	NA NA NA 
1	16	NA NA NA 
2	25	99	NA NA 
1	16	NA NA NA 
1	22	NA NA NA 
2	16	120	NA NA 
1	20	NA NA NA 
1	10	NA NA NA 
1	17	NA NA NA 
1	28	NA NA NA 
1	36	NA NA NA 
1	18	NA NA NA 
1	34	NA NA NA 
1	18	NA NA NA 
1	20	NA NA NA 
1	23	NA NA NA 
2	40	96	NA NA 
1	23	NA NA NA 
4	17	67	119	147	
1	24	NA NA NA 
1	22	NA NA NA 
1	16	NA NA NA 
1	20	NA NA NA 
1	16	NA NA NA 
1	18	NA NA NA 
1	25	NA NA NA 
1	17	NA NA NA 
2	14	84	NA NA 
1	67	NA NA NA 
1	36	NA NA NA 
1	98	NA NA NA 
1	30	NA NA NA 
1	25	NA NA NA 
1	24	NA NA NA 
1	23	NA NA NA 
0	NA NA NA NA 
1	16	NA NA NA 
1	18	NA NA NA 
1	17	NA NA NA 
1	25	NA NA NA 
1	32	NA NA NA 
1	27	NA NA NA 
1	25	NA NA NA 
1	20	NA NA NA 
1	36	NA NA NA 
0	NA NA NA NA 
1	55	NA NA NA 
1	23	NA NA NA 
1	22	NA NA NA 
1	55	NA NA NA 
1	25	NA NA NA 
0	NA NA NA NA 
1	18	NA NA NA 
1	22	NA NA NA 
1	28	NA NA NA 
1	16	NA NA NA 
2	22	25	NA NA 
1	28	NA NA NA 
2	36	48	NA NA 
1	92	NA NA NA 
1	20	NA NA NA 
2	15	18	NA NA 
1	23	NA NA NA 
1	25	NA NA NA 
1	32	NA NA NA 
3	25	79	107	NA 
1	34	NA NA NA 
1	23	NA NA NA 
1	17	NA NA NA 
2	35	36	NA NA 
4	11	20	95	133	
2	10	18	NA NA 
1	28	NA NA NA 
2	18	54	NA NA 
3	20	32	53	NA 
1	20	NA NA NA 
2	24	77	NA NA 
1	36	NA NA NA 
2	73	91	NA NA 
2	32	81	NA NA 
1	30	NA NA NA 
2	18	81	NA NA 
1	106	NA NA NA 
3	18	23	36	NA 
1	24	NA NA NA 
2	27	103	NA NA 
1	14	NA NA NA 
4	16	64	87	117	
2	32	81	NA NA 
1	18	NA NA NA 
1	34	NA NA NA 
1	28	NA NA NA 
1	99	NA NA NA 
1	61	NA NA NA 
1	40	NA NA NA 
3	28	30	102	NA 
1	34	NA NA NA 
1	32	NA NA NA 
1	17	NA NA NA 
1	27	NA NA NA 
1	22	NA NA NA 
1	27	NA NA NA 
1	36	NA NA NA 
3	32	64	88	NA 
1	22	NA NA NA 
1	27	NA NA NA 
1	14	NA NA NA 
1	14	NA NA NA 
1	22	NA NA NA 
1	28	NA NA NA 
2	25	82	NA NA 
1	24	NA NA NA 
2	34	138	NA NA 
1	36	NA NA NA 
2	18	23	NA NA 
1	28	NA NA NA 
1	10	NA NA NA 
1	28	NA NA NA 
1	22	NA NA NA 
1	25	NA NA NA 
1	25	NA NA NA 
2	20	57	NA NA 
1	28	NA NA NA 
1	36	NA NA NA 
2	16	62	NA NA 
1	59	NA NA NA 
3	20	134	148	NA 
1	18	NA NA NA 
1	34	NA NA NA 
1	27	NA NA NA 
1	25	NA NA NA 
1	18	NA NA NA 
2	14	94	NA NA 
4	17	22	70	74	
2	14	24	NA NA 
2	8	32	NA NA 
