snp	 s0	s1	s2	s3	
4	17	59	70	168	
4	28	95	117	160	
3	96	109	122	NA 
3	12	85	155	NA 
2	93	168	NA NA 
3	4	75	160	NA 
3	74	109	149	NA 
4	0	73	83	124	
3	71	93	162	NA 
3	70	92	124	NA 
2	82	101	NA NA 
4	28	94	105	128	
2	79	160	NA NA 
4	77	101	152	159	
4	78	130	144	164	
4	66	70	127	154	
4	39	59	72	102	
2	83	108	NA NA 
4	53	63	91	166	
4	74	82	149	152	
3	92	121	129	NA 
4	31	69	111	112	
4	93	103	108	170	
4	68	83	93	149	
2	80	162	NA NA 
2	90	137	NA NA 
4	87	154	159	168	
4	48	67	124	158	
4	6	83	145	153	
2	72	137	NA NA 
2	82	105	NA NA 
3	80	153	165	NA 
2	78	115	NA NA 
4	38	68	128	137	
3	0	67	127	NA 
2	96	143	NA NA 
2	77	164	NA NA 
2	85	165	NA NA 
2	73	157	NA NA 
3	80	158	168	NA 
3	68	92	121	NA 
2	73	141	NA NA 
3	77	78	101	NA 
3	61	70	119	NA 
2	83	112	NA NA 
4	82	90	153	157	
4	96	128	131	152	
2	90	118	NA NA 
2	90	137	NA NA 
3	83	86	115	NA 
3	15	75	156	NA 
2	83	149	NA NA 
3	29	93	137	NA 
2	70	114	NA NA 
2	77	137	NA NA 
2	70	143	NA NA 
3	15	68	108	NA 
4	72	101	111	152	
2	79	102	NA NA 
2	85	168	NA NA 
4	32	82	128	130	
2	88	157	NA NA 
4	30	67	110	144	
3	78	127	160	NA 
2	89	121	NA NA 
2	74	167	NA NA 
3	64	66	161	NA 
4	83	123	131	169	
2	71	128	NA NA 
2	80	110	NA NA 
3	79	140	146	NA 
4	73	77	121	122	
3	53	72	143	NA 
2	69	167	NA NA 
3	35	77	135	NA 
3	69	110	131	NA 
2	70	121	NA NA 
3	67	123	159	NA 
2	72	121	NA NA 
2	68	127	NA NA 
3	85	87	159	NA 
3	82	110	169	NA 
4	86	114	156	163	
3	12	93	139	NA 
3	74	78	161	NA 
4	73	105	117	166	
4	81	86	107	117	
3	75	80	166	NA 
3	80	83	110	NA 
3	71	92	140	NA 
4	66	92	110	125	
3	72	113	150	NA 
2	85	115	NA NA 
2	71	164	NA NA 
2	69	143	NA NA 
4	76	83	129	163	
2	89	156	NA NA 
2	91	164	NA NA 
4	3	105	111	146	
2	71	113	NA NA 
3	23	67	164	NA 
3	43	72	154	NA 
4	66	96	132	164	
4	33	66	101	132	
3	79	101	140	NA 
3	82	109	123	NA 
3	35	46	128	NA 
3	90	111	132	NA 
2	71	119	NA NA 
4	76	96	97	118	
3	73	91	126	NA 
3	77	117	163	NA 
3	59	90	108	NA 
3	6	72	147	NA 
4	67	112	117	164	
2	74	137	NA NA 
3	86	120	174	NA 
4	71	118	122	135	
3	75	114	128	NA 
3	85	115	118	NA 
2	72	122	NA NA 
3	50	67	160	NA 
2	67	164	NA NA 
3	70	149	160	NA 
2	69	108	NA NA 
3	75	131	159	NA 
2	70	125	NA NA 
2	76	114	NA NA 
3	81	120	165	NA 
3	13	63	163	NA 
2	78	160	NA NA 
2	79	124	NA NA 
3	81	124	142	NA 
2	87	162	NA NA 
2	76	145	NA NA 
3	74	126	160	NA 
4	13	20	112	117	
2	66	154	NA NA 
2	68	146	NA NA 
3	85	111	140	NA 
3	80	85	146	NA 
4	17	80	88	167	
3	52	93	131	NA 
4	70	74	160	164	
4	77	86	142	156	
2	93	112	NA NA 
4	4	22	69	143	
4	7	17	69	125	
3	70	81	156	NA 
2	69	164	NA NA 
3	67	76	119	NA 
2	83	154	NA NA 
4	72	120	129	159	
4	30	69	121	127	
4	75	115	135	144	
3	75	102	156	NA 
2	71	120	NA NA 
4	67	108	151	161	
2	91	161	NA NA 
4	70	89	120	122	
3	89	151	160	NA 
4	75	82	121	129	
3	67	111	114	NA 
3	88	136	143	NA 
4	77	109	118	154	
4	14	67	92	154	
3	87	111	134	NA 
4	67	81	89	123	
3	71	73	121	NA 
3	22	142	144	NA 
4	85	121	152	159	
2	73	166	NA NA 
2	66	164	NA NA 
2	93	109	NA NA 
3	78	101	134	NA 
2	77	143	NA NA 
2	35	105	NA NA 
2	76	102	NA NA 
3	68	132	147	NA 
4	14	79	95	123	
2	81	145	NA NA 
2	69	120	NA NA 
3	25	67	125	NA 
2	76	140	NA NA 
2	96	144	NA NA 
3	77	91	102	NA 
2	71	107	NA NA 
2	67	135	NA NA 
3	67	71	137	NA 
3	18	96	139	NA 
2	88	141	NA NA 
3	51	78	161	NA 
2	94	132	NA NA 
4	64	70	90	156	
4	47	51	87	107	
3	83	143	145	NA 
2	82	167	NA NA 
2	67	149	NA NA 
2	66	161	NA NA 
2	74	128	NA NA 
3	91	114	150	NA 
3	95	134	141	NA 
2	80	158	NA NA 
3	93	102	120	NA 
3	29	77	102	NA 
3	70	107	150	NA 
3	70	112	139	NA 
3	66	113	160	NA 
2	75	163	NA NA 
3	73	115	147	NA 
2	70	160	NA NA 
3	76	141	165	NA 
