snp	 s0	s1	s2	s3	
4	50	86	87	148	
3	50	86	166	NA 
4	50	86	99	170	
3	50	86	170	NA 
3	50	86	165	NA 
4	50	59	86	127	
3	50	86	136	NA 
4	42	86	91	132	
4	5	15	86	132	
3	2	86	129	NA 
3	19	86	127	NA 
4	9	37	86	127	
3	50	86	107	NA 
4	19	53	86	129	
4	2	27	86	129	
3	2	86	127	NA 
4	0	1	86	136	
3	50	86	136	NA 
4	50	78	86	141	
3	40	86	141	NA 
3	46	86	128	NA 
3	50	86	125	NA 
3	50	86	125	NA 
3	50	86	170	NA 
3	50	86	170	NA 
4	50	86	95	128	
4	42	48	86	127	
3	40	86	125	NA 
2	50	86	NA NA 
3	50	86	141	NA 
3	42	86	132	NA 
3	17	86	129	NA 
4	1	86	110	128	
3	1	86	128	NA 
4	10	50	86	127	
3	48	86	148	NA 
3	43	86	151	NA 
3	43	86	125	NA 
3	50	86	128	NA 
3	50	86	128	NA 
4	44	56	86	141	
3	46	86	122	NA 
3	46	86	125	NA 
4	21	43	86	141	
3	36	86	128	NA 
4	44	49	86	128	
3	44	86	132	NA 
3	50	86	128	NA 
4	27	86	127	136	
4	27	86	128	141	
4	4	79	86	170	
3	3	86	141	NA 
4	22	86	127	136	
4	50	59	86	122	
3	50	86	113	NA 
3	50	86	136	NA 
3	50	86	157	NA 
3	50	86	118	NA 
4	38	43	86	127	
3	35	86	127	NA 
4	40	41	86	122	
4	36	86	129	134	
3	48	86	129	NA 
3	50	86	129	NA 
4	43	54	86	129	
4	33	50	86	132	
3	50	86	141	NA 
3	50	86	132	NA 
4	11	47	86	129	
3	47	86	127	NA 
4	44	78	86	125	
4	38	50	86	141	
4	48	86	128	175	
4	50	86	118	125	
3	50	86	132	NA 
3	50	86	125	NA 
3	50	86	125	NA 
4	48	86	122	127	
3	50	86	121	NA 
3	50	86	154	NA 
3	43	86	151	NA 
3	47	86	154	NA 
2	47	86	NA NA 
3	47	86	156	NA 
3	47	86	141	NA 
3	19	86	169	NA 
3	50	86	165	NA 
3	50	86	154	NA 
3	42	86	154	NA 
2	9	86	NA NA 
3	3	86	129	NA 
4	1	22	86	125	
3	50	86	128	NA 
3	50	86	125	NA 
3	50	86	128	NA 
3	50	86	151	NA 
3	50	86	154	NA 
2	50	86	NA NA 
3	50	86	141	NA 
4	50	86	96	141	
3	50	86	141	NA 
4	48	86	125	127	
4	48	86	127	170	
4	48	86	123	170	
3	50	86	136	NA 
4	50	86	129	141	
3	50	86	128	NA 
4	50	86	127	132	
3	50	86	166	NA 
3	50	86	176	NA 
4	50	86	156	176	
3	50	86	136	NA 
3	50	86	136	NA 
4	50	86	124	132	
3	50	86	129	NA 
3	50	86	136	NA 
3	50	86	141	NA 
4	50	67	86	128	
3	50	86	158	NA 
3	43	86	165	NA 
4	1	9	86	127	
4	1	74	86	127	
4	17	86	132	153	
4	47	86	132	138	
3	46	86	141	NA 
4	46	86	91	141	
3	48	86	141	NA 
3	47	86	141	NA 
3	47	86	136	NA 
4	21	86	112	136	
4	22	35	79	122	
4	4	125	145	168	
4	6	20	75	122	
4	22	80	114	125	
3	1	30	136	NA 
4	2	73	136	158	
3	1	23	141	NA 
4	24	25	43	136	
2	21	128	NA NA 
4	9	27	86	125	
4	6	31	86	154	
3	46	86	165	NA 
4	46	86	156	165	
3	42	86	150	NA 
4	35	56	86	127	
4	50	69	86	127	
3	47	86	176	NA 
3	48	86	166	NA 
4	48	86	122	128	
3	50	86	129	NA 
4	14	50	86	129	
4	17	50	86	141	
4	50	86	88	141	
4	48	51	86	141	
4	36	46	86	165	
2	9	86	NA NA 
4	4	19	67	86	
4	9	86	121	136	
3	0	86	125	NA 
4	10	86	120	125	
3	17	86	125	NA 
4	9	12	86	128	
4	9	86	90	141	
3	1	86	148	NA 
3	50	86	148	NA 
3	50	86	136	NA 
4	29	50	86	136	
4	37	86	95	136	
4	42	47	86	127	
3	9	86	127	NA 
4	7	86	125	170	
4	7	86	136	166	
3	0	86	166	NA 
4	2	86	129	166	
3	1	86	176	NA 
4	27	67	86	170	
3	17	86	176	NA 
4	36	86	92	170	
4	37	38	86	176	
3	38	86	156	NA 
3	48	86	127	NA 
3	37	86	165	NA 
4	28	37	86	129	
4	47	58	86	127	
4	47	67	86	127	
4	39	48	86	128	
3	48	86	128	NA 
3	48	86	156	NA 
3	46	86	106	NA 
4	40	47	86	166	
3	42	86	166	NA 
3	48	86	166	NA 
3	48	86	136	NA 
4	50	86	136	159	
4	46	86	156	166	
3	50	86	156	NA 
3	50	86	169	NA 
4	50	86	127	177	
4	50	54	86	127	
3	50	86	132	NA 
4	50	86	108	132	
3	3	86	128	NA 
4	6	36	86	154	
3	6	86	156	NA 
4	40	86	122	156	
3	40	86	165	NA 
4	19	86	146	169	
3	27	86	169	NA 
4	22	86	116	169	
3	22	86	122	NA 
4	1	34	86	122	
4	40	86	115	122	
3	27	86	98	NA 
4	36	77	86	118	
4	9	15	86	132	
3	50	86	132	NA 
3	43	86	132	NA 
4	42	86	123	170	
4	48	75	86	129	
4	48	81	86	127	
4	50	66	86	129	
3	5	86	129	NA 
4	37	86	132	165	
4	43	86	141	175	
3	47	86	154	NA 
3	37	86	176	NA 
4	47	51	86	176	
4	47	86	164	176	
3	48	86	170	NA 
4	50	80	86	165	
3	50	86	165	NA 
3	50	86	165	NA 
3	50	86	122	NA 
4	47	48	86	127	
4	40	86	125	127	
4	42	86	122	167	
4	43	50	86	128	
4	43	86	124	128	
4	50	86	125	147	
3	35	86	129	NA 
4	40	86	90	129	
3	40	86	132	NA 
4	50	67	86	132	
4	36	50	86	141	
3	40	86	154	NA 
4	48	81	86	148	
4	9	86	173	176	
4	0	78	86	176	
4	7	80	86	176	
3	4	86	166	NA 
3	10	86	128	NA 
4	0	24	86	128	
3	22	86	125	NA 
4	1	10	86	125	
4	8	10	86	125	
3	0	86	176	NA 
4	6	31	86	132	
3	4	86	165	NA 
3	6	86	157	NA 
2	44	86	NA NA 
4	42	86	176	177	
3	19	86	127	NA 
3	21	86	127	NA 
3	4	86	127	NA 
4	4	86	129	136	
4	3	44	86	176	
4	44	86	123	176	
4	27	46	86	129	
3	50	86	156	NA 
3	47	86	151	NA 
3	50	86	166	NA 
3	9	86	166	NA 
3	43	86	151	NA 
3	44	86	151	NA 
3	18	86	154	NA 
4	50	86	106	125	
4	50	83	86	122	
3	50	86	125	NA 
3	50	86	125	NA 
4	48	86	90	125	
3	46	86	129	NA 
4	46	86	99	129	
4	38	86	166	175	
3	28	86	165	NA 
4	4	51	86	114	
3	6	86	165	NA 
4	6	86	129	167	
3	6	86	156	NA 
3	10	86	148	NA 
3	3	86	151	NA 
3	9	86	154	NA 
4	9	64	86	154	
4	9	52	86	125	
4	5	86	97	125	
4	4	62	86	125	
3	5	86	125	NA 
4	46	86	104	125	
4	14	37	86	125	
4	1	86	94	169	
3	9	86	154	NA 
3	4	86	132	NA 
4	37	44	86	128	
4	44	86	101	154	
3	50	86	154	NA 
3	50	86	157	NA 
3	50	86	129	NA 
3	50	86	136	NA 
3	50	86	136	NA 
4	48	86	106	125	
4	40	86	102	125	
4	9	86	105	125	
3	48	86	125	NA 
4	47	86	157	170	
4	11	47	86	176	
3	3	86	176	NA 
4	0	2	86	176	
3	6	86	125	NA 
4	4	53	86	141	
3	1	86	118	NA 
4	10	19	86	110	
3	19	86	165	NA 
3	19	86	127	NA 
3	7	86	129	NA 
3	17	86	129	NA 
4	21	86	107	141	
