snp	 s0	s1	s2	s3	
0	NA NA NA NA 
0	NA NA NA NA 
1	121	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	111	NA NA NA 
0	NA NA NA NA 
1	117	NA NA NA 
0	NA NA NA NA 
1	97	NA NA NA 
2	108	116	NA NA 
1	130	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
3	98	104	110	NA 
0	NA NA NA NA 
1	54	NA NA NA 
0	NA NA NA NA 
2	62	84	NA NA 
0	NA NA NA NA 
1	117	NA NA NA 
3	99	125	132	NA 
1	108	NA NA NA 
1	122	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	71	103	NA NA 
1	134	NA NA NA 
0	NA NA NA NA 
1	102	NA NA NA 
0	NA NA NA NA 
2	73	116	NA NA 
1	118	NA NA NA 
0	NA NA NA NA 
1	113	NA NA NA 
3	56	64	119	NA 
2	52	104	NA NA 
2	102	117	NA NA 
4	69	96	107	133	
0	NA NA NA NA 
1	94	NA NA NA 
1	115	NA NA NA 
1	94	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	77	126	NA NA 
1	34	NA NA NA 
1	116	NA NA NA 
1	120	NA NA NA 
0	NA NA NA NA 
1	104	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	111	116	NA NA 
1	130	NA NA NA 
0	NA NA NA NA 
1	106	NA NA NA 
0	NA NA NA NA 
3	4	65	128	NA 
1	118	NA NA NA 
1	117	NA NA NA 
0	NA NA NA NA 
1	108	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	123	NA NA NA 
1	101	NA NA NA 
1	133	NA NA NA 
2	78	111	NA NA 
0	NA NA NA NA 
1	111	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	102	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	129	NA NA NA 
0	NA NA NA NA 
1	110	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	123	NA NA NA 
2	39	96	NA NA 
3	48	84	117	NA 
2	113	121	NA NA 
1	98	NA NA NA 
0	NA NA NA NA 
1	129	NA NA NA 
3	60	86	96	NA 
1	115	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	109	NA NA NA 
0	NA NA NA NA 
1	127	NA NA NA 
0	NA NA NA NA 
1	120	NA NA NA 
1	29	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	111	NA NA NA 
0	NA NA NA NA 
3	11	37	123	NA 
2	57	135	NA NA 
1	108	NA NA NA 
4	45	51	73	102	
1	110	NA NA NA 
3	35	72	94	NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	118	NA NA NA 
2	108	117	NA NA 
1	104	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	93	NA NA NA 
1	115	NA NA NA 
1	127	NA NA NA 
1	118	NA NA NA 
1	123	NA NA NA 
0	NA NA NA NA 
1	103	NA NA NA 
1	122	NA NA NA 
1	131	NA NA NA 
1	115	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	122	NA NA NA 
1	129	NA NA NA 
1	113	NA NA NA 
1	104	NA NA NA 
0	NA NA NA NA 
3	73	90	106	NA 
0	NA NA NA NA 
1	127	NA NA NA 
1	93	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	62	113	NA NA 
3	59	111	127	NA 
1	117	NA NA NA 
0	NA NA NA NA 
2	97	114	NA NA 
1	109	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	103	105	NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	97	NA NA NA 
1	105	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	122	NA NA NA 
3	102	115	125	NA 
1	101	NA NA NA 
2	100	115	NA NA 
1	99	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	121	NA NA NA 
0	NA NA NA NA 
1	95	NA NA NA 
1	112	NA NA NA 
1	131	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	118	NA NA NA 
