snp	 s0	s1	s2	s3	
4	6	10	143	161	
3	9	65	151	NA 
3	9	17	151	NA 
3	10	151	157	NA 
3	10	12	153	NA 
3	3	10	153	NA 
3	0	169	176	NA 
3	0	82	169	NA 
2	0	157	NA NA 
4	5	9	126	161	
3	8	14	159	NA 
2	8	161	NA NA 
4	9	94	101	167	
4	9	80	158	172	
2	8	158	NA NA 
4	9	78	100	167	
3	0	31	169	NA 
3	10	169	182	NA 
2	10	163	NA NA 
3	10	20	163	NA 
4	10	20	168	176	
2	10	169	NA NA 
3	0	50	169	NA 
2	10	151	NA NA 
3	4	20	158	NA 
4	9	15	28	158	
3	9	148	153	NA 
2	10	159	NA NA 
4	10	14	80	159	
2	0	157	NA NA 
3	14	114	180	NA 
4	5	10	65	180	
3	0	70	161	NA 
4	10	14	31	161	
3	10	77	163	NA 
3	9	18	161	NA 
2	9	161	NA NA 
4	3	13	17	157	
2	8	157	NA NA 
4	5	85	151	169	
4	10	77	93	151	
3	10	78	151	NA 
4	10	13	81	151	
3	8	111	151	NA 
2	15	161	NA NA 
3	8	15	157	NA 
2	10	163	NA NA 
3	10	18	168	NA 
3	10	21	168	NA 
2	0	161	NA NA 
2	0	158	NA NA 
3	10	74	157	NA 
3	11	151	174	NA 
4	11	39	81	163	
3	9	78	168	NA 
3	9	11	151	NA 
4	9	59	117	151	
3	9	12	151	NA 
4	9	84	93	151	
4	10	65	148	157	
3	10	80	169	NA 
4	0	104	157	162	
4	0	63	82	158	
2	0	159	NA NA 
3	9	82	151	NA 
2	9	151	NA NA 
3	6	29	159	NA 
3	6	140	163	NA 
3	10	13	153	NA 
3	10	20	159	NA 
3	5	77	151	NA 
3	9	33	168	NA 
3	9	64	151	NA 
3	9	70	157	NA 
4	9	20	47	153	
3	0	114	153	NA 
4	9	151	167	174	
4	9	26	163	168	
3	6	20	163	NA 
3	8	157	163	NA 
3	2	8	158	NA 
4	10	15	22	163	
3	0	63	157	NA 
4	8	20	30	159	
3	8	67	153	NA 
3	8	77	159	NA 
3	8	20	158	NA 
4	8	20	30	158	
3	8	13	153	NA 
4	5	48	159	168	
3	10	12	167	NA 
3	3	10	167	NA 
2	0	168	NA NA 
2	0	151	NA NA 
4	3	64	153	177	
2	0	151	NA NA 
2	0	151	NA NA 
3	2	8	169	NA 
4	4	73	80	161	
4	0	120	131	161	
2	6	157	NA NA 
2	0	163	NA NA 
2	2	163	NA NA 
4	8	81	82	159	
2	8	163	NA NA 
4	5	10	72	161	
2	0	161	NA NA 
3	9	20	167	NA 
4	9	11	82	167	
4	8	10	20	168	
3	4	51	151	NA 
3	4	74	151	NA 
2	6	158	NA NA 
3	4	20	153	NA 
3	10	72	158	NA 
2	9	151	NA NA 
2	9	151	NA NA 
2	4	151	NA NA 
4	10	87	128	151	
2	6	151	NA NA 
3	10	75	163	NA 
2	8	169	NA NA 
2	8	153	NA NA 
3	12	16	159	NA 
4	6	18	20	159	
4	6	9	157	163	
4	10	17	71	153	
4	1	10	15	163	
4	10	56	81	161	
2	10	168	NA NA 
4	10	13	55	159	
3	6	57	158	NA 
4	5	80	123	157	
4	3	9	26	158	
3	4	20	169	NA 
2	10	159	NA NA 
4	0	109	114	153	
2	0	158	NA NA 
2	0	158	NA NA 
2	0	163	NA NA 
3	0	19	163	NA 
4	8	14	168	185	
4	5	65	109	151	
3	0	159	177	NA 
3	0	80	159	NA 
4	6	15	120	153	
2	0	157	NA NA 
4	0	31	84	153	
2	9	169	NA NA 
3	4	20	169	NA 
2	9	158	NA NA 
3	8	15	153	NA 
4	9	10	20	169	
3	9	20	169	NA 
4	8	20	29	169	
4	8	77	169	176	
4	4	77	168	176	
4	11	32	112	161	
2	10	167	NA NA 
4	10	17	47	157	
3	5	153	159	NA 
2	5	169	NA NA 
3	4	8	158	NA 
2	0	169	NA NA 
4	0	105	118	167	
2	0	167	NA NA 
4	8	131	159	177	
2	8	158	NA NA 
2	8	157	NA NA 
3	9	91	167	NA 
3	1	159	168	NA 
4	3	17	168	171	
3	10	12	169	NA 
2	10	163	NA NA 
4	10	74	159	163	
2	9	169	NA NA 
3	3	10	157	NA 
4	8	66	161	179	
4	8	84	100	157	
4	8	77	164	180	
4	10	49	59	157	
3	10	17	169	NA 
4	10	13	103	157	
4	8	65	67	169	
4	8	142	162	166	
2	8	161	NA NA 
3	8	27	161	NA 
3	0	66	167	NA 
2	8	159	NA NA 
2	10	159	NA NA 
