snp	 s0	s1	s2	s3	
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	80	99	NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	85	NA NA NA 
0	NA NA NA NA 
1	84	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	98	100	NA NA 
0	NA NA NA NA 
1	93	NA NA NA 
1	56	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	93	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	81	86	NA NA 
0	NA NA NA NA 
1	41	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
3	16	81	84	NA 
1	44	NA NA NA 
1	81	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	74	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	82	NA NA NA 
1	98	NA NA NA 
0	NA NA NA NA 
4	59	66	93	100	
2	73	75	NA NA 
1	80	NA NA NA 
1	75	NA NA NA 
1	64	NA NA NA 
0	NA NA NA NA 
3	58	74	91	NA 
0	NA NA NA NA 
1	76	NA NA NA 
1	83	NA NA NA 
0	NA NA NA NA 
1	75	NA NA NA 
0	NA NA NA NA 
1	60	NA NA NA 
1	80	NA NA NA 
0	NA NA NA NA 
1	68	NA NA NA 
1	56	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	76	NA NA NA 
0	NA NA NA NA 
1	92	NA NA NA 
1	82	NA NA NA 
1	92	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	71	NA NA NA 
1	72	NA NA NA 
1	84	NA NA NA 
2	86	95	NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	70	NA NA NA 
1	58	NA NA NA 
4	9	52	61	82	
3	0	53	69	NA 
2	9	75	NA NA 
1	82	NA NA NA 
1	80	NA NA NA 
2	69	81	NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
3	64	75	83	NA 
2	94	95	NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	94	NA NA NA 
0	NA NA NA NA 
3	38	58	92	NA 
3	56	66	76	NA 
3	65	87	92	NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	94	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
3	39	64	71	NA 
0	NA NA NA NA 
1	89	NA NA NA 
0	NA NA NA NA 
1	78	NA NA NA 
1	72	NA NA NA 
1	68	NA NA NA 
2	66	88	NA NA 
1	75	NA NA NA 
2	80	82	NA NA 
3	69	71	72	NA 
2	16	99	NA NA 
1	56	NA NA NA 
0	NA NA NA NA 
1	93	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	64	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	60	NA NA NA 
0	NA NA NA NA 
3	45	59	82	NA 
3	61	83	93	NA 
2	33	85	NA NA 
3	61	66	93	NA 
1	45	NA NA NA 
1	58	NA NA NA 
0	NA NA NA NA 
1	72	NA NA NA 
1	56	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
2	53	82	NA NA 
1	75	NA NA NA 
0	NA NA NA NA 
1	57	NA NA NA 
3	16	89	90	NA 
1	95	NA NA NA 
1	81	NA NA NA 
2	40	71	NA NA 
1	95	NA NA NA 
1	83	NA NA NA 
0	NA NA NA NA 
1	85	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	12	NA NA NA 
0	NA NA NA NA 
1	75	NA NA NA 
1	76	NA NA NA 
1	60	NA NA NA 
