snp	 s0	s1	s2	s3	
1	65	NA NA NA 
1	22	NA NA NA 
1	46	NA NA NA 
0	NA NA NA NA 
1	51	NA NA NA 
1	22	NA NA NA 
1	19	NA NA NA 
1	66	NA NA NA 
2	26	53	NA NA 
1	58	NA NA NA 
1	19	NA NA NA 
2	19	28	NA NA 
2	26	52	NA NA 
3	36	43	97	NA 
1	19	NA NA NA 
2	36	38	NA NA 
1	45	NA NA NA 
1	22	NA NA NA 
2	54	74	NA NA 
1	17	NA NA NA 
0	NA NA NA NA 
2	2	40	NA NA 
1	17	NA NA NA 
3	35	94	96	NA 
1	21	NA NA NA 
3	22	49	62	NA 
3	26	36	90	NA 
1	17	NA NA NA 
2	54	95	NA NA 
1	42	NA NA NA 
1	39	NA NA NA 
1	24	NA NA NA 
2	0	42	NA NA 
2	58	103	NA NA 
1	19	NA NA NA 
2	47	58	NA NA 
1	49	NA NA NA 
1	38	NA NA NA 
1	38	NA NA NA 
1	22	NA NA NA 
1	60	NA NA NA 
0	NA NA NA NA 
1	22	NA NA NA 
1	46	NA NA NA 
1	45	NA NA NA 
1	74	NA NA NA 
0	NA NA NA NA 
1	27	NA NA NA 
3	2	19	70	NA 
1	27	NA NA NA 
2	19	62	NA NA 
1	19	NA NA NA 
1	70	NA NA NA 
1	30	NA NA NA 
3	30	36	38	NA 
3	19	43	73	NA 
2	45	100	NA NA 
4	19	39	56	104	
1	24	NA NA NA 
2	3	60	NA NA 
2	30	35	NA NA 
1	38	NA NA NA 
1	19	NA NA NA 
1	19	NA NA NA 
1	19	NA NA NA 
0	NA NA NA NA 
1	33	NA NA NA 
1	22	NA NA NA 
2	54	69	NA NA 
1	21	NA NA NA 
3	25	27	31	NA 
1	34	NA NA NA 
1	31	NA NA NA 
0	NA NA NA NA 
3	19	71	75	NA 
1	48	NA NA NA 
1	24	NA NA NA 
2	57	65	NA NA 
1	45	NA NA NA 
0	NA NA NA NA 
1	21	NA NA NA 
1	19	NA NA NA 
1	54	NA NA NA 
1	42	NA NA NA 
2	26	27	NA NA 
1	33	NA NA NA 
1	26	NA NA NA 
1	24	NA NA NA 
1	36	NA NA NA 
1	38	NA NA NA 
1	19	NA NA NA 
1	70	NA NA NA 
1	26	NA NA NA 
0	NA NA NA NA 
1	49	NA NA NA 
0	NA NA NA NA 
1	19	NA NA NA 
1	72	NA NA NA 
1	19	NA NA NA 
3	19	37	100	NA 
1	43	NA NA NA 
1	24	NA NA NA 
1	21	NA NA NA 
1	22	NA NA NA 
0	NA NA NA NA 
1	22	NA NA NA 
1	30	NA NA NA 
2	40	58	NA NA 
1	47	NA NA NA 
1	54	NA NA NA 
2	19	82	NA NA 
1	19	NA NA NA 
0	NA NA NA NA 
1	22	NA NA NA 
1	40	NA NA NA 
1	21	NA NA NA 
3	21	31	49	NA 
2	60	101	NA NA 
2	16	39	NA NA 
2	1	30	NA NA 
1	19	NA NA NA 
1	26	NA NA NA 
2	54	60	NA NA 
1	22	NA NA NA 
1	70	NA NA NA 
1	70	NA NA NA 
0	NA NA NA NA 
1	54	NA NA NA 
1	21	NA NA NA 
2	17	30	NA NA 
3	19	36	47	NA 
1	45	NA NA NA 
1	55	NA NA NA 
2	19	80	NA NA 
1	26	NA NA NA 
1	45	NA NA NA 
3	11	34	60	NA 
1	44	NA NA NA 
1	42	NA NA NA 
1	19	NA NA NA 
1	40	NA NA NA 
1	22	NA NA NA 
1	27	NA NA NA 
1	22	NA NA NA 
1	22	NA NA NA 
1	26	NA NA NA 
1	22	NA NA NA 
2	26	54	NA NA 
0	NA NA NA NA 
1	27	NA NA NA 
1	49	NA NA NA 
1	21	NA NA NA 
0	NA NA NA NA 
2	7	39	NA NA 
1	51	NA NA NA 
2	19	71	NA NA 
1	54	NA NA NA 
3	49	66	94	NA 
1	43	NA NA NA 
1	19	NA NA NA 
2	46	49	NA NA 
1	73	NA NA NA 
1	40	NA NA NA 
1	45	NA NA NA 
1	39	NA NA NA 
1	52	NA NA NA 
1	27	NA NA NA 
1	31	NA NA NA 
1	26	NA NA NA 
1	24	NA NA NA 
1	40	NA NA NA 
0	NA NA NA NA 
1	22	NA NA NA 
1	58	NA NA NA 
1	69	NA NA NA 
1	49	NA NA NA 
2	31	92	NA NA 
1	17	NA NA NA 
1	22	NA NA NA 
2	35	51	NA NA 
2	34	91	NA NA 
1	39	NA NA NA 
1	60	NA NA NA 
1	53	NA NA NA 
1	53	NA NA NA 
1	54	NA NA NA 
1	31	NA NA NA 
0	NA NA NA NA 
1	22	NA NA NA 
0	NA NA NA NA 
1	19	NA NA NA 
1	21	NA NA NA 
1	32	NA NA NA 
1	17	NA NA NA 
1	12	NA NA NA 
2	5	45	NA NA 
1	51	NA NA NA 
1	21	NA NA NA 
2	43	69	NA NA 
1	44	NA NA NA 
1	27	NA NA NA 
1	43	NA NA NA 
1	19	NA NA NA 
2	32	51	NA NA 
1	49	NA NA NA 
1	24	NA NA NA 
1	27	NA NA NA 
1	44	NA NA NA 
1	54	NA NA NA 
1	45	NA NA NA 
1	27	NA NA NA 
1	17	NA NA NA 
1	36	NA NA NA 
0	NA NA NA NA 
1	38	NA NA NA 
2	16	80	NA NA 
1	22	NA NA NA 
0	NA NA NA NA 
1	19	NA NA NA 
1	31	NA NA NA 
1	46	NA NA NA 
2	33	54	NA NA 
4	22	45	46	100	
1	51	NA NA NA 
1	30	NA NA NA 
2	43	46	NA NA 
1	30	NA NA NA 
2	27	70	NA NA 
2	28	54	NA NA 
3	7	15	48	NA 
2	0	46	NA NA 
1	53	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	30	NA NA NA 
1	26	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	69	NA NA NA 
1	21	NA NA NA 
1	21	NA NA NA 
2	38	104	NA NA 
1	19	NA NA NA 
1	39	NA NA NA 
1	22	NA NA NA 
1	46	NA NA NA 
3	19	21	93	NA 
3	57	70	86	NA 
1	19	NA NA NA 
1	53	NA NA NA 
1	69	NA NA NA 
3	19	40	45	NA 
1	58	NA NA NA 
1	19	NA NA NA 
1	70	NA NA NA 
1	54	NA NA NA 
4	8	35	48	95	
0	NA NA NA NA 
1	19	NA NA NA 
1	42	NA NA NA 
3	27	81	88	NA 
1	22	NA NA NA 
1	60	NA NA NA 
1	24	NA NA NA 
1	41	NA NA NA 
0	NA NA NA NA 
1	19	NA NA NA 
1	19	NA NA NA 
0	NA NA NA NA 
0	NA NA NA NA 
1	21	NA NA NA 
1	19	NA NA NA 
0	NA NA NA NA 
1	21	NA NA NA 
0	NA NA NA NA 
1	70	NA NA NA 
2	21	55	NA NA 
0	NA NA NA NA 
1	21	NA NA NA 
1	26	NA NA NA 
1	70	NA NA NA 
2	22	32	NA NA 
2	19	51	NA NA 
1	21	NA NA NA 
1	42	NA NA NA 
1	19	NA NA NA 
1	60	NA NA NA 
3	11	48	95	NA 
1	21	NA NA NA 
1	49	NA NA NA 
2	42	65	NA NA 
1	19	NA NA NA 
0	NA NA NA NA 
1	44	NA NA NA 
1	22	NA NA NA 
1	19	NA NA NA 
1	49	NA NA NA 
1	46	NA NA NA 
1	16	NA NA NA 
1	19	NA NA NA 
2	31	39	NA NA 
4	7	19	38	92	
2	19	25	NA NA 
3	44	70	75	NA 
4	18	19	54	91	
3	5	19	37	NA 
2	21	68	NA NA 
1	19	NA NA NA 
4	19	26	31	42	
2	25	42	NA NA 
2	60	70	NA NA 
2	19	21	NA NA 
