snp	 s0	s1	s2	s3	
4	33	96	108	141	
1	108	NA NA NA 
3	142	143	144	NA 
3	92	100	136	NA 
4	27	90	113	115	
2	96	113	NA NA 
3	132	133	140	NA 
4	50	95	115	132	
1	108	NA NA NA 
1	143	NA NA NA 
4	99	109	114	141	
2	116	136	NA NA 
2	97	116	NA NA 
3	120	132	140	NA 
2	121	143	NA NA 
2	126	145	NA NA 
2	97	101	NA NA 
3	5	92	143	NA 
1	146	NA NA NA 
3	117	120	137	NA 
2	108	135	NA NA 
3	6	107	108	NA 
4	44	59	108	130	
2	100	143	NA NA 
4	25	129	141	146	
2	84	140	NA NA 
2	86	89	NA NA 
2	102	120	NA NA 
2	109	120	NA NA 
2	108	115	NA NA 
3	98	145	146	NA 
2	126	145	NA NA 
2	87	108	NA NA 
2	105	116	NA NA 
2	127	132	NA NA 
2	92	132	NA NA 
2	132	146	NA NA 
2	110	119	NA NA 
2	108	124	NA NA 
2	112	145	NA NA 
3	39	115	145	NA 
2	85	108	NA NA 
4	11	14	90	99	
2	112	136	NA NA 
4	52	121	136	137	
4	45	132	141	144	
4	41	84	121	136	
2	96	136	NA NA 
3	84	127	143	NA 
1	113	NA NA NA 
4	108	109	117	128	
4	25	97	126	145	
2	104	145	NA NA 
4	52	101	119	145	
2	101	141	NA NA 
2	87	141	NA NA 
3	113	138	142	NA 
4	54	55	141	142	
2	142	145	NA NA 
1	143	NA NA NA 
3	68	129	141	NA 
2	129	141	NA NA 
2	96	141	NA NA 
3	136	141	144	NA 
2	83	141	NA NA 
1	141	NA NA NA 
2	119	130	NA NA 
2	116	141	NA NA 
4	52	90	117	145	
2	120	121	NA NA 
1	119	NA NA NA 
4	49	126	137	145	
1	145	NA NA NA 
3	110	111	136	NA 
2	121	132	NA NA 
1	119	NA NA NA 
1	132	NA NA NA 
2	45	141	NA NA 
2	133	143	NA NA 
1	127	NA NA NA 
2	130	141	NA NA 
2	134	145	NA NA 
3	66	140	145	NA 
2	126	136	NA NA 
1	145	NA NA NA 
2	107	141	NA NA 
2	94	145	NA NA 
4	24	37	88	123	
3	106	118	138	NA 
3	51	120	135	NA 
4	22	90	106	136	
4	23	64	99	143	
3	94	123	143	NA 
3	84	115	145	NA 
3	22	113	133	NA 
2	103	114	NA NA 
3	41	108	128	NA 
4	118	123	141	145	
3	114	132	138	NA 
1	145	NA NA NA 
2	126	143	NA NA 
4	24	36	109	141	
4	24	36	109	136	
4	24	36	112	136	
3	57	114	129	NA 
2	130	143	NA NA 
3	31	145	146	NA 
2	86	142	NA NA 
3	112	118	132	NA 
4	11	54	111	113	
4	8	32	99	145	
3	108	140	144	NA 
2	24	96	NA NA 
4	15	112	113	121	
2	141	146	NA NA 
1	145	NA NA NA 
3	41	115	136	NA 
4	98	113	140	146	
3	80	87	113	NA 
2	41	145	NA NA 
4	42	52	116	141	
4	94	114	118	134	
3	40	108	116	NA 
2	84	128	NA NA 
2	128	145	NA NA 
2	135	145	NA NA 
2	86	98	NA NA 
2	102	141	NA NA 
4	36	95	102	119	
2	119	140	NA NA 
2	100	136	NA NA 
2	108	116	NA NA 
2	64	145	NA NA 
1	145	NA NA NA 
4	3	11	134	136	
2	96	141	NA NA 
1	120	NA NA NA 
1	119	NA NA NA 
3	120	128	130	NA 
1	126	NA NA NA 
2	88	128	NA NA 
2	118	136	NA NA 
4	52	97	108	142	
2	98	136	NA NA 
1	132	NA NA NA 
3	9	108	118	NA 
2	113	133	NA NA 
2	115	136	NA NA 
1	145	NA NA NA 
2	128	143	NA NA 
1	143	NA NA NA 
2	143	144	NA NA 
3	17	97	111	NA 
3	96	119	120	NA 
1	141	NA NA NA 
4	24	49	118	119	
2	116	120	NA NA 
2	46	143	NA NA 
1	136	NA NA NA 
2	128	145	NA NA 
2	108	140	NA NA 
