snp	 s0	s1	s2	s3	
2	138	139	NA NA 
1	100	NA NA NA 
4	86	93	104	107	
2	127	130	NA NA 
1	100	NA NA NA 
1	111	NA NA NA 
2	130	140	NA NA 
2	29	126	NA NA 
1	147	NA NA NA 
1	148	NA NA NA 
1	151	NA NA NA 
1	101	NA NA NA 
1	104	NA NA NA 
1	104	NA NA NA 
1	106	NA NA NA 
1	143	NA NA NA 
1	109	NA NA NA 
2	95	108	NA NA 
1	139	NA NA NA 
2	45	137	NA NA 
1	124	NA NA NA 
1	144	NA NA NA 
2	81	99	NA NA 
1	114	NA NA NA 
1	110	NA NA NA 
1	145	NA NA NA 
1	111	NA NA NA 
1	105	NA NA NA 
1	106	NA NA NA 
1	100	NA NA NA 
4	46	83	104	106	
1	101	NA NA NA 
4	54	101	124	140	
3	54	94	101	NA 
1	100	NA NA NA 
2	101	123	NA NA 
3	107	140	144	NA 
2	67	124	NA NA 
1	112	NA NA NA 
1	103	NA NA NA 
1	129	NA NA NA 
2	120	134	NA NA 
1	100	NA NA NA 
3	58	105	111	NA 
1	141	NA NA NA 
1	138	NA NA NA 
1	101	NA NA NA 
4	58	112	115	123	
4	82	94	100	103	
1	127	NA NA NA 
3	24	97	99	NA 
1	128	NA NA NA 
3	55	104	128	NA 
1	146	NA NA NA 
1	123	NA NA NA 
2	44	101	NA NA 
1	99	NA NA NA 
2	126	136	NA NA 
1	151	NA NA NA 
1	150	NA NA NA 
3	89	128	142	NA 
1	123	NA NA NA 
1	136	NA NA NA 
1	129	NA NA NA 
2	53	108	NA NA 
1	117	NA NA NA 
3	46	103	113	NA 
2	18	150	NA NA 
2	122	127	NA NA 
1	147	NA NA NA 
1	102	NA NA NA 
1	135	NA NA NA 
1	137	NA NA NA 
1	141	NA NA NA 
1	118	NA NA NA 
1	146	NA NA NA 
1	108	NA NA NA 
1	101	NA NA NA 
1	123	NA NA NA 
1	100	NA NA NA 
1	143	NA NA NA 
2	123	137	NA NA 
2	60	122	NA NA 
3	54	109	136	NA 
2	61	123	NA NA 
2	72	148	NA NA 
1	140	NA NA NA 
1	99	NA NA NA 
1	111	NA NA NA 
2	1	103	NA NA 
1	129	NA NA NA 
1	130	NA NA NA 
1	100	NA NA NA 
1	110	NA NA NA 
1	127	NA NA NA 
1	146	NA NA NA 
2	43	139	NA NA 
4	64	88	105	146	
3	49	52	132	NA 
3	59	120	124	NA 
2	101	138	NA NA 
4	58	75	99	132	
2	78	130	NA NA 
1	112	NA NA NA 
1	141	NA NA NA 
2	128	130	NA NA 
1	129	NA NA NA 
2	87	129	NA NA 
2	83	124	NA NA 
1	109	NA NA NA 
2	99	123	NA NA 
2	103	110	NA NA 
1	117	NA NA NA 
1	123	NA NA NA 
1	122	NA NA NA 
1	127	NA NA NA 
1	100	NA NA NA 
1	122	NA NA NA 
1	111	NA NA NA 
1	130	NA NA NA 
3	49	99	109	NA 
3	66	71	109	NA 
1	111	NA NA NA 
2	143	145	NA NA 
1	113	NA NA NA 
2	107	116	NA NA 
1	149	NA NA NA 
2	105	109	NA NA 
4	64	65	109	124	
1	128	NA NA NA 
1	112	NA NA NA 
1	151	NA NA NA 
2	123	124	NA NA 
1	130	NA NA NA 
3	48	50	116	NA 
1	127	NA NA NA 
1	127	NA NA NA 
3	20	113	123	NA 
3	59	61	138	NA 
4	49	63	114	127	
3	45	100	104	NA 
2	111	122	NA NA 
2	101	117	NA NA 
2	135	140	NA NA 
2	7	147	NA NA 
3	29	142	144	NA 
1	133	NA NA NA 
1	146	NA NA NA 
2	117	120	NA NA 
3	94	138	149	NA 
1	106	NA NA NA 
1	141	NA NA NA 
1	147	NA NA NA 
2	106	151	NA NA 
1	112	NA NA NA 
4	50	96	122	149	
4	54	55	57	127	
1	127	NA NA NA 
2	110	127	NA NA 
1	101	NA NA NA 
4	41	87	95	127	
3	59	124	135	NA 
3	52	129	151	NA 
4	0	6	30	138	
2	93	101	NA NA 
4	36	38	55	102	
1	144	NA NA NA 
1	114	NA NA NA 
1	104	NA NA NA 
3	36	125	138	NA 
2	40	132	NA NA 
3	16	144	150	NA 
1	144	NA NA NA 
3	48	90	101	NA 
4	19	26	58	110	
4	65	134	140	142	
1	109	NA NA NA 
1	105	NA NA NA 
1	99	NA NA NA 
2	93	130	NA NA 
2	57	100	NA NA 
1	143	NA NA NA 
1	122	NA NA NA 
1	142	NA NA NA 
3	53	110	145	NA 
3	51	53	150	NA 
4	56	107	108	142	
3	91	119	131	NA 
3	8	59	127	NA 
2	118	122	NA NA 
4	59	61	125	141	
3	59	138	144	NA 
3	34	47	129	NA 
3	90	127	145	NA 
1	110	NA NA NA 
2	130	144	NA NA 
3	0	66	151	NA 
1	105	NA NA NA 
2	44	123	NA NA 
1	135	NA NA NA 
1	132	NA NA NA 
1	123	NA NA NA 
2	61	111	NA NA 
1	101	NA NA NA 
2	121	131	NA NA 
2	62	100	NA NA 
1	151	NA NA NA 
3	53	102	132	NA 
3	106	133	146	NA 
4	50	64	101	105	
2	54	124	NA NA 
1	103	NA NA NA 
1	147	NA NA NA 
3	70	86	122	NA 
1	150	NA NA NA 
1	106	NA NA NA 
1	110	NA NA NA 
2	2	129	NA NA 
4	124	134	149	151	
2	114	136	NA NA 
1	116	NA NA NA 
3	15	124	145	NA 
1	143	NA NA NA 
1	129	NA NA NA 
4	37	112	115	140	
1	110	NA NA NA 
2	26	101	NA NA 
4	111	113	124	143	
1	101	NA NA NA 
1	133	NA NA NA 
2	142	146	NA NA 
2	128	139	NA NA 
1	122	NA NA NA 
2	109	141	NA NA 
3	48	135	148	NA 
3	6	56	136	NA 
4	38	132	133	134	
1	102	NA NA NA 
4	45	122	144	151	
2	119	132	NA NA 
1	138	NA NA NA 
3	115	118	124	NA 
2	56	150	NA NA 
2	47	137	NA NA 
1	105	NA NA NA 
3	46	71	114	NA 
2	88	143	NA NA 
2	2	131	NA NA 
2	102	145	NA NA 
4	56	83	114	149	
1	101	NA NA NA 
3	2	56	103	NA 
1	142	NA NA NA 
3	111	142	150	NA 
1	123	NA NA NA 
1	101	NA NA NA 
1	118	NA NA NA 
2	102	103	NA NA 
2	103	150	NA NA 
2	104	146	NA NA 
2	50	132	NA NA 
2	56	127	NA NA 
1	104	NA NA NA 
1	119	NA NA NA 
1	122	NA NA NA 
2	113	146	NA NA 
1	136	NA NA NA 
1	101	NA NA NA 
1	111	NA NA NA 
1	136	NA NA NA 
1	150	NA NA NA 
1	130	NA NA NA 
1	106	NA NA NA 
1	105	NA NA NA 
1	109	NA NA NA 
1	123	NA NA NA 
1	99	NA NA NA 
1	108	NA NA NA 
2	101	120	NA NA 
1	145	NA NA NA 
3	70	104	136	NA 
2	2	127	NA NA 
2	99	100	NA NA 
1	130	NA NA NA 
1	131	NA NA NA 
1	99	NA NA NA 
2	49	102	NA NA 
3	2	126	129	NA 
1	108	NA NA NA 
4	2	52	111	149	
1	102	NA NA NA 
1	110	NA NA NA 
1	103	NA NA NA 
1	110	NA NA NA 
1	109	NA NA NA 
3	53	135	140	NA 
2	61	109	NA NA 
2	100	101	NA NA 
4	40	42	73	104	
2	52	124	NA NA 
1	136	NA NA NA 
1	105	NA NA NA 
2	73	104	NA NA 
2	137	143	NA NA 
3	54	104	114	NA 
1	122	NA NA NA 
3	127	145	149	NA 
3	37	40	106	NA 
3	58	143	144	NA 
2	132	147	NA NA 
3	65	120	142	NA 
3	6	102	109	NA 
1	129	NA NA NA 
1	112	NA NA NA 
1	104	NA NA NA 
2	87	104	NA NA 
1	122	NA NA NA 
1	105	NA NA NA 
3	56	92	140	NA 
