snp	 s0	s1	s2	s3	
1	153	NA NA NA 
1	160	NA NA NA 
1	154	NA NA NA 
1	160	NA NA NA 
1	112	NA NA NA 
2	79	88	NA NA 
1	81	NA NA NA 
3	114	154	182	NA 
1	118	NA NA NA 
3	84	111	175	NA 
4	9	15	129	132	
1	100	NA NA NA 
4	48	134	167	185	
3	61	67	108	NA 
2	86	102	NA NA 
4	14	65	66	86	
2	101	172	NA NA 
1	114	NA NA NA 
2	155	168	NA NA 
1	115	NA NA NA 
2	89	168	NA NA 
3	49	67	118	NA 
4	17	126	155	166	
2	124	125	NA NA 
4	37	132	173	177	
1	85	NA NA NA 
2	154	164	NA NA 
3	25	30	167	NA 
1	110	NA NA NA 
4	79	86	105	157	
3	28	133	154	NA 
4	81	116	131	160	
3	40	82	120	NA 
3	30	54	103	NA 
1	161	NA NA NA 
2	103	111	NA NA 
1	100	NA NA NA 
1	112	NA NA NA 
1	134	NA NA NA 
1	115	NA NA NA 
1	124	NA NA NA 
1	110	NA NA NA 
1	121	NA NA NA 
1	109	NA NA NA 
1	108	NA NA NA 
1	168	NA NA NA 
1	115	NA NA NA 
3	108	152	160	NA 
3	100	131	153	NA 
1	154	NA NA NA 
3	94	109	135	NA 
3	53	64	135	NA 
1	161	NA NA NA 
1	112	NA NA NA 
1	162	NA NA NA 
4	97	99	123	182	
1	135	NA NA NA 
1	160	NA NA NA 
1	155	NA NA NA 
4	24	25	55	124	
2	97	113	NA NA 
1	116	NA NA NA 
1	126	NA NA NA 
1	136	NA NA NA 
2	101	104	NA NA 
2	121	136	NA NA 
3	40	61	153	NA 
1	128	NA NA NA 
2	104	119	NA NA 
2	134	155	NA NA 
1	119	NA NA NA 
1	116	NA NA NA 
1	85	NA NA NA 
3	112	113	129	NA 
4	51	60	67	135	
2	64	112	NA NA 
1	101	NA NA NA 
1	135	NA NA NA 
1	154	NA NA NA 
1	161	NA NA NA 
1	110	NA NA NA 
1	134	NA NA NA 
2	99	114	NA NA 
1	153	NA NA NA 
4	43	71	128	160	
1	121	NA NA NA 
2	109	112	NA NA 
1	154	NA NA NA 
1	153	NA NA NA 
2	58	106	NA NA 
1	131	NA NA NA 
3	106	110	130	NA 
1	125	NA NA NA 
3	36	119	154	NA 
2	137	161	NA NA 
1	104	NA NA NA 
2	55	111	NA NA 
3	39	64	129	NA 
4	42	108	113	166	
2	100	116	NA NA 
4	31	101	156	171	
3	70	125	168	NA 
1	100	NA NA NA 
4	54	78	130	155	
4	44	79	135	163	
3	96	123	124	NA 
3	93	94	134	NA 
1	162	NA NA NA 
3	114	135	151	NA 
4	18	63	67	155	
3	37	136	178	NA 
3	129	132	154	NA 
4	74	75	87	161	
4	12	31	154	185	
3	64	86	125	NA 
1	127	NA NA NA 
3	53	69	129	NA 
3	82	100	119	NA 
2	109	181	NA NA 
1	133	NA NA NA 
3	72	82	158	NA 
1	101	NA NA NA 
4	8	47	70	162	
1	101	NA NA NA 
2	99	112	NA NA 
1	121	NA NA NA 
4	53	63	65	109	
4	66	69	79	155	
2	88	115	NA NA 
4	61	69	134	184	
3	124	134	135	NA 
1	131	NA NA NA 
2	104	154	NA NA 
1	111	NA NA NA 
2	56	130	NA NA 
1	131	NA NA NA 
1	154	NA NA NA 
1	126	NA NA NA 
2	89	103	NA NA 
4	36	121	156	162	
4	40	66	68	162	
4	40	56	85	86	
4	45	106	116	118	
1	115	NA NA NA 
1	162	NA NA NA 
1	112	NA NA NA 
1	98	NA NA NA 
3	74	99	127	NA 
3	41	101	161	NA 
1	153	NA NA NA 
1	112	NA NA NA 
2	121	155	NA NA 
1	85	NA NA NA 
1	80	NA NA NA 
1	112	NA NA NA 
1	125	NA NA NA 
1	155	NA NA NA 
1	160	NA NA NA 
2	44	162	NA NA 
1	108	NA NA NA 
4	136	141	163	181	
1	105	NA NA NA 
2	38	96	NA NA 
1	129	NA NA NA 
1	131	NA NA NA 
4	40	66	84	135	
3	41	66	135	NA 
3	23	93	111	NA 
2	112	153	NA NA 
1	118	NA NA NA 
2	103	136	NA NA 
2	76	127	NA NA 
2	110	135	NA NA 
2	109	129	NA NA 
3	9	96	129	NA 
