snp	 s0	s1	s2	s3	
1	72	NA NA NA 
1	66	NA NA NA 
4	63	86	90	104	
1	3	NA NA NA 
3	10	71	174	NA 
1	30	NA NA NA 
1	57	NA NA NA 
2	6	45	NA NA 
2	45	167	NA NA 
1	45	NA NA NA 
1	65	NA NA NA 
4	15	29	104	156	
1	10	NA NA NA 
2	65	106	NA NA 
1	67	NA NA NA 
1	65	NA NA NA 
2	69	155	NA NA 
2	65	135	NA NA 
1	69	NA NA NA 
1	72	NA NA NA 
1	59	NA NA NA 
1	65	NA NA NA 
1	66	NA NA NA 
1	66	NA NA NA 
1	59	NA NA NA 
1	65	NA NA NA 
1	59	NA NA NA 
2	26	65	NA NA 
2	35	69	NA NA 
2	73	120	NA NA 
2	70	87	NA NA 
1	73	NA NA NA 
1	74	NA NA NA 
2	69	95	NA NA 
2	73	109	NA NA 
2	66	152	NA NA 
2	66	71	NA NA 
2	59	73	NA NA 
1	72	NA NA NA 
2	73	158	NA NA 
1	67	NA NA NA 
3	63	79	132	NA 
1	45	NA NA NA 
2	57	150	NA NA 
1	75	NA NA NA 
1	63	NA NA NA 
3	34	73	152	NA 
1	71	NA NA NA 
2	45	100	NA NA 
1	65	NA NA NA 
1	67	NA NA NA 
1	66	NA NA NA 
1	66	NA NA NA 
1	72	NA NA NA 
2	45	138	NA NA 
1	73	NA NA NA 
1	3	NA NA NA 
2	17	57	NA NA 
2	38	73	NA NA 
1	63	NA NA NA 
1	72	NA NA NA 
1	67	NA NA NA 
2	59	69	NA NA 
1	65	NA NA NA 
2	65	74	NA NA 
1	69	NA NA NA 
1	71	NA NA NA 
1	45	NA NA NA 
1	65	NA NA NA 
1	45	NA NA NA 
1	45	NA NA NA 
1	66	NA NA NA 
1	74	NA NA NA 
1	63	NA NA NA 
1	65	NA NA NA 
1	59	NA NA NA 
1	67	NA NA NA 
1	59	NA NA NA 
1	59	NA NA NA 
1	66	NA NA NA 
1	74	NA NA NA 
1	73	NA NA NA 
1	63	NA NA NA 
1	65	NA NA NA 
1	10	NA NA NA 
1	66	NA NA NA 
1	74	NA NA NA 
1	73	NA NA NA 
1	73	NA NA NA 
1	66	NA NA NA 
1	71	NA NA NA 
1	70	NA NA NA 
1	71	NA NA NA 
1	66	NA NA NA 
1	67	NA NA NA 
1	45	NA NA NA 
1	69	NA NA NA 
1	17	NA NA NA 
1	63	NA NA NA 
1	67	NA NA NA 
2	63	73	NA NA 
2	65	93	NA NA 
1	66	NA NA NA 
2	59	70	NA NA 
1	57	NA NA NA 
1	74	NA NA NA 
1	59	NA NA NA 
1	72	NA NA NA 
1	72	NA NA NA 
1	71	NA NA NA 
1	63	NA NA NA 
1	72	NA NA NA 
1	65	NA NA NA 
1	67	NA NA NA 
1	63	NA NA NA 
1	73	NA NA NA 
1	67	NA NA NA 
1	67	NA NA NA 
1	63	NA NA NA 
1	75	NA NA NA 
1	75	NA NA NA 
1	3	NA NA NA 
1	65	NA NA NA 
2	75	109	NA NA 
2	30	65	NA NA 
1	59	NA NA NA 
1	65	NA NA NA 
1	73	NA NA NA 
1	59	NA NA NA 
1	59	NA NA NA 
2	17	67	NA NA 
2	73	181	NA NA 
2	65	174	NA NA 
3	34	63	150	NA 
2	63	120	NA NA 
2	72	169	NA NA 
1	71	NA NA NA 
3	65	105	159	NA 
2	71	152	NA NA 
1	65	NA NA NA 
1	66	NA NA NA 
2	65	88	NA NA 
1	63	NA NA NA 
3	65	155	160	NA 
1	75	NA NA NA 
1	45	NA NA NA 
1	65	NA NA NA 
1	75	NA NA NA 
1	66	NA NA NA 
1	45	NA NA NA 
1	45	NA NA NA 
1	59	NA NA NA 
1	67	NA NA NA 
1	73	NA NA NA 
2	10	73	NA NA 
1	63	NA NA NA 
1	69	NA NA NA 
1	59	NA NA NA 
1	59	NA NA NA 
2	65	69	NA NA 
1	59	NA NA NA 
1	69	NA NA NA 
4	30	36	41	72	
1	59	NA NA NA 
1	69	NA NA NA 
1	67	NA NA NA 
1	71	NA NA NA 
1	39	NA NA NA 
2	57	137	NA NA 
1	63	NA NA NA 
1	65	NA NA NA 
1	65	NA NA NA 
1	69	NA NA NA 
1	65	NA NA NA 
1	59	NA NA NA 
3	63	116	149	NA 
1	63	NA NA NA 
1	63	NA NA NA 
1	57	NA NA NA 
1	70	NA NA NA 
1	72	NA NA NA 
1	74	NA NA NA 
1	65	NA NA NA 
1	67	NA NA NA 
1	57	NA NA NA 
1	72	NA NA NA 
3	73	140	142	NA 
3	16	72	170	NA 
1	63	NA NA NA 
2	57	164	NA NA 
2	59	116	NA NA 
3	72	97	117	NA 
1	57	NA NA NA 
1	69	NA NA NA 
