snp	 s0	s1	s2	s3	
3	130	154	175	NA 
4	100	108	116	177	
3	114	116	174	NA 
2	116	174	NA NA 
2	146	177	NA NA 
2	151	170	NA NA 
3	104	146	173	NA 
3	109	129	130	NA 
4	93	98	152	167	
4	62	83	109	118	
4	88	110	124	159	
4	36	89	152	173	
3	50	105	159	NA 
4	46	130	167	173	
3	129	130	173	NA 
3	76	151	173	NA 
2	163	177	NA NA 
3	90	159	177	NA 
4	54	97	159	177	
4	71	100	149	176	
3	44	56	152	NA 
3	116	137	154	NA 
3	66	152	174	NA 
4	22	39	144	159	
3	130	156	158	NA 
2	130	161	NA NA 
4	26	138	144	175	
3	36	88	163	NA 
3	118	153	155	NA 
4	3	52	130	174	
1	116	NA NA NA 
1	119	NA NA NA 
2	144	177	NA NA 
3	47	144	172	NA 
2	119	174	NA NA 
2	130	177	NA NA 
4	119	122	130	177	
2	130	177	NA NA 
3	19	116	175	NA 
3	42	119	133	NA 
3	131	144	150	NA 
4	92	120	125	152	
3	95	119	125	NA 
3	119	166	177	NA 
3	130	140	177	NA 
3	42	119	177	NA 
2	119	136	NA NA 
4	89	110	134	151	
4	78	151	160	176	
4	43	54	96	138	
3	107	138	161	NA 
4	40	130	161	175	
4	71	128	146	177	
3	149	168	177	NA 
4	43	129	141	149	
4	79	129	151	170	
3	123	135	146	NA 
3	138	159	168	NA 
3	90	163	173	NA 
2	53	163	NA NA 
4	50	53	146	163	
2	163	174	NA NA 
2	132	163	NA NA 
1	146	NA NA NA 
3	125	138	173	NA 
4	23	42	152	174	
3	116	175	176	NA 
3	58	118	142	NA 
2	159	166	NA NA 
2	144	172	NA NA 
2	70	151	NA NA 
2	82	146	NA NA 
1	116	NA NA NA 
1	119	NA NA NA 
2	151	173	NA NA 
2	130	174	NA NA 
2	130	174	NA NA 
4	120	130	172	177	
2	144	177	NA NA 
1	163	NA NA NA 
1	119	NA NA NA 
4	43	75	119	170	
2	63	144	NA NA 
1	116	NA NA NA 
1	116	NA NA NA 
2	73	146	NA NA 
1	149	NA NA NA 
1	159	NA NA NA 
1	163	NA NA NA 
2	143	144	NA NA 
1	146	NA NA NA 
1	151	NA NA NA 
1	116	NA NA NA 
3	120	151	156	NA 
1	119	NA NA NA 
2	104	144	NA NA 
3	53	144	170	NA 
3	111	144	177	NA 
3	42	146	177	NA 
2	68	151	NA NA 
2	159	177	NA NA 
2	146	177	NA NA 
2	79	151	NA NA 
2	152	177	NA NA 
2	149	174	NA NA 
2	149	172	NA NA 
2	105	116	NA NA 
1	119	NA NA NA 
2	49	152	NA NA 
2	57	130	NA NA 
2	36	130	NA NA 
4	32	36	151	160	
1	159	NA NA NA 
2	138	177	NA NA 
2	146	177	NA NA 
1	116	NA NA NA 
1	116	NA NA NA 
2	127	163	NA NA 
3	130	151	174	NA 
3	113	116	122	NA 
4	116	123	125	164	
1	138	NA NA NA 
1	144	NA NA NA 
3	30	82	116	NA 
1	146	NA NA NA 
2	130	169	NA NA 
2	144	169	NA NA 
2	116	175	NA NA 
1	116	NA NA NA 
1	130	NA NA NA 
3	114	130	175	NA 
2	116	137	NA NA 
4	36	68	109	146	
4	98	138	146	175	
3	118	146	173	NA 
2	138	170	NA NA 
3	116	121	163	NA 
2	116	177	NA NA 
2	116	173	NA NA 
1	151	NA NA NA 
2	84	152	NA NA 
2	138	174	NA NA 
2	144	154	NA NA 
2	146	175	NA NA 
2	127	130	NA NA 
2	130	177	NA NA 
2	126	130	NA NA 
2	130	175	NA NA 
1	116	NA NA NA 
1	152	NA NA NA 
2	159	174	NA NA 
1	119	NA NA NA 
1	119	NA NA NA 
2	130	177	NA NA 
1	146	NA NA NA 
1	138	NA NA NA 
2	144	173	NA NA 
3	125	149	173	NA 
2	144	167	NA NA 
3	127	138	142	NA 
4	44	134	138	177	
3	15	138	177	NA 
3	14	138	173	NA 
2	152	170	NA NA 
2	146	174	NA NA 
2	152	173	NA NA 
2	157	159	NA NA 
2	146	158	NA NA 
2	149	173	NA NA 
2	151	177	NA NA 
2	149	173	NA NA 
1	144	NA NA NA 
3	78	146	173	NA 
2	163	174	NA NA 
1	163	NA NA NA 
1	144	NA NA NA 
2	103	144	NA NA 
1	149	NA NA NA 
1	144	NA NA NA 
2	52	146	NA NA 
1	130	NA NA NA 
2	130	142	NA NA 
2	119	134	NA NA 
2	34	159	NA NA 
2	79	151	NA NA 
2	149	176	NA NA 
3	66	149	177	NA 
2	169	177	NA NA 
1	167	NA NA NA 
2	130	177	NA NA 
1	163	NA NA NA 
2	63	146	NA NA 
3	126	133	149	NA 
4	40	132	159	177	
3	98	159	177	NA 
4	62	123	152	174	
3	1	152	173	NA 
4	115	152	169	173	
4	119	138	176	177	
4	100	119	147	173	
4	84	122	152	173	
3	3	149	177	NA 
3	57	144	152	NA 
1	151	NA NA NA 
3	109	116	156	NA 
1	116	NA NA NA 
3	51	116	175	NA 
1	116	NA NA NA 
2	116	166	NA NA 
2	130	166	NA NA 
2	128	152	NA NA 
2	159	174	NA NA 
1	119	NA NA NA 
1	119	NA NA NA 
3	149	165	174	NA 
3	26	130	177	NA 
2	151	177	NA NA 
1	146	NA NA NA 
3	140	163	173	NA 
2	163	173	NA NA 
2	149	173	NA NA 
3	138	140	168	NA 
2	125	146	NA NA 
1	116	NA NA NA 
4	29	151	161	169	
2	74	152	NA NA 
1	116	NA NA NA 
1	118	NA NA NA 
1	146	NA NA NA 
1	146	NA NA NA 
1	151	NA NA NA 
1	119	NA NA NA 
1	119	NA NA NA 
2	144	175	NA NA 
2	152	173	NA NA 
2	149	175	NA NA 
2	149	170	NA NA 
1	163	NA NA NA 
2	163	177	NA NA 
2	33	159	NA NA 
2	146	177	NA NA 
3	64	144	177	NA 
1	130	NA NA NA 
1	130	NA NA NA 
2	118	175	NA NA 
2	119	175	NA NA 
3	113	146	165	NA 
1	149	NA NA NA 
2	118	122	NA NA 
4	90	146	161	170	
1	163	NA NA NA 
3	117	133	163	NA 
1	163	NA NA NA 
4	107	117	141	159	
2	144	173	NA NA 
2	108	149	NA NA 
2	15	119	NA NA 
2	119	173	NA NA 
2	116	137	NA NA 
2	119	175	NA NA 
2	94	116	NA NA 
3	116	164	176	NA 
3	62	116	174	NA 
2	116	174	NA NA 
2	118	173	NA NA 
2	118	168	NA NA 
2	130	173	NA NA 
1	118	NA NA NA 
3	87	119	149	NA 
2	125	163	NA NA 
2	149	173	NA NA 
2	130	173	NA NA 
4	58	123	130	166	
4	116	150	167	177	
2	116	129	NA NA 
2	66	138	NA NA 
2	130	137	NA NA 
3	156	163	173	NA 
2	163	164	NA NA 
3	15	119	139	NA 
1	149	NA NA NA 
2	130	173	NA NA 
1	130	NA NA NA 
3	62	149	174	NA 
1	119	NA NA NA 
2	159	175	NA NA 
2	84	149	NA NA 
2	120	151	NA NA 
3	83	146	173	NA 
2	146	177	NA NA 
2	118	177	NA NA 
2	119	177	NA NA 
2	119	177	NA NA 
2	119	168	NA NA 
4	32	75	119	152	
3	118	174	175	NA 
3	18	149	175	NA 
3	122	138	173	NA 
1	116	NA NA NA 
2	117	118	NA NA 
3	105	163	177	NA 
2	149	177	NA NA 
2	144	175	NA NA 
1	159	NA NA NA 
2	3	159	NA NA 
1	151	NA NA NA 
2	76	146	NA NA 
1	151	NA NA NA 
1	159	NA NA NA 
1	163	NA NA NA 
2	66	163	NA NA 
1	116	NA NA NA 
1	149	NA NA NA 
1	152	NA NA NA 
2	146	173	NA NA 
1	146	NA NA NA 
2	124	144	NA NA 
2	144	168	NA NA 
1	163	NA NA NA 
1	144	NA NA NA 
2	159	177	NA NA 
2	119	177	NA NA 
1	163	NA NA NA 
2	151	177	NA NA 
1	144	NA NA NA 
2	107	159	NA NA 
1	159	NA NA NA 
2	130	177	NA NA 
1	130	NA NA NA 
1	130	NA NA NA 
2	130	150	NA NA 
2	126	163	NA NA 
1	149	NA NA NA 
1	159	NA NA NA 
1	146	NA NA NA 
1	159	NA NA NA 
3	62	142	151	NA 
